prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L1691:T0,1691,T0,2026-06-29T00:00:00.000Z,80,80,77,0,3,0.9625,116
L1691:T1:I7698,1691,T1,2026-06-29T19:33:37.000Z,81,81,77,0,4,0.9506172839506173,116.81501157407408
L1691:T2:I7695,1691,T2,2026-06-30T12:57:17.000Z,81,81,78,0,3,0.9629629629629629,117.5397800925926
L1691:T2:I7696,1691,T2,2026-07-03T18:01:38.000Z,81,81,78,0,3,0.9629629629629629,120.75113425925926
L1691:T2:I7697,1691,T2,2026-07-06T08:29:27.000Z,81,81,78,0,3,0.9629629629629629,123.35378472222222
L1691:T2:I7693,1691,T2,2026-07-07T12:34:56.000Z,80,80,77,0,3,0.9625,124.52425925925925
L1691:T2:I7694,1691,T2,2026-07-07T17:08:15.000Z,81,81,78,0,3,0.9629629629629629,124.7140625
L1691:T2:I7699,1691,T2,2026-07-11T18:09:28.000Z,81,81,78,0,3,0.9629629629629629,128.75657407407408
L1692:T0,1692,T0,2025-07-29T00:00:00.000Z,13,13,12,0,1,0.9230769230769231,132
L1692:T1:I7700,1692,T1,2025-09-04T11:27:00.000Z,16,15,13,1,2,0.8125,169.47708333333333
L1693:T0,1693,T0,2026-05-29T00:00:00.000Z,76,76,73,0,3,0.9605263157894737,155
L1693:T1:I7701,1693,T1,2026-05-29T12:34:37.000Z,77,77,74,0,3,0.961038961038961,155.52403935185185
L1693:T2:I7705,1693,T2,2026-05-31T16:44:15.000Z,77,77,74,0,3,0.961038961038961,157.69739583333333
L1693:T2:I7702,1693,T2,2026-06-03T15:28:58.000Z,77,77,74,0,3,0.961038961038961,160.64511574074075
L1693:T2:I7703,1693,T2,2026-06-03T16:06:52.000Z,77,77,74,0,3,0.961038961038961,160.67143518518517
L1693:T2:I7704,1693,T2,2026-06-03T17:35:08.000Z,77,77,74,0,3,0.961038961038961,160.7327314814815
L1693:T2:I7706,1693,T2,2026-06-05T14:08:47.000Z,78,78,75,0,3,0.9615384615384616,162.58943287037036
L1693:T2:I7707,1693,T2,2026-06-05T18:31:10.000Z,78,78,75,0,3,0.9615384615384616,162.77164351851852
L1694:T0,1694,T0,2025-03-26T00:00:00.000Z,29,13,13,16,0,0.4482758620689655,51
L1694:T1:I7711,1694,T1,2025-03-31T12:24:21.000Z,32,17,17,15,0,0.53125,56.51690972222222
L1694:T2:I7710,1694,T2,2025-04-01T07:47:52.000Z,32,16,16,16,0,0.5,57.32490740740741
L1694:T2:I7709,1694,T2,2026-04-13T18:12:00.000Z,84,84,80,0,4,0.9523809523809523,153.75833333333333
L1694:T2:I7708,1694,T2,2026-05-10T19:13:00.000Z,87,87,85,0,2,0.9770114942528736,111.80069444444445
L1695:T0,1695,T0,2025-11-25T00:00:00.000Z,11,11,11,0,0,1,74
L1695:T1:I7713,1695,T1,2025-11-25T14:13:12.000Z,12,12,12,0,0,1,74.5925
L1695:T2:I7714,1695,T2,2025-11-30T14:15:53.000Z,12,12,12,0,0,1,51.59436342592593
L1695:T2:I7715,1695,T2,2025-12-03T11:57:11.000Z,13,13,13,0,0,1,54.49804398148148
L1695:T2:I7712,1695,T2,2025-12-03T13:38:19.000Z,13,13,13,0,0,1,54.568275462962966
L1695:T2:I7719,1695,T2,2025-12-04T20:28:32.000Z,13,13,13,0,0,1,55.85314814814815
L1695:T2:I7717,1695,T2,2025-12-05T08:04:01.000Z,13,13,13,0,0,1,56.33612268518519
L1695:T2:I7716,1695,T2,2025-12-08T19:34:40.000Z,13,13,13,0,0,1,59.81574074074074
L1695:T2:I7718,1695,T2,2026-01-08T18:30:00.000Z,13,13,13,0,0,1,71.77083333333333
L1696:T0,1696,T0,2026-05-06T00:00:00.000Z,56,56,52,0,4,0.9285714285714286,163
L1696:T1:I7720,1696,T1,2026-05-18T14:03:41.000Z,58,58,55,0,3,0.9482758620689655,124.58589120370371
L1697:T0,1697,T0,2026-06-22T00:00:00.000Z,64,64,64,0,0,1,80
L1697:T1:I7721,1697,T1,2026-06-24T18:19:34.000Z,64,64,64,0,0,1,82.76358796296296
L1697:T2:I7722,1697,T2,2026-07-05T11:16:27.000Z,65,65,63,0,2,0.9692307692307692,93.46975694444444
L1698:T0,1698,T0,2025-06-07T00:00:00.000Z,19,17,17,2,0,0.8947368421052632,67
L1698:T1:I7723,1698,T1,2025-06-08T12:58:03.000Z,20,17,17,3,0,0.85,68.5403125
L1698:T2:I7726,1698,T2,2025-06-13T16:10:07.000Z,20,18,17,2,1,0.85,124.67369212962963
L1698:T2:I7724,1698,T2,2025-06-20T20:36:55.000Z,20,18,18,2,0,0.9,80.85896990740741
L1698:T2:I7729,1698,T2,2025-09-02T14:42:00.000Z,21,19,16,2,3,0.7619047619047619,143.6125
L1698:T2:I7725,1698,T2,2025-09-24T20:10:00.000Z,22,20,19,2,1,0.8636363636363636,93.84027777777777
L1698:T2:I7727,1698,T2,2025-10-02T13:03:00.000Z,23,21,19,2,2,0.8260869565217391,101.54375
L1698:T2:I7728,1698,T2,2026-01-22T17:08:00.000Z,30,30,30,0,0,1,73.71388888888889
L1699:T0,1699,T0,2025-09-11T00:00:00.000Z,38,35,33,3,2,0.868421052631579,126
L1699:T1:I7733,1699,T1,2025-09-12T19:27:22.000Z,40,37,35,3,2,0.875,127.81067129629629
L1699:T2:I7731,1699,T2,2025-09-16T08:56:56.000Z,40,37,35,3,2,0.875,131.37287037037038
L1699:T2:I7732,1699,T2,2025-09-19T08:40:32.000Z,40,37,35,3,2,0.875,134.3614814814815
L1699:T2:I7730,1699,T2,2026-06-30T13:14:00.000Z,54,54,53,0,1,0.9814814814814815,159.55138888888888
L1700:T0,1700,T0,2025-12-10T00:00:00.000Z,34,34,29,0,5,0.8529411764705882,211
L1700:T1:I7734,1700,T1,2025-12-11T09:38:24.000Z,35,35,30,0,5,0.8571428571428571,212.40166666666667
L1700:T2:I7736,1700,T2,2025-12-19T19:06:20.000Z,35,35,32,0,3,0.9142857142857143,161.79606481481483
L1700:T2:I7735,1700,T2,2025-12-23T16:00:57.000Z,35,35,33,0,2,0.9428571428571428,128.66732638888888
L1701:T0,1701,T0,2025-09-21T00:00:00.000Z,47,46,41,1,5,0.8723404255319149,156
L1701:T1:I7739,1701,T1,2025-09-21T20:53:51.000Z,48,47,42,1,5,0.875,156.87072916666668
L1701:T2:I7742,1701,T2,2025-09-22T20:23:35.000Z,48,47,42,1,5,0.875,157.84971064814815
L1701:T2:I7737,1701,T2,2025-09-26T18:00:09.000Z,49,48,43,1,5,0.8775510204081632,161.75010416666666
L1701:T2:I7738,1701,T2,2025-11-20T08:45:00.000Z,56,56,48,0,8,0.8571428571428571,216.36458333333334
L1701:T2:I7740,1701,T2,2026-01-01T13:53:00.000Z,57,57,51,0,6,0.8947368421052632,147.57847222222222
L1701:T2:I7741,1701,T2,2026-04-30T13:07:00.000Z,73,73,71,0,2,0.9726027397260274,110.54652777777778
L1702:T0,1702,T0,2025-09-29T00:00:00.000Z,15,15,13,0,2,0.8666666666666667,128
L1702:T1:I7743,1702,T1,2025-09-30T20:49:16.000Z,16,16,14,0,2,0.875,129.8675462962963
L1702:T2:I7744,1702,T2,2025-10-03T09:22:14.000Z,15,15,13,0,2,0.8666666666666667,132.3904398148148
L1702:T2:I7747,1702,T2,2025-10-05T14:08:54.000Z,16,16,14,0,2,0.875,134.5895138888889
L1702:T2:I7746,1702,T2,2025-10-09T19:35:17.000Z,16,16,15,0,1,0.9375,138.81616898148147
L1702:T2:I7745,1702,T2,2026-01-16T13:20:00.000Z,22,22,21,0,1,0.9545454545454546,120.55555555555556
L1703:T0,1703,T0,2025-08-31T00:00:00.000Z,31,29,26,2,3,0.8387096774193549,123
L1703:T1:I7749,1703,T1,2025-08-31T10:26:26.000Z,32,30,26,2,4,0.8125,123.43502314814815
L1703:T2:I7748,1703,T2,2026-06-27T10:45:00.000Z,63,63,62,0,1,0.9841269841269841,109.44791666666667
L1704:T0,1704,T0,2025-03-14T00:00:00.000Z,26,11,11,15,0,0.4230769230769231,53
L1704:T1:I7751,1704,T1,2025-08-17T09:19:00.000Z,44,41,39,3,2,0.8863636363636364,97.38819444444445
L1704:T2:I7750,1704,T2,2025-08-17T10:06:00.000Z,44,41,39,3,2,0.8863636363636364,97.42083333333333
L1705:T0,1705,T0,2025-01-20T00:00:00.000Z,17,3,3,14,0,0.17647058823529413,12
L1705:T1:I7756,1705,T1,2025-01-21T11:55:59.000Z,17,3,3,14,0,0.17647058823529413,13.497210648148148
L1705:T2:I7753,1705,T2,2025-01-29T17:14:55.000Z,19,3,3,16,0,0.15789473684210525,21.71869212962963
L1705:T2:I7757,1705,T2,2025-04-09T18:13:00.000Z,25,14,13,11,1,0.52,91.75902777777777
L1705:T2:I7755,1705,T2,2025-04-09T19:00:00.000Z,25,14,13,11,1,0.52,91.79166666666667
L1705:T2:I7754,1705,T2,2025-05-20T11:33:00.000Z,34,30,29,4,1,0.8529411764705882,95.48125
L1705:T2:I7759,1705,T2,2025-07-07T16:55:00.000Z,39,36,35,3,1,0.8974358974358975,91.70486111111111
L1705:T2:I7758,1705,T2,2025-07-30T12:24:00.000Z,43,39,34,4,5,0.7906976744186046,112.51666666666667
L1705:T2:I7752,1705,T2,2025-09-28T11:56:00.000Z,49,48,43,1,5,0.8775510204081632,163.49722222222223
L1706:T0,1706,T0,2026-05-15T00:00:00.000Z,73,73,71,0,2,0.9726027397260274,150
L1706:T1:I7761,1706,T1,2026-05-15T15:32:40.000Z,74,74,72,0,2,0.972972972972973,150.6476851851852
L1706:T2:I7762,1706,T2,2026-05-20T07:25:58.000Z,74,74,71,0,3,0.9594594594594594,155.30969907407408
L1706:T2:I7763,1706,T2,2026-05-25T10:36:30.000Z,75,75,72,0,3,0.96,160.44201388888888
L1706:T2:I7760,1706,T2,2026-05-27T18:45:43.000Z,75,75,72,0,3,0.96,162.7817476851852
L1707:T0,1707,T0,2025-07-07T00:00:00.000Z,31,28,24,3,4,0.7741935483870968,149
L1707:T1:I7765,1707,T1,2025-07-17T19:20:47.000Z,34,31,28,3,3,0.8235294117647058,159.80609953703703
L1707:T2:I7767,1707,T2,2025-07-19T18:07:29.000Z,35,33,30,2,3,0.8571428571428571,161.75519675925926
L1707:T2:I7764,1707,T2,2025-08-18T19:25:00.000Z,36,35,31,1,4,0.8611111111111112,191.80902777777777
L1707:T2:I7766,1707,T2,2025-12-10T13:30:00.000Z,47,47,44,0,3,0.9361702127659575,215.5625
L1708:T0,1708,T0,2025-10-31T00:00:00.000Z,72,70,60,2,10,0.8333333333333334,279
L1708:T1:I7768,1708,T1,2025-11-02T07:45:52.000Z,73,71,61,2,10,0.8356164383561644,281.32351851851854
L1708:T2:I7771,1708,T2,2025-11-05T18:41:46.000Z,73,71,62,2,9,0.8493150684931506,284.77900462962964
L1708:T2:I7770,1708,T2,2025-11-29T10:49:00.000Z,75,73,65,2,8,0.8666666666666667,254.45069444444445
L1708:T2:I7772,1708,T2,2026-04-16T08:34:00.000Z,98,98,95,0,3,0.9693877551020408,117.35694444444445
L1708:T2:I7769,1708,T2,2026-05-02T12:41:00.000Z,101,101,96,0,5,0.9504950495049505,131.52847222222223
L1709:T0,1709,T0,2025-10-15T00:00:00.000Z,60,60,56,0,4,0.9333333333333333,129
L1709:T1:I7777,1709,T1,2025-10-18T15:03:46.000Z,61,61,55,0,6,0.9016393442622951,132.62761574074074
L1709:T2:I7776,1709,T2,2025-10-18T15:48:23.000Z,61,61,55,0,6,0.9016393442622951,132.65859953703705
L1709:T2:I7773,1709,T2,2025-10-19T11:44:13.000Z,60,60,54,0,6,0.9,133.48903935185186
L1709:T2:I7778,1709,T2,2025-10-20T09:12:01.000Z,61,61,56,0,5,0.9180327868852459,134.3833449074074
L1709:T2:I7779,1709,T2,2025-10-21T18:31:48.000Z,61,61,57,0,4,0.9344262295081968,135.77208333333334
L1709:T2:I7780,1709,T2,2025-10-24T07:28:01.000Z,62,62,57,0,5,0.9193548387096774,138.31112268518518
L1709:T2:I7775,1709,T2,2025-11-03T12:31:00.000Z,64,64,58,0,6,0.90625,148.52152777777778
L1709:T2:I7774,1709,T2,2026-01-25T10:01:00.000Z,76,76,73,0,3,0.9605263157894737,231.41736111111112
L1710:T0,1710,T0,2025-02-25T00:00:00.000Z,33,8,8,25,0,0.24242424242424243,41
L1710:T1:I7781,1710,T1,2026-05-17T13:38:00.000Z,97,97,93,0,4,0.9587628865979382,152.56805555555556
L1711:T0,1711,T0,2025-10-08T00:00:00.000Z,34,33,25,1,8,0.7352941176470589,161
L1711:T1:I7783,1711,T1,2025-10-10T17:05:13.000Z,36,35,27,1,8,0.75,163.71195601851852
L1711:T2:I7784,1711,T2,2025-10-11T10:22:32.000Z,36,35,27,1,8,0.75,164.43231481481482
L1711:T2:I7785,1711,T2,2025-10-18T08:07:26.000Z,37,37,33,0,4,0.8918918918918919,148.33849537037037
L1711:T2:I7787,1711,T2,2026-01-17T13:15:00.000Z,43,43,42,0,1,0.9767441860465116,91.55208333333333
L1711:T2:I7782,1711,T2,2026-02-14T18:00:00.000Z,46,46,45,0,1,0.9782608695652174,90.75
L1711:T2:I7786,1711,T2,2026-03-20T18:44:00.000Z,51,51,49,0,2,0.9607843137254902,124.78055555555555
L1711:T2:I7788,1711,T2,2026-05-11T14:11:00.000Z,57,57,56,0,1,0.9824561403508771,103.59097222222222
L1712:T0,1712,T0,2026-03-12T00:00:00.000Z,85,85,79,0,6,0.9294117647058824,167
L1712:T1:I7793,1712,T1,2026-03-20T16:17:43.000Z,85,85,79,0,6,0.9294117647058824,175.6789699074074
L1712:T2:I7794,1712,T2,2026-03-21T09:14:35.000Z,86,86,80,0,6,0.9302325581395349,176.3851273148148
L1712:T2:I7792,1712,T2,2026-03-21T13:09:43.000Z,85,85,79,0,6,0.9294117647058824,176.54841435185185
L1712:T2:I7791,1712,T2,2026-03-21T15:06:31.000Z,86,86,80,0,6,0.9302325581395349,176.62952546296296
L1712:T2:I7789,1712,T2,2026-03-22T20:33:55.000Z,86,86,80,0,6,0.9302325581395349,177.85688657407408
L1712:T2:I7795,1712,T2,2026-03-24T19:39:49.000Z,86,86,81,0,5,0.9418604651162791,139.81931712962964
L1712:T2:I7790,1712,T2,2026-05-04T18:57:00.000Z,89,89,83,0,6,0.9325842696629213,161.78958333333333
L1713:T0,1713,T0,2025-10-06T00:00:00.000Z,14,14,12,0,2,0.8571428571428571,254
L1713:T1:I7797,1713,T1,2025-10-12T16:02:28.000Z,16,16,12,0,4,0.75,260.6683796296296
L1713:T2:I7796,1713,T2,2025-10-19T09:50:52.000Z,16,16,13,0,3,0.8125,267.4103240740741
L1714:T0,1714,T0,2026-01-30T00:00:00.000Z,65,65,63,0,2,0.9692307692307692,140
L1714:T1:I7798,1714,T1,2026-02-04T14:14:48.000Z,66,66,64,0,2,0.9696969696969697,145.5936111111111
L1714:T2:I7799,1714,T2,2026-02-09T10:51:22.000Z,67,67,64,0,3,0.9552238805970149,150.45233796296296
L1715:T0,1715,T0,2025-07-14T00:00:00.000Z,30,26,23,4,3,0.7666666666666667,114
L1715:T1:I7802,1715,T1,2025-07-21T12:04:23.000Z,31,28,25,3,3,0.8064516129032258,121.50304398148148
L1715:T2:I7800,1715,T2,2025-07-21T13:31:53.000Z,31,28,24,3,4,0.7741935483870968,144.56380787037037
L1715:T2:I7803,1715,T2,2025-07-23T20:53:18.000Z,30,27,24,3,3,0.8,123.87034722222222
L1715:T2:I7801,1715,T2,2026-06-09T20:39:00.000Z,58,58,57,0,1,0.9827586206896551,97.86041666666667
L1716:T0,1716,T0,2026-03-30T00:00:00.000Z,106,106,101,0,5,0.9528301886792453,125
L1716:T1:I7809,1716,T1,2026-03-30T09:42:00.000Z,107,107,102,0,5,0.9532710280373832,125.40416666666667
L1716:T2:I7805,1716,T2,2026-03-30T16:40:27.000Z,107,107,102,0,5,0.9532710280373832,125.69475694444445
L1716:T2:I7810,1716,T2,2026-03-30T19:53:41.000Z,107,107,102,0,5,0.9532710280373832,125.82894675925925
L1716:T2:I7808,1716,T2,2026-03-31T13:14:18.000Z,107,107,102,0,5,0.9532710280373832,126.55159722222223
L1716:T2:I7811,1716,T2,2026-04-04T15:10:29.000Z,106,106,100,0,6,0.9433962264150944,130.6322800925926
L1716:T2:I7806,1716,T2,2026-04-06T15:44:34.000Z,107,107,102,0,5,0.9532710280373832,132.65594907407407
L1716:T2:I7804,1716,T2,2026-04-08T16:18:28.000Z,108,108,103,0,5,0.9537037037037037,134.67949074074073
L1716:T2:I7807,1716,T2,2026-04-10T15:04:00.000Z,109,109,104,0,5,0.9541284403669725,136.62777777777777
L1717:T0,1717,T0,2026-01-26T00:00:00.000Z,26,26,22,0,4,0.8461538461538461,220
L1717:T1:I7814,1717,T1,2026-01-31T09:12:56.000Z,27,27,24,0,3,0.8888888888888888,200.38398148148147
L1717:T2:I7813,1717,T2,2026-02-06T07:43:17.000Z,27,27,25,0,2,0.9259259259259259,206.32172453703703
L1717:T2:I7816,1717,T2,2026-02-06T10:50:55.000Z,27,27,25,0,2,0.9259259259259259,206.45202546296295
L1717:T2:I7815,1717,T2,2026-02-07T12:28:47.000Z,27,27,25,0,2,0.9259259259259259,207.51998842592593
L1717:T2:I7812,1717,T2,2026-04-22T17:32:00.000Z,29,29,26,0,3,0.896551724137931,150.73055555555555
L1718:T0,1718,T0,2025-11-01T00:00:00.000Z,54,54,51,0,3,0.9444444444444444,197
L1718:T1:I7820,1718,T1,2025-11-01T14:03:18.000Z,55,54,50,1,4,0.9090909090909091,197.585625
L1718:T2:I7819,1718,T2,2025-11-02T17:32:53.000Z,55,55,51,0,4,0.9272727272727272,198.7311689814815
L1718:T2:I7818,1718,T2,2025-11-09T18:51:15.000Z,55,55,48,0,7,0.8727272727272727,205.78559027777777
L1718:T2:I7817,1718,T2,2026-06-14T20:48:00.000Z,80,80,77,0,3,0.9625,155.86666666666667
L1719:T0,1719,T0,2026-06-04T00:00:00.000Z,30,30,29,0,1,0.9666666666666667,93
L1719:T1:I7822,1719,T1,2026-06-04T09:04:57.000Z,31,31,30,0,1,0.967741935483871,93.3784375
L1719:T2:I7825,1719,T2,2026-06-05T09:39:57.000Z,31,31,30,0,1,0.967741935483871,94.40274305555556
L1719:T2:I7824,1719,T2,2026-06-08T19:48:40.000Z,30,30,29,0,1,0.9666666666666667,97.82546296296296
L1719:T2:I7821,1719,T2,2026-06-13T15:38:02.000Z,32,32,31,0,1,0.96875,102.65141203703703
L1719:T2:I7823,1719,T2,2026-06-13T17:30:38.000Z,32,32,31,0,1,0.96875,102.72960648148148
L1720:T0,1720,T0,2025-02-19T00:00:00.000Z,9,2,2,7,0,0.2222222222222222,26
L1720:T1:I7828,1720,T1,2025-04-18T16:40:00.000Z,11,5,5,6,0,0.45454545454545453,84.69444444444444
L1720:T2:I7827,1720,T2,2025-04-25T07:04:00.000Z,11,6,5,5,1,0.45454545454545453,91.29444444444445
L1720:T2:I7826,1720,T2,2025-09-30T18:43:00.000Z,16,16,15,0,1,0.9375,101.77986111111112
L1721:T0,1721,T0,2026-03-13T00:00:00.000Z,139,139,135,0,4,0.9712230215827338,167
L1721:T1:I7830,1721,T1,2026-03-13T15:39:37.000Z,140,140,136,0,4,0.9714285714285714,167.65251157407408
L1721:T2:I7832,1721,T2,2026-03-18T09:25:25.000Z,141,141,137,0,4,0.9716312056737588,172.39265046296296
L1721:T2:I7829,1721,T2,2026-03-19T15:59:16.000Z,141,141,137,0,4,0.9716312056737588,173.6661574074074
L1721:T2:I7833,1721,T2,2026-03-24T10:33:25.000Z,141,141,137,0,4,0.9716312056737588,178.43987268518518
L1721:T2:I7831,1721,T2,2026-03-26T09:23:55.000Z,141,141,136,0,5,0.9645390070921985,180.3916087962963
L1722:T0,1722,T0,2025-10-20T00:00:00.000Z,50,50,44,0,6,0.88,250
L1722:T1:I7834,1722,T1,2025-10-24T10:55:19.000Z,51,51,42,0,9,0.8235294117647058,254.4550810185185
L1722:T2:I7835,1722,T2,2025-10-26T15:25:38.000Z,52,52,43,0,9,0.8269230769230769,256.64280092592594
L1722:T2:I7836,1722,T2,2025-11-01T10:13:02.000Z,53,53,45,0,8,0.8490566037735849,262.4257175925926
L1723:T0,1723,T0,2025-06-26T00:00:00.000Z,23,20,19,3,1,0.8260869565217391,91
L1723:T1:I7837,1723,T1,2025-06-27T14:28:24.000Z,24,20,19,4,1,0.7916666666666666,92.60305555555556
L1724:T0,1724,T0,2026-03-10T00:00:00.000Z,78,78,77,0,1,0.9871794871794872,114
L1724:T1:I7842,1724,T1,2026-03-14T20:01:35.000Z,80,80,79,0,1,0.9875,118.83443287037036
L1724:T2:I7841,1724,T2,2026-03-15T18:05:32.000Z,79,79,78,0,1,0.9873417721518988,119.75384259259259
L1724:T2:I7843,1724,T2,2026-03-16T16:29:48.000Z,81,81,80,0,1,0.9876543209876543,120.68736111111112
L1724:T2:I7840,1724,T2,2026-03-18T18:56:31.000Z,81,81,79,0,2,0.9753086419753086,122.78924768518519
L1724:T2:I7844,1724,T2,2026-03-20T14:09:05.000Z,81,81,78,0,3,0.9629629629629629,129.5896412037037
L1724:T2:I7839,1724,T2,2026-03-23T09:31:50.000Z,81,81,80,0,1,0.9876543209876543,127.39710648148149
L1724:T2:I7838,1724,T2,2026-03-23T11:35:00.000Z,81,81,80,0,1,0.9876543209876543,127.48263888888889
L1724:T2:I7845,1724,T2,2026-06-24T13:30:00.000Z,105,105,100,0,5,0.9523809523809523,147.5625
L1725:T0,1725,T0,2025-06-06T00:00:00.000Z,21,18,16,3,2,0.7619047619047619,136
L1725:T1:I7847,1725,T1,2025-10-16T13:42:00.000Z,37,36,33,1,3,0.8918918918918919,203.57083333333333
L1725:T2:I7846,1725,T2,2025-10-27T11:27:00.000Z,37,36,31,1,5,0.8378378378378378,214.47708333333333
L1726:T0,1726,T0,2026-01-04T00:00:00.000Z,51,51,46,0,5,0.9019607843137255,240
L1726:T1:I7848,1726,T1,2026-05-23T10:52:00.000Z,66,66,64,0,2,0.9696969696969697,123.45277777777778
L1727:T0,1727,T0,2026-04-28T00:00:00.000Z,51,51,49,0,2,0.9607843137254902,115
L1727:T1:I7849,1727,T1,2026-04-29T11:18:43.000Z,52,52,50,0,2,0.9615384615384616,116.47133101851851
L1727:T2:I7851,1727,T2,2026-04-30T11:31:13.000Z,52,52,50,0,2,0.9615384615384616,117.48001157407407
L1727:T2:I7850,1727,T2,2026-05-04T09:14:10.000Z,52,52,51,0,1,0.9807692307692307,113.38483796296296
L1728:T0,1728,T0,2025-11-11T00:00:00.000Z,35,34,32,1,2,0.9142857142857143,141
L1728:T1:I7853,1728,T1,2025-11-13T19:24:05.000Z,36,35,33,1,2,0.9166666666666666,143.8083912037037
L1728:T2:I7854,1728,T2,2025-11-18T16:47:47.000Z,35,35,33,0,2,0.9428571428571428,148.69984953703704
L1728:T2:I7855,1728,T2,2025-11-22T12:36:18.000Z,37,37,35,0,2,0.9459459459459459,152.52520833333332
L1728:T2:I7852,1728,T2,2026-03-15T19:14:00.000Z,48,48,46,0,2,0.9583333333333334,124.8013888888889
L1728:T2:I7856,1728,T2,2026-04-29T09:27:00.000Z,52,52,52,0,0,1,85.39375
L1729:T0,1729,T0,2025-04-29T00:00:00.000Z,19,16,16,3,0,0.8421052631578947,84
L1729:T1:I7858,1729,T1,2025-05-06T08:42:14.000Z,21,19,19,2,0,0.9047619047619048,83.36266203703704
L1729:T2:I7857,1729,T2,2025-05-11T07:26:09.000Z,21,19,19,2,0,0.9047619047619048,88.3098263888889
L1730:T0,1730,T0,2026-01-19T00:00:00.000Z,43,43,42,0,1,0.9767441860465116,103
L1730:T1:I7859,1730,T1,2026-01-30T13:24:54.000Z,45,45,44,0,1,0.9777777777777777,91.55895833333334
L1731:T0,1731,T0,2025-03-06T00:00:00.000Z,7,2,2,5,0,0.2857142857142857,29
L1731:T1:I7864,1731,T1,2025-03-19T14:02:48.000Z,8,3,3,5,0,0.375,18.585277777777776
L1731:T2:I7863,1731,T2,2025-05-25T14:54:00.000Z,10,7,7,3,0,0.7,76.62083333333334
L1731:T2:I7861,1731,T2,2026-01-21T09:14:00.000Z,22,22,21,0,1,0.9545454545454546,125.38472222222222
L1731:T2:I7860,1731,T2,2026-02-21T08:34:00.000Z,23,23,23,0,0,1,57.356944444444444
L1731:T2:I7862,1731,T2,2026-05-10T12:42:00.000Z,26,26,26,0,0,1,44.52916666666667
L1732:T0,1732,T0,2025-04-12T00:00:00.000Z,15,7,6,8,1,0.4,97
L1732:T1:I7865,1732,T1,2025-05-16T13:09:00.000Z,22,15,14,7,1,0.6363636363636364,131.54791666666668
L1732:T2:I7866,1732,T2,2026-01-28T17:38:00.000Z,44,44,40,0,4,0.9090909090909091,208.73472222222222
L1733:T0,1733,T0,2025-05-26T00:00:00.000Z,59,48,43,11,5,0.7288135593220338,142
L1733:T1:I7873,1733,T1,2025-05-27T13:24:51.000Z,60,49,44,11,5,0.7333333333333333,143.5589236111111
L1733:T2:I7872,1733,T2,2025-06-01T19:07:34.000Z,61,53,47,8,6,0.7704918032786885,148.7969212962963
L1733:T2:I7868,1733,T2,2025-06-10T13:06:00.000Z,63,55,46,8,9,0.7301587301587301,157.54583333333332
L1733:T2:I7871,1733,T2,2025-08-01T16:53:00.000Z,73,68,60,5,8,0.821917808219178,171.70347222222222
L1733:T2:I7870,1733,T2,2025-12-08T09:22:00.000Z,94,94,84,0,10,0.8936170212765957,183.39027777777778
L1733:T2:I7869,1733,T2,2026-04-13T20:12:00.000Z,121,121,118,0,3,0.9752066115702479,126.84166666666667
L1733:T2:I7874,1733,T2,2026-05-19T20:57:00.000Z,131,131,125,0,6,0.9541984732824428,109.87291666666667
L1733:T2:I7867,1733,T2,2026-06-24T07:14:00.000Z,138,138,136,0,2,0.9855072463768116,140.30138888888888
L1734:T0,1734,T0,2025-06-19T00:00:00.000Z,18,17,17,1,0,0.9444444444444444,89
L1734:T1:I7881,1734,T1,2025-06-24T13:04:21.000Z,18,17,15,1,2,0.8333333333333334,94.5446875
L1734:T2:I7875,1734,T2,2025-06-26T07:29:29.000Z,19,18,16,1,2,0.8421052631578947,96.3121412037037
L1734:T2:I7876,1734,T2,2025-06-26T13:44:37.000Z,19,18,16,1,2,0.8421052631578947,96.57265046296297
L1734:T2:I7880,1734,T2,2025-07-01T12:34:20.000Z,19,18,16,1,2,0.8421052631578947,101.52384259259259
L1734:T2:I7879,1734,T2,2025-07-02T07:49:00.000Z,19,18,16,1,2,0.8421052631578947,102.32569444444445
L1734:T2:I7877,1734,T2,2025-10-17T11:31:00.000Z,22,22,18,0,4,0.8181818181818182,205.47986111111112
L1734:T2:I7878,1734,T2,2026-03-17T13:20:00.000Z,28,28,24,0,4,0.8571428571428571,245.55555555555554
L1735:T0,1735,T0,2025-10-21T00:00:00.000Z,93,93,82,0,11,0.8817204301075269,269
L1735:T1:I7883,1735,T1,2025-10-27T17:00:44.000Z,94,94,83,0,11,0.8829787234042553,275.7088425925926
L1735:T2:I7882,1735,T2,2025-10-28T09:25:11.000Z,95,95,84,0,11,0.8842105263157894,276.39248842592593
L1736:T0,1736,T0,2025-12-03T00:00:00.000Z,14,14,12,0,2,0.8571428571428571,163
L1736:T1:I7885,1736,T1,2025-12-06T12:44:15.000Z,15,15,14,0,1,0.9333333333333333,166.53072916666667
L1736:T2:I7884,1736,T2,2025-12-14T07:25:40.000Z,15,15,14,0,1,0.9333333333333333,174.30949074074073
L1736:T2:I7886,1736,T2,2026-04-20T20:42:00.000Z,20,20,20,0,0,1,70.8625
L1737:T0,1737,T0,2025-01-05T00:00:00.000Z,26,1,1,25,0,0.038461538461538464,5
