prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L3384:T0,3384,T0,2025-07-09T00:00:00.000Z,51,48,41,3,7,0.803921568627451,186
L3384:T1:I15386,3384,T1,2025-07-13T19:17:17.000Z,52,49,42,3,7,0.8076923076923077,190.80366898148148
L3384:T2:I15385,3384,T2,2025-07-16T09:45:00.000Z,52,48,39,4,9,0.75,193.40625
L3384:T2:I15387,3384,T2,2025-07-20T09:56:08.000Z,52,50,39,2,11,0.75,197.41398148148147
L3385:T0,3385,T0,2025-05-16T00:00:00.000Z,18,14,12,4,2,0.6666666666666666,101
L3385:T1:I15390,3385,T1,2025-05-24T07:49:05.000Z,20,15,13,5,2,0.65,109.32575231481482
L3385:T2:I15389,3385,T2,2025-06-02T09:48:00.000Z,22,19,15,3,4,0.6818181818181818,118.40833333333333
L3385:T2:I15388,3385,T2,2025-06-24T14:48:00.000Z,25,24,20,1,4,0.8,131.61666666666667
L3385:T2:I15391,3385,T2,2026-01-21T13:29:00.000Z,38,38,37,0,1,0.9736842105263158,101.56180555555555
L3386:T0,3386,T0,2025-04-12T00:00:00.000Z,16,13,13,3,0,0.8125,85
L3386:T1:I15396,3386,T1,2025-04-18T20:00:00.000Z,17,15,14,2,1,0.8235294117647058,91.83333333333333
L3386:T2:I15398,3386,T2,2025-04-23T07:07:04.000Z,17,15,14,2,1,0.8235294117647058,96.29657407407407
L3386:T2:I15392,3386,T2,2025-04-26T11:21:00.000Z,17,15,14,2,1,0.8235294117647058,99.47291666666666
L3386:T2:I15394,3386,T2,2025-05-05T07:38:00.000Z,17,15,15,2,0,0.8823529411764706,88.31805555555556
L3386:T2:I15395,3386,T2,2025-08-12T14:54:00.000Z,20,20,15,0,5,0.75,143.62083333333334
L3386:T2:I15393,3386,T2,2026-03-05T10:37:00.000Z,28,28,25,0,3,0.8928571428571429,233.4423611111111
L3386:T2:I15397,3386,T2,2026-04-12T10:47:00.000Z,29,29,26,0,3,0.896551724137931,140.44930555555555
L3387:T0,3387,T0,2026-01-20T00:00:00.000Z,32,32,30,0,2,0.9375,132
L3387:T1:I15403,3387,T1,2026-01-24T19:50:05.000Z,33,33,31,0,2,0.9393939393939394,136.82644675925926
L3387:T2:I15400,3387,T2,2026-01-28T10:34:02.000Z,33,33,31,0,2,0.9393939393939394,140.44030092592592
L3387:T2:I15401,3387,T2,2026-01-29T09:42:01.000Z,33,33,31,0,2,0.9393939393939394,141.40417824074075
L3387:T2:I15402,3387,T2,2026-01-31T17:20:32.000Z,33,33,31,0,2,0.9393939393939394,143.7225925925926
L3387:T2:I15399,3387,T2,2026-02-01T14:04:26.000Z,33,33,31,0,2,0.9393939393939394,144.58641203703704
L3387:T2:I15405,3387,T2,2026-02-02T07:56:30.000Z,33,33,31,0,2,0.9393939393939394,145.33090277777777
L3387:T2:I15406,3387,T2,2026-04-12T10:56:00.000Z,38,38,37,0,1,0.9736842105263158,99.45555555555555
L3387:T2:I15404,3387,T2,2026-06-08T11:43:00.000Z,39,39,38,0,1,0.9743589743589743,139.48819444444445
L3388:T0,3388,T0,2025-10-24T00:00:00.000Z,28,27,24,1,3,0.8571428571428571,140
L3388:T1:I15408,3388,T1,2025-10-24T10:20:54.000Z,28,27,24,1,3,0.8571428571428571,140.43118055555556
L3388:T2:I15410,3388,T2,2025-10-24T19:28:09.000Z,29,28,25,1,3,0.8620689655172413,140.8112152777778
L3388:T2:I15411,3388,T2,2025-11-05T13:37:20.000Z,29,28,25,1,3,0.8620689655172413,152.5675925925926
L3388:T2:I15409,3388,T2,2025-11-06T16:33:57.000Z,29,28,25,1,3,0.8620689655172413,153.69024305555556
L3388:T2:I15412,3388,T2,2025-11-12T20:07:00.000Z,29,28,22,1,6,0.7586206896551724,159.83819444444444
L3388:T2:I15407,3388,T2,2026-03-02T19:12:00.000Z,31,31,29,0,2,0.9354838709677419,132.8
L3389:T0,3389,T0,2026-04-09T00:00:00.000Z,31,31,28,0,3,0.9032258064516129,143
L3389:T1:I15417,3389,T1,2026-04-09T08:05:16.000Z,32,32,28,0,4,0.875,143.33699074074073
L3389:T2:I15413,3389,T2,2026-04-10T08:00:50.000Z,32,32,28,0,4,0.875,144.33391203703704
L3389:T2:I15414,3389,T2,2026-04-12T20:57:03.000Z,32,32,28,0,4,0.875,146.87295138888888
L3389:T2:I15416,3389,T2,2026-04-16T11:55:04.000Z,32,32,28,0,4,0.875,150.49657407407406
L3389:T2:I15415,3389,T2,2026-04-17T14:16:40.000Z,32,32,30,0,2,0.9375,151.59490740740742
L3390:T0,3390,T0,2025-05-13T00:00:00.000Z,13,10,10,3,0,0.7692307692307693,65
L3390:T1:I15419,3390,T1,2025-05-16T11:30:40.000Z,14,11,11,3,0,0.7857142857142857,68.47962962962963
L3390:T2:I15424,3390,T2,2025-05-16T14:19:20.000Z,14,11,11,3,0,0.7857142857142857,68.59675925925926
L3390:T2:I15422,3390,T2,2025-05-21T19:52:00.000Z,14,11,11,3,0,0.7857142857142857,73.82777777777778
L3390:T2:I15418,3390,T2,2025-05-24T14:16:36.000Z,15,13,13,2,0,0.8666666666666667,76.59486111111111
L3390:T2:I15423,3390,T2,2025-05-25T15:15:20.000Z,16,14,14,2,0,0.875,82.63564814814815
L3390:T2:I15420,3390,T2,2025-07-17T09:04:00.000Z,19,19,18,0,1,0.9473684210526315,120.37777777777778
L3390:T2:I15421,3390,T2,2026-04-25T15:48:00.000Z,27,27,25,0,2,0.9259259259259259,116.65833333333333
L3391:T0,3391,T0,2025-06-13T00:00:00.000Z,36,28,26,8,2,0.7222222222222222,106
L3391:T1:I15432,3391,T1,2025-06-13T16:12:22.000Z,36,28,26,8,2,0.7222222222222222,106.67525462962963
L3391:T2:I15430,3391,T2,2025-06-13T16:54:00.000Z,37,29,27,8,2,0.7297297297297297,106.70416666666667
L3391:T2:I15428,3391,T2,2025-06-13T20:58:34.000Z,36,28,26,8,2,0.7222222222222222,106.87400462962962
L3391:T2:I15427,3391,T2,2025-06-17T08:13:50.000Z,36,30,28,6,2,0.7777777777777778,110.34293981481481
L3391:T2:I15431,3391,T2,2025-06-17T12:44:23.000Z,37,30,28,7,2,0.7567567567567568,110.53082175925925
L3391:T2:I15429,3391,T2,2025-10-01T07:56:00.000Z,43,43,35,0,8,0.813953488372093,180.33055555555555
L3391:T2:I15425,3391,T2,2026-04-21T16:10:00.000Z,68,68,66,0,2,0.9705882352941176,114.67361111111111
L3391:T2:I15426,3391,T2,2026-06-13T13:37:00.000Z,77,77,74,0,3,0.961038961038961,136.5673611111111
L3392:T0,3392,T0,2026-01-13T00:00:00.000Z,50,50,48,0,2,0.96,157
L3392:T1:I15436,3392,T1,2026-01-16T10:06:26.000Z,51,51,49,0,2,0.9607843137254902,160.42113425925925
L3392:T2:I15439,3392,T2,2026-01-18T07:45:41.000Z,52,52,50,0,2,0.9615384615384616,162.3233912037037
L3392:T2:I15438,3392,T2,2026-01-21T15:16:00.000Z,52,52,51,0,1,0.9807692307692307,165.63611111111112
L3392:T2:I15435,3392,T2,2026-01-22T17:45:06.000Z,53,53,52,0,1,0.9811320754716981,166.7396527777778
L3392:T2:I15437,3392,T2,2026-01-25T14:20:08.000Z,54,54,51,0,3,0.9444444444444444,169.5973148148148
L3392:T2:I15434,3392,T2,2026-03-23T19:53:00.000Z,63,63,61,0,2,0.9682539682539683,125.82847222222222
L3392:T2:I15433,3392,T2,2026-05-20T09:32:00.000Z,67,67,65,0,2,0.9701492537313433,107.39722222222223
L3393:T0,3393,T0,2026-05-23T00:00:00.000Z,61,61,60,0,1,0.9836065573770492,109
L3393:T1:I15444,3393,T1,2026-05-25T16:26:15.000Z,63,63,62,0,1,0.9841269841269841,111.68489583333333
L3393:T2:I15443,3393,T2,2026-05-25T19:52:16.000Z,63,63,62,0,1,0.9841269841269841,111.82796296296296
L3393:T2:I15447,3393,T2,2026-05-31T16:16:15.000Z,63,63,63,0,0,1,80.67795138888889
L3393:T2:I15441,3393,T2,2026-06-01T17:34:29.000Z,63,63,63,0,0,1,81.73228009259259
L3393:T2:I15440,3393,T2,2026-06-01T18:58:04.000Z,63,63,63,0,0,1,81.79032407407408
L3393:T2:I15445,3393,T2,2026-06-03T18:57:26.000Z,63,63,63,0,0,1,83.78988425925925
L3393:T2:I15446,3393,T2,2026-06-04T15:59:08.000Z,63,63,63,0,0,1,84.66606481481482
L3393:T2:I15442,3393,T2,2026-06-11T11:58:00.000Z,64,64,64,0,0,1,76.49861111111112
L3394:T0,3394,T0,2025-03-10T00:00:00.000Z,15,7,7,8,0,0.4666666666666667,36
L3394:T1:I15448,3394,T1,2026-05-25T16:45:00.000Z,39,39,36,0,3,0.9230769230769231,119.69791666666667
L3395:T0,3395,T0,2025-11-19T00:00:00.000Z,80,80,78,0,2,0.975,141
L3395:T1:I15451,3395,T1,2025-11-22T14:27:54.000Z,81,80,77,1,3,0.9506172839506173,144.60270833333334
L3395:T2:I15449,3395,T2,2025-12-01T18:49:20.000Z,83,83,79,0,4,0.9518072289156626,153.78425925925927
L3395:T2:I15450,3395,T2,2026-04-20T16:11:00.000Z,104,104,103,0,1,0.9903846153846154,207.67430555555555
L3396:T0,3396,T0,2025-02-28T00:00:00.000Z,23,4,4,19,0,0.17391304347826086,22
L3396:T1:I15455,3396,T1,2025-03-02T17:53:55.000Z,24,5,5,19,0,0.20833333333333334,41.74577546296296
L3396:T2:I15454,3396,T2,2025-03-07T14:05:59.000Z,25,7,7,18,0,0.28,29.587488425925926
L3396:T2:I15457,3396,T2,2025-05-05T16:36:00.000Z,29,12,12,17,0,0.41379310344827586,72.69166666666666
L3396:T2:I15452,3396,T2,2025-06-03T17:40:00.000Z,30,13,12,17,1,0.4,92.73611111111111
L3396:T2:I15453,3396,T2,2025-11-27T18:25:00.000Z,41,41,39,0,2,0.9512195121951219,148.76736111111111
L3396:T2:I15456,3396,T2,2025-12-08T17:43:00.000Z,41,41,36,0,5,0.8780487804878049,159.73819444444445
L3397:T0,3397,T0,2025-05-23T00:00:00.000Z,19,18,15,1,3,0.7894736842105263,107
L3397:T1:I15459,3397,T1,2025-05-29T20:01:10.000Z,20,19,17,1,2,0.85,113.83414351851852
L3397:T2:I15460,3397,T2,2025-06-05T20:18:01.000Z,20,19,17,1,2,0.85,120.84584490740741
L3397:T2:I15462,3397,T2,2025-09-14T15:02:00.000Z,22,22,18,0,4,0.8181818181818182,164.6263888888889
L3397:T2:I15458,3397,T2,2026-02-16T12:19:00.000Z,29,29,27,0,2,0.9310344827586207,132.51319444444445
L3397:T2:I15461,3397,T2,2026-06-23T15:24:00.000Z,37,37,37,0,0,1,74.64166666666667
L3398:T0,3398,T0,2025-01-11T00:00:00.000Z,9,0,0,9,0,0,
L3398:T1:I15464,3398,T1,2025-03-21T10:59:00.000Z,12,6,6,6,0,0.5,55.45763888888889
L3398:T2:I15463,3398,T2,2025-10-22T17:40:00.000Z,16,16,13,0,3,0.8125,270.7361111111111
L3399:T0,3399,T0,2026-01-19T00:00:00.000Z,47,47,46,0,1,0.9787234042553191,119
L3399:T1:I15466,3399,T1,2026-01-27T17:07:46.000Z,48,48,47,0,1,0.9791666666666666,127.71372685185185
L3399:T2:I15465,3399,T2,2026-01-30T18:12:08.000Z,49,49,48,0,1,0.9795918367346939,130.75842592592593
L3400:T0,3400,T0,2026-01-01T00:00:00.000Z,86,86,80,0,6,0.9302325581395349,131
L3400:T1:I15471,3400,T1,2026-01-01T07:41:28.000Z,87,87,81,0,6,0.9310344827586207,131.32046296296295
L3400:T2:I15472,3400,T2,2026-01-01T08:21:38.000Z,86,86,80,0,6,0.9302325581395349,131.3483564814815
L3400:T2:I15469,3400,T2,2026-01-03T16:50:34.000Z,87,87,81,0,6,0.9310344827586207,133.70178240740742
L3400:T2:I15473,3400,T2,2026-01-07T19:45:47.000Z,87,87,83,0,4,0.9540229885057471,137.82346064814814
L3400:T2:I15467,3400,T2,2026-01-12T18:09:34.000Z,87,87,85,0,2,0.9770114942528736,142.75664351851853
L3400:T2:I15468,3400,T2,2026-01-14T09:31:21.000Z,88,88,86,0,2,0.9772727272727273,144.39677083333333
L3400:T2:I15474,3400,T2,2026-02-05T11:16:00.000Z,90,90,83,0,7,0.9222222222222223,166.46944444444443
L3400:T2:I15470,3400,T2,2026-04-12T19:53:00.000Z,103,103,100,0,3,0.970873786407767,199.82847222222222
L3401:T0,3401,T0,2025-12-05T00:00:00.000Z,69,69,62,0,7,0.8985507246376812,180
L3401:T1:I15478,3401,T1,2025-12-05T15:11:44.000Z,70,70,63,0,7,0.9,180.63314814814814
L3401:T2:I15475,3401,T2,2025-12-14T14:24:57.000Z,69,69,61,0,8,0.8840579710144928,189.60065972222222
L3401:T2:I15480,3401,T2,2025-12-15T11:07:43.000Z,70,70,62,0,8,0.8857142857142857,190.46369212962964
L3401:T2:I15481,3401,T2,2026-03-14T18:49:00.000Z,84,84,83,0,1,0.9880952380952381,90.78402777777778
L3401:T2:I15477,3401,T2,2026-03-20T08:58:00.000Z,85,85,84,0,1,0.9882352941176471,96.37361111111112
L3401:T2:I15482,3401,T2,2026-04-26T18:38:00.000Z,92,92,90,0,2,0.9782608695652174,103.77638888888889
L3401:T2:I15476,3401,T2,2026-06-18T17:49:00.000Z,100,100,99,0,1,0.99,116.74236111111111
L3401:T2:I15479,3401,T2,2026-06-24T19:05:00.000Z,100,100,99,0,1,0.99,122.79513888888889
L3402:T0,3402,T0,2026-05-20T00:00:00.000Z,43,43,43,0,0,1,85
L3402:T1:I15483,3402,T1,2026-05-28T14:01:46.000Z,45,45,44,0,1,0.9777777777777777,93.58456018518518
L3403:T0,3403,T0,2026-05-20T00:00:00.000Z,63,63,62,0,1,0.9841269841269841,110
L3403:T1:I15485,3403,T1,2026-05-22T11:41:16.000Z,64,64,63,0,1,0.984375,112.48699074074074
L3403:T2:I15484,3403,T2,2026-05-31T09:07:05.000Z,64,64,62,0,2,0.96875,102.37991898148148
L3404:T0,3404,T0,2025-10-20T00:00:00.000Z,35,33,31,2,2,0.8857142857142857,119
L3404:T1:I15486,3404,T1,2025-10-21T09:06:09.000Z,35,33,31,2,2,0.8857142857142857,120.37927083333334
L3404:T2:I15490,3404,T2,2025-10-24T11:59:48.000Z,36,34,31,2,3,0.8611111111111112,123.49986111111112
L3404:T2:I15488,3404,T2,2025-10-27T11:30:39.000Z,35,33,30,2,3,0.8571428571428571,126.47961805555556
L3404:T2:I15487,3404,T2,2026-02-10T18:03:00.000Z,45,45,43,0,2,0.9555555555555556,94.75208333333333
L3404:T2:I15489,3404,T2,2026-02-17T19:03:00.000Z,45,45,44,0,1,0.9777777777777777,98.79375
L3405:T0,3405,T0,2026-04-29T00:00:00.000Z,110,110,106,0,4,0.9636363636363636,155
L3405:T1:I15491,3405,T1,2026-05-06T20:40:37.000Z,111,111,108,0,3,0.972972972972973,162.86153935185186
L3406:T0,3406,T0,2025-02-06T00:00:00.000Z,5,0,0,5,0,0,
L3406:T1:I15495,3406,T1,2025-02-07T17:51:27.000Z,6,0,0,6,0,0,
L3406:T2:I15493,3406,T2,2025-02-18T20:57:34.000Z,6,1,1,5,0,0.16666666666666666,2.873310185185185
L3406:T2:I15496,3406,T2,2025-02-19T13:17:00.000Z,6,1,1,5,0,0.16666666666666666,3.553472222222222
L3406:T2:I15498,3406,T2,2025-03-01T17:31:00.000Z,6,1,1,5,0,0.16666666666666666,13.729861111111111
L3406:T2:I15492,3406,T2,2025-05-05T08:25:00.000Z,9,7,7,2,0,0.7777777777777778,78.35069444444444
L3406:T2:I15494,3406,T2,2025-05-19T15:17:00.000Z,11,8,7,3,1,0.6363636363636364,92.63680555555555
L3406:T2:I15497,3406,T2,2026-01-28T11:25:00.000Z,24,24,23,0,1,0.9583333333333334,115.47569444444444
L3406:T2:I15499,3406,T2,2026-05-05T13:21:00.000Z,30,30,30,0,0,1,63.55625
L3407:T0,3407,T0,2025-11-26T00:00:00.000Z,18,18,17,0,1,0.9444444444444444,126
L3407:T1:I15503,3407,T1,2025-11-28T14:29:30.000Z,19,19,18,0,1,0.9473684210526315,128.60381944444444
L3407:T2:I15500,3407,T2,2025-12-03T14:31:31.000Z,19,19,17,0,2,0.8947368421052632,133.60521990740742
L3407:T2:I15505,3407,T2,2025-12-07T08:13:50.000Z,19,19,18,0,1,0.9473684210526315,137.34293981481483
L3407:T2:I15504,3407,T2,2025-12-07T15:04:39.000Z,19,19,18,0,1,0.9473684210526315,137.62822916666667
L3407:T2:I15501,3407,T2,2025-12-08T08:07:41.000Z,19,19,18,0,1,0.9473684210526315,138.33866898148148
L3407:T2:I15502,3407,T2,2026-02-28T11:11:00.000Z,25,25,22,0,3,0.88,220.46597222222223
L3408:T0,3408,T0,2026-02-18T00:00:00.000Z,94,94,89,0,5,0.9468085106382979,179
L3408:T1:I15509,3408,T1,2026-02-22T19:06:05.000Z,95,95,89,0,6,0.9368421052631579,183.7958912037037
L3408:T2:I15508,3408,T2,2026-02-25T08:55:34.000Z,95,95,88,0,7,0.9263157894736842,186.3719212962963
L3408:T2:I15507,3408,T2,2026-02-26T08:51:00.000Z,97,97,88,0,9,0.9072164948453608,187.36875
L3408:T2:I15506,3408,T2,2026-03-02T17:30:47.000Z,98,98,90,0,8,0.9183673469387755,191.72971064814814
L3408:T2:I15510,3408,T2,2026-04-22T07:06:00.000Z,105,105,104,0,1,0.9904761904761905,209.29583333333332
L3409:T0,3409,T0,2025-12-12T00:00:00.000Z,19,19,18,0,1,0.9473684210526315,109
L3409:T1:I15511,3409,T1,2025-12-17T11:54:07.000Z,20,20,19,0,1,0.95,114.49591435185185
L3409:T2:I15512,3409,T2,2025-12-21T14:13:46.000Z,19,19,18,0,1,0.9473684210526315,118.59289351851852
L3410:T0,3410,T0,2025-07-19T00:00:00.000Z,18,18,17,0,1,0.9444444444444444,122
L3410:T1:I15514,3410,T1,2025-07-20T14:15:59.000Z,19,19,17,0,2,0.8947368421052632,123.59443287037037
L3410:T2:I15513,3410,T2,2025-08-20T15:59:00.000Z,21,21,20,0,1,0.9523809523809523,154.66597222222222
L3411:T0,3411,T0,2025-04-28T00:00:00.000Z,30,20,18,10,2,0.6,98
L3411:T1:I15515,3411,T1,2025-05-07T17:26:12.000Z,32,23,21,9,2,0.65625,107.72652777777778
L3411:T2:I15516,3411,T2,2026-05-20T07:34:00.000Z,74,74,70,0,4,0.9459459459459459,146.31527777777777
L3412:T0,3412,T0,2025-01-10T00:00:00.000Z,11,0,0,11,0,0,
L3412:T1:I15517,3412,T1,2025-01-17T09:37:37.000Z,12,1,1,11,0,0.08333333333333333,3.401122685185185
L3412:T2:I15518,3412,T2,2025-01-20T18:00:34.000Z,12,1,1,11,0,0.08333333333333333,6.750393518518519
L3412:T2:I15519,3412,T2,2025-12-05T07:17:00.000Z,33,33,27,0,6,0.8181818181818182,214.3034722222222
L3413:T0,3413,T0,2026-02-12T00:00:00.000Z,16,16,16,0,0,1,72
L3413:T1:I15520,3413,T1,2026-04-02T19:05:00.000Z,19,19,18,0,1,0.9473684210526315,91.79513888888889
L3414:T0,3414,T0,2025-01-03T00:00:00.000Z,23,0,0,23,0,0,
L3414:T1:I15521,3414,T1,2025-01-14T16:44:47.000Z,24,0,0,24,0,0,
L3414:T2:I15522,3414,T2,2025-02-26T11:19:00.000Z,29,8,8,21,0,0.27586206896551724,35.47152777777778
L3415:T0,3415,T0,2026-03-24T00:00:00.000Z,16,16,15,0,1,0.9375,99
L3415:T1:I15526,3415,T1,2026-03-26T15:00:30.000Z,17,17,15,0,2,0.8823529411764706,101.62534722222222
L3415:T2:I15527,3415,T2,2026-03-28T16:12:40.000Z,17,17,15,0,2,0.8823529411764706,103.67546296296297
L3415:T2:I15529,3415,T2,2026-03-29T12:40:01.000Z,17,17,15,0,2,0.8823529411764706,104.52778935185185
L3415:T2:I15528,3415,T2,2026-03-30T18:20:37.000Z,17,17,14,0,3,0.8235294117647058,105.76431712962963
L3415:T2:I15523,3415,T2,2026-04-03T19:33:01.000Z,17,17,15,0,2,0.8823529411764706,109.81459490740741
L3415:T2:I15524,3415,T2,2026-04-06T14:58:37.000Z,17,17,16,0,1,0.9411764705882353,112.62403935185185
L3415:T2:I15525,3415,T2,2026-04-06T20:10:47.000Z,17,17,16,0,1,0.9411764705882353,112.84082175925926
L3416:T0,3416,T0,2026-05-20T00:00:00.000Z,65,65,62,0,3,0.9538461538461539,120
L3416:T1:I15530,3416,T1,2026-06-01T16:31:41.000Z,66,66,62,0,4,0.9393939393939394,132.68866898148147
L3417:T0,3417,T0,2026-06-26T00:00:00.000Z,37,37,37,0,0,1,74
L3417:T1:I15533,3417,T1,2026-07-01T08:20:17.000Z,38,38,38,0,0,1,79.34741898148148
L3417:T2:I15531,3417,T2,2026-07-06T13:22:20.000Z,38,38,38,0,0,1,84.55717592592593
L3417:T2:I15534,3417,T2,2026-07-06T14:49:32.000Z,38,38,38,0,0,1,84.61773148148148
L3417:T2:I15532,3417,T2,2026-07-06T18:15:25.000Z,38,38,38,0,0,1,84.76070601851852
L3418:T0,3418,T0,2025-05-27T00:00:00.000Z,10,8,6,2,2,0.6,112
L3418:T1:I15538,3418,T1,2025-05-30T10:47:48.000Z,11,8,5,3,3,0.45454545454545453,115.4498611111111
L3418:T2:I15535,3418,T2,2025-06-04T13:21:53.000Z,12,9,7,3,2,0.5833333333333334,120.55686342592593
L3418:T2:I15539,3418,T2,2025-06-04T16:33:53.000Z,12,10,8,2,2,0.6666666666666666,120.69019675925927
L3418:T2:I15536,3418,T2,2025-06-30T20:26:00.000Z,15,14,12,1,2,0.8,137.8513888888889
L3418:T2:I15537,3418,T2,2025-12-27T16:48:00.000Z,23,23,23,0,0,1,52.7
L3418:T2:I15541,3418,T2,2026-02-01T20:26:00.000Z,25,25,25,0,0,1,78.85138888888889
L3418:T2:I15540,3418,T2,2026-05-31T12:51:00.000Z,32,32,31,0,1,0.96875,93.53541666666666
L3419:T0,3419,T0,2025-05-01T00:00:00.000Z,25,17,16,8,1,0.64,101
L3419:T1:I15543,3419,T1,2025-05-10T14:39:28.000Z,26,22,19,4,3,0.7307692307692307,110.61074074074074
L3419:T2:I15544,3419,T2,2025-06-01T10:49:00.000Z,28,25,22,3,3,0.7857142857142857,117.45069444444445
L3419:T2:I15542,3419,T2,2026-06-09T15:48:00.000Z,64,64,63,0,1,0.984375,104.65833333333333
L3419:T2:I15545,3419,T2,2026-06-28T20:58:00.000Z,66,66,65,0,1,0.9848484848484849,123.87361111111112
L3420:T0,3420,T0,2026-02-13T00:00:00.000Z,45,45,42,0,3,0.9333333333333333,248
L3420:T1:I15553,3420,T1,2026-02-14T12:33:44.000Z,46,46,43,0,3,0.9347826086956522,249.52342592592592
L3420:T2:I15552,3420,T2,2026-02-16T11:38:26.000Z,47,47,44,0,3,0.9361702127659575,251.48502314814814
L3420:T2:I15548,3420,T2,2026-02-19T15:56:22.000Z,47,47,45,0,2,0.9574468085106383,254.66414351851853
L3420:T2:I15550,3420,T2,2026-02-20T19:04:28.000Z,48,48,46,0,2,0.9583333333333334,255.7947685185185
L3420:T2:I15549,3420,T2,2026-02-24T18:32:18.000Z,48,48,47,0,1,0.9791666666666666,259.77243055555556
L3420:T2:I15547,3420,T2,2026-02-26T16:17:05.000Z,48,48,48,0,0,1,85.6785300925926
L3420:T2:I15546,3420,T2,2026-03-03T19:52:00.000Z,49,49,49,0,0,1,79.82777777777778
L3420:T2:I15551,3420,T2,2026-03-08T18:18:00.000Z,51,51,51,0,0,1,75.7625
L3421:T0,3421,T0,2025-10-31T00:00:00.000Z,12,12,11,0,1,0.9166666666666666,176
L3421:T1:I15554,3421,T1,2025-11-02T12:46:17.000Z,13,13,12,0,1,0.9230769230769231,178.5321412037037
L3421:T2:I15559,3421,T2,2025-11-12T09:50:44.000Z,13,13,12,0,1,0.9230769230769231,188.41023148148147
L3421:T2:I15556,3421,T2,2025-11-12T20:57:55.000Z,13,13,12,0,1,0.9230769230769231,188.87355324074073
L3421:T2:I15558,3421,T2,2025-12-01T16:55:00.000Z,13,13,12,0,1,0.9230769230769231,93.70486111111111
L3421:T2:I15555,3421,T2,2026-06-07T11:30:00.000Z,21,21,15,0,6,0.7142857142857143,198.47916666666666
L3421:T2:I15557,3421,T2,2026-06-15T18:08:00.000Z,21,21,17,0,4,0.8095238095238095,199.75555555555556
L3422:T0,3422,T0,2025-04-25T00:00:00.000Z,33,23,23,10,0,0.696969696969697,79
L3422:T1:I15565,3422,T1,2025-04-25T20:00:32.000Z,34,24,24,10,0,0.7058823529411765,79.8337037037037
L3422:T2:I15564,3422,T2,2025-04-29T18:35:18.000Z,35,25,25,10,0,0.7142857142857143,83.77451388888889
L3422:T2:I15561,3422,T2,2025-05-01T11:17:41.000Z,35,25,25,10,0,0.7142857142857143,68.47061342592593
L3422:T2:I15562,3422,T2,2025-07-15T11:32:00.000Z,39,35,31,4,4,0.7948717948717948,138.48055555555555
L3422:T2:I15560,3422,T2,2026-02-26T19:39:00.000Z,60,60,58,0,2,0.9666666666666667,129.81875
L3422:T2:I15563,3422,T2,2026-03-09T12:31:00.000Z,61,61,60,0,1,0.9836065573770492,113.52152777777778
L3423:T0,3423,T0,2026-06-15T00:00:00.000Z,45,45,43,0,2,0.9555555555555556,110
L3423:T1:I15571,3423,T1,2026-06-15T17:56:06.000Z,46,46,44,0,2,0.9565217391304348,110.74729166666667
L3423:T2:I15568,3423,T2,2026-06-17T07:16:48.000Z,46,46,44,0,2,0.9565217391304348,112.30333333333333
L3423:T2:I15567,3423,T2,2026-06-19T13:06:31.000Z,46,46,44,0,2,0.9565217391304348,114.54619212962963
L3423:T2:I15566,3423,T2,2026-06-20T08:53:00.000Z,45,45,43,0,2,0.9555555555555556,115.37013888888889
L3423:T2:I15569,3423,T2,2026-06-24T16:40:12.000Z,46,46,45,0,1,0.9782608695652174,119.69458333333333
L3423:T2:I15570,3423,T2,2026-06-26T13:54:29.000Z,46,46,45,0,1,0.9782608695652174,121.57950231481482
L3424:T0,3424,T0,2025-09-12T00:00:00.000Z,20,19,18,1,1,0.9,104
L3424:T1:I15572,3424,T1,2025-09-20T15:06:21.000Z,21,20,19,1,1,0.9047619047619048,93.62940972222222
L3425:T0,3425,T0,2026-01-28T00:00:00.000Z,70,70,66,0,4,0.9428571428571428,125
L3425:T1:I15573,3425,T1,2026-02-02T20:29:06.000Z,71,71,69,0,2,0.971830985915493,109.85354166666667
L3426:T0,3426,T0,2025-06-12T00:00:00.000Z,16,14,13,2,1,0.8125,152
L3426:T1:I15576,3426,T1,2025-06-13T14:03:14.000Z,17,15,13,2,2,0.7647058823529411,153.5855787037037
L3426:T2:I15575,3426,T2,2025-06-22T11:25:54.000Z,17,14,12,3,2,0.7058823529411765,162.47631944444444
L3426:T2:I15574,3426,T2,2026-05-18T08:57:00.000Z,30,30,30,0,0,1,74.37291666666667
L3427:T0,3427,T0,2025-07-01T00:00:00.000Z,28,25,22,3,3,0.7857142857142857,139
L3427:T1:I15584,3427,T1,2025-07-08T09:22:15.000Z,29,27,24,2,3,0.8275862068965517,146.3904513888889
L3427:T2:I15580,3427,T2,2025-07-13T15:20:43.000Z,28,27,25,1,2,0.8928571428571429,151.63938657407408
L3427:T2:I15583,3427,T2,2025-07-14T16:56:00.000Z,29,28,27,1,1,0.9310344827586207,110.70555555555555
L3427:T2:I15581,3427,T2,2025-08-16T14:46:00.000Z,31,31,29,0,2,0.9354838709677419,110.61527777777778
L3427:T2:I15579,3427,T2,2025-10-09T13:11:00.000Z,34,34,29,0,5,0.8529411764705882,149.54930555555555
L3427:T2:I15577,3427,T2,2026-03-24T19:04:00.000Z,39,39,39,0,0,1,80.79444444444445
