prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L4903:T0,4903,T0,2026-02-16T00:00:00.000Z,49,49,49,0,0,1,79
L4903:T1:I22133,4903,T1,2026-02-28T14:07:18.000Z,51,51,50,0,1,0.9803921568627451,91.58840277777777
L4904:T0,4904,T0,2025-04-25T00:00:00.000Z,40,23,23,17,0,0.575,79
L4904:T1:I22134,4904,T1,2025-06-06T19:58:00.000Z,45,31,28,14,3,0.6222222222222222,99.83194444444445
L4905:T0,4905,T0,2025-02-17T00:00:00.000Z,33,13,13,20,0,0.3939393939393939,39
L4905:T1:I22136,4905,T1,2025-02-27T11:24:12.000Z,35,16,16,19,0,0.45714285714285713,49.475138888888885
L4905:T2:I22135,4905,T2,2025-02-27T14:33:28.000Z,35,16,16,19,0,0.45714285714285713,49.606574074074075
L4905:T2:I22137,4905,T2,2025-05-12T17:53:00.000Z,45,31,29,14,2,0.6444444444444445,107.74513888888889
L4905:T2:I22139,4905,T2,2025-12-04T12:30:00.000Z,83,83,80,0,3,0.963855421686747,156.52083333333334
L4905:T2:I22138,4905,T2,2025-12-08T12:31:00.000Z,83,83,79,0,4,0.9518072289156626,160.52152777777778
L4905:T2:I22140,4905,T2,2026-03-01T16:05:00.000Z,98,98,89,0,9,0.9081632653061225,190.67013888888889
L4906:T0,4906,T0,2025-11-23T00:00:00.000Z,22,21,20,1,1,0.9090909090909091,166
L4906:T1:I22141,4906,T1,2025-11-23T17:04:03.000Z,23,22,21,1,1,0.9130434782608695,166.71114583333335
L4906:T2:I22143,4906,T2,2025-11-29T09:04:37.000Z,22,21,20,1,1,0.9090909090909091,172.3782060185185
L4906:T2:I22144,4906,T2,2025-12-04T08:02:10.000Z,23,22,21,1,1,0.9130434782608695,177.33483796296295
L4906:T2:I22145,4906,T2,2025-12-05T08:46:07.000Z,23,22,21,1,1,0.9130434782608695,178.3653587962963
L4906:T2:I22142,4906,T2,2025-12-05T16:57:01.000Z,23,22,21,1,1,0.9130434782608695,178.70626157407406
L4906:T2:I22146,4906,T2,2026-01-27T18:52:00.000Z,24,24,22,0,2,0.9166666666666666,231.7861111111111
L4907:T0,4907,T0,2025-12-08T00:00:00.000Z,41,41,38,0,3,0.926829268292683,141
L4907:T1:I22152,4907,T1,2025-12-13T19:59:16.000Z,42,42,39,0,3,0.9285714285714286,146.83282407407407
L4907:T2:I22148,4907,T2,2025-12-14T14:17:06.000Z,42,42,39,0,3,0.9285714285714286,147.59520833333335
L4907:T2:I22153,4907,T2,2025-12-17T14:07:03.000Z,42,42,38,0,4,0.9047619047619048,150.58822916666668
L4907:T2:I22151,4907,T2,2025-12-19T12:44:20.000Z,42,42,38,0,4,0.9047619047619048,152.53078703703704
L4907:T2:I22149,4907,T2,2025-12-20T12:23:19.000Z,42,42,38,0,4,0.9047619047619048,153.51619212962962
L4907:T2:I22147,4907,T2,2025-12-20T20:57:26.000Z,42,42,38,0,4,0.9047619047619048,153.8732175925926
L4907:T2:I22150,4907,T2,2026-03-05T16:25:00.000Z,47,47,45,0,2,0.9574468085106383,192.68402777777777
L4908:T0,4908,T0,2025-10-20T00:00:00.000Z,19,19,17,0,2,0.8947368421052632,119
L4908:T1:I22154,4908,T1,2025-10-27T17:19:10.000Z,19,19,16,0,3,0.8421052631578947,126.72164351851852
L4909:T0,4909,T0,2025-06-13T00:00:00.000Z,18,16,14,2,2,0.7777777777777778,131
L4909:T1:I22160,4909,T1,2025-06-15T15:55:07.000Z,19,18,16,1,2,0.8421052631578947,133.66327546296296
L4909:T2:I22155,4909,T2,2025-06-22T16:45:57.000Z,19,18,16,1,2,0.8421052631578947,140.69857638888888
L4909:T2:I22157,4909,T2,2025-06-26T09:10:00.000Z,19,18,16,1,2,0.8421052631578947,144.38194444444446
L4909:T2:I22159,4909,T2,2025-09-16T09:15:00.000Z,25,25,22,0,3,0.88,122.38541666666667
L4909:T2:I22156,4909,T2,2025-09-25T16:21:00.000Z,26,26,23,0,3,0.8846153846153846,131.68125
L4909:T2:I22158,4909,T2,2026-03-30T08:41:00.000Z,37,37,37,0,0,1,89.36180555555555
L4910:T0,4910,T0,2025-01-31T00:00:00.000Z,23,7,7,16,0,0.30434782608695654,16
L4910:T1:I22162,4910,T1,2025-02-07T12:57:51.000Z,25,7,7,18,0,0.28,23.54017361111111
L4910:T2:I22164,4910,T2,2025-02-13T19:02:59.000Z,26,8,8,18,0,0.3076923076923077,29.793738425925927
L4910:T2:I22165,4910,T2,2025-03-31T16:27:00.000Z,30,14,14,16,0,0.4666666666666667,73.68541666666667
L4910:T2:I22166,4910,T2,2025-04-25T15:38:00.000Z,31,22,20,9,2,0.6451612903225806,98.65138888888889
L4910:T2:I22163,4910,T2,2025-07-08T18:34:00.000Z,41,40,37,1,3,0.9024390243902439,172.7736111111111
L4910:T2:I22161,4910,T2,2026-02-09T12:30:00.000Z,67,67,64,0,3,0.9552238805970149,150.52083333333334
L4911:T0,4911,T0,2025-11-24T00:00:00.000Z,39,39,38,0,1,0.9743589743589743,160
L4911:T1:I22167,4911,T1,2025-11-25T10:49:50.000Z,40,40,39,0,1,0.975,161.45127314814815
L4912:T0,4912,T0,2025-04-01T00:00:00.000Z,29,13,13,16,0,0.4482758620689655,74
L4912:T1:I22169,4912,T1,2025-04-09T19:25:16.000Z,31,15,15,16,0,0.4838709677419355,82.80921296296296
L4912:T2:I22170,4912,T2,2025-10-13T11:55:00.000Z,54,54,47,0,7,0.8703703703703703,125.49652777777777
L4912:T2:I22168,4912,T2,2026-06-20T13:03:00.000Z,77,77,76,0,1,0.987012987012987,186.54375
L4913:T0,4913,T0,2025-01-14T00:00:00.000Z,22,0,0,22,0,0,
L4913:T1:I22171,4913,T1,2025-01-16T15:03:31.000Z,23,0,0,23,0,0,
L4913:T2:I22172,4913,T2,2026-05-31T12:01:00.000Z,76,76,75,0,1,0.9868421052631579,93.50069444444445
L4913:T2:I22175,4913,T2,2026-05-31T15:16:00.000Z,77,77,76,0,1,0.987012987012987,93.6361111111111
L4913:T2:I22174,4913,T2,2026-06-03T18:33:00.000Z,77,77,76,0,1,0.987012987012987,96.77291666666666
L4913:T2:I22173,4913,T2,2026-06-06T07:25:00.000Z,77,77,76,0,1,0.987012987012987,99.30902777777777
L4914:T0,4914,T0,2026-05-27T00:00:00.000Z,25,25,24,0,1,0.96,96
L4914:T1:I22176,4914,T1,2026-05-29T11:16:44.000Z,25,25,24,0,1,0.96,98.46995370370371
L4914:T2:I22177,4914,T2,2026-05-29T16:42:15.000Z,26,26,25,0,1,0.9615384615384616,98.69600694444445
L4914:T2:I22181,4914,T2,2026-05-30T10:31:42.000Z,26,26,25,0,1,0.9615384615384616,99.43868055555555
L4914:T2:I22178,4914,T2,2026-06-06T08:06:06.000Z,27,27,27,0,0,1,85.33756944444444
L4914:T2:I22179,4914,T2,2026-06-07T10:14:49.000Z,26,26,26,0,0,1,86.42695601851852
L4914:T2:I22180,4914,T2,2026-06-09T18:33:12.000Z,27,27,27,0,0,1,88.77305555555556
L4915:T0,4915,T0,2025-10-14T00:00:00.000Z,82,82,74,0,8,0.9024390243902439,255
L4915:T1:I22183,4915,T1,2025-10-15T11:27:50.000Z,83,83,75,0,8,0.9036144578313253,256.477662037037
L4915:T2:I22187,4915,T2,2025-10-15T11:35:05.000Z,83,83,75,0,8,0.9036144578313253,256.4826967592593
L4915:T2:I22184,4915,T2,2025-10-20T19:19:28.000Z,86,85,77,1,8,0.8953488372093024,155.8051851851852
L4915:T2:I22186,4915,T2,2025-10-25T10:49:04.000Z,86,85,76,1,9,0.8837209302325582,160.45074074074074
L4915:T2:I22182,4915,T2,2025-10-26T18:51:13.000Z,86,85,77,1,8,0.8953488372093024,161.78556712962964
L4915:T2:I22189,4915,T2,2025-10-27T10:46:01.000Z,87,86,79,1,7,0.9080459770114943,162.44862268518517
L4915:T2:I22185,4915,T2,2026-03-19T13:21:00.000Z,107,107,105,0,2,0.9813084112149533,114.55625
L4915:T2:I22188,4915,T2,2026-06-16T15:41:00.000Z,118,118,116,0,2,0.9830508474576272,94.65347222222222
L4916:T0,4916,T0,2026-04-10T00:00:00.000Z,53,53,50,0,3,0.9433962264150944,140
L4916:T1:I22192,4916,T1,2026-04-10T16:48:05.000Z,53,53,50,0,3,0.9433962264150944,140.70005787037036
L4916:T2:I22191,4916,T2,2026-04-17T09:19:57.000Z,54,54,49,0,5,0.9074074074074074,147.38885416666668
L4916:T2:I22193,4916,T2,2026-04-17T09:53:11.000Z,54,54,50,0,4,0.9259259259259259,147.41193287037038
L4916:T2:I22190,4916,T2,2026-04-17T17:23:15.000Z,54,54,50,0,4,0.9259259259259259,147.72447916666667
L4916:T2:I22195,4916,T2,2026-04-18T12:56:54.000Z,54,54,50,0,4,0.9259259259259259,148.53951388888888
L4916:T2:I22194,4916,T2,2026-04-22T08:56:48.000Z,56,56,53,0,3,0.9464285714285714,104.37277777777778
L4917:T0,4917,T0,2026-03-25T00:00:00.000Z,73,73,71,0,2,0.9726027397260274,179
L4917:T1:I22201,4917,T1,2026-03-31T18:30:58.000Z,74,74,70,0,4,0.9459459459459459,185.77150462962962
L4917:T2:I22197,4917,T2,2026-04-01T15:01:40.000Z,74,74,70,0,4,0.9459459459459459,186.62615740740742
L4917:T2:I22202,4917,T2,2026-04-03T11:08:22.000Z,74,74,70,0,4,0.9459459459459459,188.4641435185185
L4917:T2:I22199,4917,T2,2026-04-03T13:46:52.000Z,74,74,70,0,4,0.9459459459459459,188.57421296296297
L4917:T2:I22196,4917,T2,2026-04-06T12:40:38.000Z,74,74,71,0,3,0.9594594594594594,119.5282175925926
L4917:T2:I22203,4917,T2,2026-04-07T19:17:12.000Z,74,74,71,0,3,0.9594594594594594,120.80361111111111
L4917:T2:I22200,4917,T2,2026-04-16T16:25:00.000Z,76,76,74,0,2,0.9736842105263158,111.68402777777777
L4917:T2:I22198,4917,T2,2026-06-16T07:43:00.000Z,86,86,84,0,2,0.9767441860465116,104.32152777777777
L4918:T0,4918,T0,2025-02-20T00:00:00.000Z,19,7,7,12,0,0.3684210526315789,34
L4918:T1:I22204,4918,T1,2025-02-28T19:42:58.000Z,20,9,9,11,0,0.45,42.82150462962963
L4919:T0,4919,T0,2026-03-02T00:00:00.000Z,28,28,27,0,1,0.9642857142857143,115
L4919:T1:I22205,4919,T1,2026-03-06T07:10:46.000Z,29,29,29,0,0,1,83.29914351851852
L4919:T2:I22206,4919,T2,2026-03-08T20:08:19.000Z,29,29,29,0,0,1,85.8391087962963
L4919:T2:I22207,4919,T2,2026-03-11T18:01:57.000Z,29,29,29,0,0,1,88.75135416666667
L4920:T0,4920,T0,2025-03-07T00:00:00.000Z,21,12,12,9,0,0.5714285714285714,31
L4920:T1:I22208,4920,T1,2025-03-08T07:45:46.000Z,22,13,13,9,0,0.5909090909090909,32.32344907407408
L4920:T2:I22211,4920,T2,2025-03-16T16:53:27.000Z,22,14,14,8,0,0.6363636363636364,40.703784722222224
L4920:T2:I22210,4920,T2,2025-04-26T20:19:00.000Z,24,17,17,7,0,0.7083333333333334,81.84652777777778
L4920:T2:I22212,4920,T2,2025-06-26T18:55:00.000Z,27,23,21,4,2,0.7777777777777778,129.78819444444446
L4920:T2:I22209,4920,T2,2026-01-12T19:23:00.000Z,47,47,46,0,1,0.9787234042553191,112.80763888888889
L4920:T2:I22213,4920,T2,2026-02-28T07:54:00.000Z,51,51,50,0,1,0.9803921568627451,91.32916666666667
L4921:T0,4921,T0,2025-10-18T00:00:00.000Z,84,84,76,0,8,0.9047619047619048,259
L4921:T1:I22219,4921,T1,2025-10-19T16:37:01.000Z,85,85,78,0,7,0.9176470588235294,260.6923726851852
L4921:T2:I22216,4921,T2,2025-10-21T17:02:53.000Z,86,85,77,1,8,0.8953488372093024,156.71033564814815
L4921:T2:I22220,4921,T2,2025-10-22T20:28:30.000Z,86,85,77,1,8,0.8953488372093024,157.853125
L4921:T2:I22214,4921,T2,2025-10-23T14:11:55.000Z,86,85,77,1,8,0.8953488372093024,158.5916087962963
L4921:T2:I22215,4921,T2,2025-10-24T20:07:08.000Z,86,85,75,1,10,0.872093023255814,159.83828703703705
L4921:T2:I22218,4921,T2,2025-10-25T19:24:46.000Z,86,85,76,1,9,0.8837209302325582,160.80886574074074
L4921:T2:I22221,4921,T2,2025-10-31T11:57:47.000Z,87,86,78,1,8,0.896551724137931,166.49846064814815
L4921:T2:I22217,4921,T2,2025-12-14T19:37:00.000Z,93,92,78,1,14,0.8387096774193549,196.8173611111111
L4922:T0,4922,T0,2025-10-03T00:00:00.000Z,12,11,8,1,3,0.6666666666666666,127
L4922:T1:I22222,4922,T1,2026-04-23T13:42:00.000Z,22,22,22,0,0,1,49.57083333333333
L4923:T0,4923,T0,2025-04-25T00:00:00.000Z,25,18,17,7,1,0.68,115
L4923:T1:I22225,4923,T1,2025-05-03T17:54:05.000Z,26,19,17,7,2,0.6538461538461539,123.7458912037037
L4923:T2:I22224,4923,T2,2025-07-09T19:25:00.000Z,33,31,28,2,3,0.8484848484848485,110.80902777777777
L4923:T2:I22228,4923,T2,2025-07-15T07:42:00.000Z,33,31,26,2,5,0.7878787878787878,116.32083333333334
L4923:T2:I22226,4923,T2,2025-10-24T14:36:00.000Z,39,39,32,0,7,0.8205128205128205,189.60833333333332
L4923:T2:I22227,4923,T2,2026-04-20T10:09:00.000Z,54,54,51,0,3,0.9444444444444444,102.42291666666667
L4923:T2:I22223,4923,T2,2026-05-30T16:17:00.000Z,57,57,57,0,0,1,73.67847222222223
L4924:T0,4924,T0,2025-08-31T00:00:00.000Z,37,37,34,0,3,0.918918918918919,118
L4924:T1:I22231,4924,T1,2025-08-31T12:44:57.000Z,37,37,34,0,3,0.918918918918919,118.53121527777778
L4924:T2:I22229,4924,T2,2025-09-02T11:17:07.000Z,38,38,34,0,4,0.8947368421052632,120.47021990740741
L4924:T2:I22230,4924,T2,2025-09-02T14:40:33.000Z,38,38,34,0,4,0.8947368421052632,120.61149305555556
L4924:T2:I22233,4924,T2,2025-09-12T09:13:43.000Z,38,38,32,0,6,0.8421052631578947,130.38452546296296
L4924:T2:I22232,4924,T2,2025-11-04T18:30:00.000Z,45,45,38,0,7,0.8444444444444444,145.77083333333334
L4924:T2:I22234,4924,T2,2026-01-10T08:08:00.000Z,55,55,51,0,4,0.9272727272727272,184.3388888888889
L4924:T2:I22235,4924,T2,2026-03-05T19:41:00.000Z,59,59,57,0,2,0.9661016949152542,129.8201388888889
L4925:T0,4925,T0,2026-02-21T00:00:00.000Z,29,29,27,0,2,0.9310344827586207,218
L4925:T1:I22236,4925,T1,2026-03-01T14:31:30.000Z,33,33,31,0,2,0.9393939393939394,226.60520833333334
L4926:T0,4926,T0,2026-01-14T00:00:00.000Z,65,65,59,0,6,0.9076923076923077,168
L4926:T1:I22238,4926,T1,2026-01-16T08:01:39.000Z,65,65,58,0,7,0.8923076923076924,170.33447916666665
L4926:T2:I22237,4926,T2,2026-01-18T18:37:28.000Z,67,67,62,0,5,0.9253731343283582,140.77601851851853
L4926:T2:I22239,4926,T2,2026-01-19T17:03:58.000Z,66,66,61,0,5,0.9242424242424242,141.71108796296295
L4926:T2:I22240,4926,T2,2026-01-25T18:29:25.000Z,68,68,66,0,2,0.9705882352941176,108.77042824074074
L4927:T0,4927,T0,2025-10-24T00:00:00.000Z,25,25,23,0,2,0.92,158
L4927:T1:I22246,4927,T1,2025-10-25T17:15:28.000Z,26,26,24,0,2,0.9230769230769231,159.7190740740741
L4927:T2:I22241,4927,T2,2025-10-27T19:51:36.000Z,26,26,24,0,2,0.9230769230769231,161.8275
L4927:T2:I22242,4927,T2,2025-10-28T17:50:53.000Z,26,26,24,0,2,0.9230769230769231,162.74366898148148
L4927:T2:I22245,4927,T2,2025-10-30T13:42:47.000Z,26,26,25,0,1,0.9615384615384616,120.57137731481481
L4927:T2:I22247,4927,T2,2025-11-01T09:02:09.000Z,26,26,25,0,1,0.9615384615384616,122.37649305555556
L4927:T2:I22244,4927,T2,2025-11-03T10:26:25.000Z,26,26,25,0,1,0.9615384615384616,124.43501157407407
L4927:T2:I22243,4927,T2,2026-04-09T16:02:00.000Z,27,27,26,0,1,0.9629629629629629,125.66805555555555
L4928:T0,4928,T0,2025-03-25T00:00:00.000Z,8,2,2,6,0,0.25,32
L4928:T1:I22250,4928,T1,2025-05-31T16:27:00.000Z,10,8,8,2,0,0.8,52.68541666666667
L4928:T2:I22248,4928,T2,2025-06-06T14:19:00.000Z,10,9,9,1,0,0.9,58.59652777777778
L4928:T2:I22249,4928,T2,2026-05-14T08:18:00.000Z,26,26,26,0,0,1,83.34583333333333
L4929:T0,4929,T0,2025-06-09T00:00:00.000Z,29,26,22,3,4,0.7586206896551724,125
L4929:T1:I22251,4929,T1,2025-06-12T17:18:15.000Z,30,27,24,3,3,0.8,128.72100694444444
L4929:T2:I22253,4929,T2,2025-06-19T12:08:40.000Z,30,28,25,2,3,0.8333333333333334,135.50601851851852
L4929:T2:I22254,4929,T2,2025-07-17T14:59:00.000Z,36,35,33,1,2,0.9166666666666666,162.62430555555557
L4929:T2:I22252,4929,T2,2025-12-24T10:22:00.000Z,53,53,47,0,6,0.8867924528301887,195.43194444444444
L4929:T2:I22255,4929,T2,2026-05-04T19:33:00.000Z,64,64,62,0,2,0.96875,189.81458333333333
L4930:T0,4930,T0,2025-03-12T00:00:00.000Z,15,7,7,8,0,0.4666666666666667,38
L4930:T1:I22257,4930,T1,2025-03-12T13:39:20.000Z,16,8,8,8,0,0.5,38.56898148148148
L4930:T2:I22259,4930,T2,2025-03-16T18:25:17.000Z,16,8,8,8,0,0.5,42.76755787037037
L4930:T2:I22263,4930,T2,2025-03-22T19:28:06.000Z,17,7,7,10,0,0.4117647058823529,48.81118055555555
L4930:T2:I22258,4930,T2,2025-04-17T08:44:00.000Z,17,11,11,6,0,0.6470588235294118,74.3638888888889
L4930:T2:I22256,4930,T2,2025-05-31T19:25:00.000Z,19,17,14,2,3,0.7368421052631579,118.80902777777777
L4930:T2:I22262,4930,T2,2025-08-19T15:43:00.000Z,24,24,22,0,2,0.9166666666666666,118.65486111111112
L4930:T2:I22261,4930,T2,2025-11-14T10:04:00.000Z,27,27,25,0,2,0.9259259259259259,151.41944444444445
L4930:T2:I22260,4930,T2,2026-04-09T12:02:00.000Z,39,39,39,0,0,1,87.50138888888888
L4931:T0,4931,T0,2026-05-22T00:00:00.000Z,53,53,50,0,3,0.9433962264150944,122
L4931:T1:I22264,4931,T1,2026-05-29T18:04:04.000Z,54,54,53,0,1,0.9814814814814815,129.75282407407408
L4932:T0,4932,T0,2025-05-13T00:00:00.000Z,17,10,9,7,1,0.5294117647058824,107
L4932:T1:I22265,4932,T1,2025-05-17T18:24:13.000Z,18,11,10,7,1,0.5555555555555556,111.76681712962963
L4932:T2:I22266,4932,T2,2025-12-26T13:45:00.000Z,29,29,28,0,1,0.9655172413793104,111.57291666666667
L4933:T0,4933,T0,2025-10-18T00:00:00.000Z,84,84,76,0,8,0.9047619047619048,259
L4933:T1:I22269,4933,T1,2025-10-19T19:28:58.000Z,85,85,78,0,7,0.9176470588235294,260.8117824074074
L4933:T2:I22267,4933,T2,2025-10-29T17:26:32.000Z,86,85,78,1,7,0.9069767441860465,164.72675925925927
L4933:T2:I22268,4933,T2,2025-10-31T11:03:24.000Z,87,86,79,1,7,0.9080459770114943,166.46069444444444
L4933:T2:I22270,4933,T2,2025-11-29T12:30:00.000Z,90,89,80,1,9,0.8888888888888888,181.52083333333334
L4934:T0,4934,T0,2025-04-28T00:00:00.000Z,11,5,5,6,0,0.45454545454545453,57
L4934:T1:I22276,4934,T1,2025-05-07T16:25:20.000Z,14,6,6,8,0,0.42857142857142855,66.68425925925926
L4934:T2:I22277,4934,T2,2025-07-05T10:09:00.000Z,15,11,11,4,0,0.7333333333333333,54.422916666666666
L4934:T2:I22274,4934,T2,2025-07-14T16:34:00.000Z,15,11,11,4,0,0.7333333333333333,63.69027777777778
L4934:T2:I22275,4934,T2,2025-08-09T15:27:00.000Z,17,14,14,3,0,0.8235294117647058,89.64375
L4934:T2:I22273,4934,T2,2025-09-11T09:57:00.000Z,18,16,14,2,2,0.7777777777777778,122.41458333333334
L4934:T2:I22271,4934,T2,2026-04-09T19:39:00.000Z,34,34,32,0,2,0.9411764705882353,144.81875
L4934:T2:I22272,4934,T2,2026-05-01T08:25:00.000Z,34,34,32,0,2,0.9411764705882353,166.35069444444446
L4935:T0,4935,T0,2026-05-08T00:00:00.000Z,76,76,75,0,1,0.9868421052631579,193
L4935:T1:I22282,4935,T1,2026-05-10T17:04:20.000Z,77,77,75,0,2,0.974025974025974,195.7113425925926
L4935:T2:I22279,4935,T2,2026-05-12T07:56:35.000Z,77,77,76,0,1,0.987012987012987,197.33096064814814
L4935:T2:I22280,4935,T2,2026-05-15T09:39:37.000Z,77,77,76,0,1,0.987012987012987,200.40251157407408
L4935:T2:I22281,4935,T2,2026-05-15T12:35:21.000Z,77,77,76,0,1,0.987012987012987,200.5245486111111
L4935:T2:I22278,4935,T2,2026-05-16T16:44:01.000Z,77,77,75,0,2,0.974025974025974,201.6972337962963
L4935:T2:I22283,4935,T2,2026-05-20T20:09:08.000Z,77,77,75,0,2,0.974025974025974,205.83967592592592
L4936:T0,4936,T0,2025-08-13T00:00:00.000Z,11,10,10,1,0,0.9090909090909091,76
L4936:T1:I22284,4936,T1,2025-08-18T15:58:09.000Z,13,12,12,1,0,0.9230769230769231,81.66538194444445
L4936:T2:I22285,4936,T2,2025-10-17T09:59:00.000Z,15,14,11,1,3,0.7333333333333333,141.41597222222222
L4937:T0,4937,T0,2025-08-23T00:00:00.000Z,20,18,17,2,1,0.85,103
L4937:T1:I22286,4937,T1,2025-08-23T13:53:16.000Z,21,19,18,2,1,0.8571428571428571,103.5786574074074
L4937:T2:I22292,4937,T2,2025-08-24T20:34:56.000Z,20,18,17,2,1,0.85,104.8575925925926
L4937:T2:I22288,4937,T2,2025-09-01T07:05:37.000Z,21,20,19,1,1,0.9047619047619048,93.29556712962963
L4937:T2:I22287,4937,T2,2025-09-05T17:22:40.000Z,21,20,19,1,1,0.9047619047619048,97.72407407407407
L4937:T2:I22290,4937,T2,2026-01-02T08:34:00.000Z,23,23,22,0,1,0.9565217391304348,151.35694444444445
L4937:T2:I22291,4937,T2,2026-02-15T12:24:00.000Z,24,24,23,0,1,0.9583333333333334,111.51666666666667
L4937:T2:I22289,4937,T2,2026-06-16T20:45:00.000Z,31,31,31,0,0,1,86.86458333333333
L4938:T0,4938,T0,2026-06-24T00:00:00.000Z,62,62,60,0,2,0.967741935483871,147
L4938:T1:I22296,4938,T1,2026-06-27T09:17:22.000Z,63,63,62,0,1,0.9841269841269841,109.38706018518519
L4938:T2:I22299,4938,T2,2026-06-28T17:03:47.000Z,63,63,62,0,1,0.9841269841269841,110.71096064814814
L4938:T2:I22297,4938,T2,2026-06-28T18:02:38.000Z,63,63,62,0,1,0.9841269841269841,110.75182870370371
L4938:T2:I22300,4938,T2,2026-06-29T12:53:44.000Z,63,63,62,0,1,0.9841269841269841,111.53731481481482
L4938:T2:I22294,4938,T2,2026-06-29T14:32:02.000Z,63,63,62,0,1,0.9841269841269841,111.6055787037037
L4938:T2:I22298,4938,T2,2026-07-02T07:03:26.000Z,63,63,62,0,1,0.9841269841269841,114.29405092592593
L4938:T2:I22295,4938,T2,2026-07-03T15:19:48.000Z,63,63,62,0,1,0.9841269841269841,115.63875
L4938:T2:I22293,4938,T2,2026-07-03T16:02:21.000Z,63,63,62,0,1,0.9841269841269841,115.66829861111111
L4939:T0,4939,T0,2025-09-05T00:00:00.000Z,40,40,36,0,4,0.9,223
L4939:T1:I22302,4939,T1,2025-09-18T15:48:12.000Z,42,42,36,0,6,0.8571428571428571,236.65847222222223
L4939:T2:I22303,4939,T2,2025-10-02T11:45:00.000Z,42,42,36,0,6,0.8571428571428571,250.48958333333334
L4939:T2:I22301,4939,T2,2025-11-25T12:44:00.000Z,45,44,40,1,4,0.8888888888888888,196.53055555555557
L4940:T0,4940,T0,2025-11-08T00:00:00.000Z,48,47,41,1,6,0.8541666666666666,183
L4940:T1:I22308,4940,T1,2025-11-08T08:00:55.000Z,49,48,42,1,6,0.8571428571428571,183.3339699074074
L4940:T2:I22304,4940,T2,2025-11-11T16:04:32.000Z,48,47,43,1,4,0.8958333333333334,186.66981481481483
L4940:T2:I22305,4940,T2,2025-11-16T19:12:29.000Z,48,47,42,1,5,0.875,191.80033564814815
L4940:T2:I22307,4940,T2,2025-11-19T20:44:57.000Z,49,48,43,1,5,0.8775510204081632,194.8645486111111
L4940:T2:I22306,4940,T2,2026-06-06T10:34:00.000Z,66,66,62,0,4,0.9393939393939394,137.44027777777777
L4941:T0,4941,T0,2025-07-15T00:00:00.000Z,30,27,22,3,5,0.7333333333333333,162
L4941:T1:I22310,4941,T1,2025-07-27T20:45:35.000Z,31,29,21,2,8,0.6774193548387096,174.86498842592593
L4941:T2:I22309,4941,T2,2025-11-29T13:22:00.000Z,40,40,39,0,1,0.975,251.55694444444444
L4942:T0,4942,T0,2026-01-15T00:00:00.000Z,42,42,39,0,3,0.9285714285714286,128
L4942:T1:I22316,4942,T1,2026-01-15T20:31:25.000Z,43,43,40,0,3,0.9302325581395349,128.85515046296297
L4942:T2:I22315,4942,T2,2026-01-17T08:15:27.000Z,44,44,40,0,4,0.9090909090909091,130.3440625
L4942:T2:I22313,4942,T2,2026-01-17T11:35:36.000Z,44,44,41,0,3,0.9318181818181818,130.48305555555555
L4942:T2:I22317,4942,T2,2026-01-21T08:38:28.000Z,44,44,41,0,3,0.9318181818181818,134.3600462962963
L4942:T2:I22314,4942,T2,2026-01-24T12:51:47.000Z,44,44,41,0,3,0.9318181818181818,137.53596064814815
L4942:T2:I22312,4942,T2,2026-01-27T18:20:51.000Z,45,45,43,0,2,0.9555555555555556,140.76447916666666
L4942:T2:I22311,4942,T2,2026-01-28T09:03:24.000Z,45,45,43,0,2,0.9555555555555556,141.3773611111111
L4943:T0,4943,T0,2025-07-27T00:00:00.000Z,19,19,17,0,2,0.8947368421052632,117
L4943:T1:I22319,4943,T1,2025-07-30T14:42:34.000Z,20,20,18,0,2,0.9,120.61289351851852
L4943:T2:I22318,4943,T2,2025-08-09T09:51:50.000Z,19,19,18,0,1,0.9473684210526315,130.41099537037036
L4944:T0,4944,T0,2025-08-27T00:00:00.000Z,25,24,24,1,0,0.96,84
L4944:T1:I22326,4944,T1,2025-08-31T12:58:38.000Z,25,24,24,1,0,0.96,88.54071759259259
L4944:T2:I22323,4944,T2,2025-09-05T15:14:29.000Z,27,26,25,1,1,0.9259259259259259,90.63505787037037
L4944:T2:I22325,4944,T2,2025-09-06T11:38:22.000Z,27,26,25,1,1,0.9259259259259259,91.48497685185185
L4944:T2:I22321,4944,T2,2025-09-08T20:22:00.000Z,27,26,25,1,1,0.9259259259259259,93.84861111111111
L4944:T2:I22324,4944,T2,2025-09-12T11:56:00.000Z,27,26,25,1,1,0.9259259259259259,97.49722222222222
L4944:T2:I22320,4944,T2,2025-11-14T08:21:00.000Z,29,29,28,0,1,0.9655172413793104,160.34791666666666
L4944:T2:I22322,4944,T2,2026-03-13T19:10:00.000Z,33,33,32,0,1,0.9696969696969697,117.79861111111111
L4945:T0,4945,T0,2025-07-06T00:00:00.000Z,11,10,10,1,0,0.9090909090909091,60
L4945:T1:I22328,4945,T1,2025-07-06T20:41:53.000Z,12,11,11,1,0,0.9166666666666666,60.86241898148148
L4945:T2:I22327,4945,T2,2025-07-16T10:46:17.000Z,13,12,11,1,1,0.8461538461538461,119.44880787037037
