broker_id,n_spots,median_area,median_rent,median_sale,share_industrial,share_office,share_retail,share_land,share_rent,share_sale,share_both,top_sector,top_region,top_modality,n_inquiries,visit_n,positive_n,responded_n,median_response_hours,fast_rate,visit_rate,positive_rate,response_rate,log_spots,log_inquiries,broker_profile
291,8,681.4,177.875,16214.2,0.125,0.375,0.125,0.375,0.625,0.0,0.375,Land,centro,rent,56,10,34,49,8.2,0.3958333333333333,0.1834236754677391,0.6185230518155854,0.8558022964387714,2.1972245773362196,4.04305126783455,B2
292,6,7780.099999999999,250.82,18625.78,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,Retail,centro,rent,49,9,32,41,9.4,0.35,0.18753912080504598,0.6522862599707898,0.8266807902803859,1.9459101490553132,3.912023005428146,B3
293,10,210.35,238.97,33906.91,0.2,0.3,0.3,0.2,0.2,0.1,0.7,Office,noreste,both,75,10,44,55,9.4,0.2923076923076923,0.14673894037419127,0.6000815993472052,0.7477997318878592,2.3978952727983707,4.330733340286331,B1
294,14,1877.0500000000002,206.235,37330.43,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5,0.14285714285714285,0.35714285714285715,Industrial,centro,rent,83,19,51,64,9.4,0.3333333333333333,0.22272038189852594,0.6214344848348009,0.777096840090744,2.70805020110221,4.430816798843313,B2
295,12,191.2,336.24,55754.774999999994,0.16666666666666666,0.5,0.25,0.08333333333333333,0.5,0.16666666666666666,0.3333333333333333,Office,occidente,rent,104,18,69,85,8.399999999999999,0.3977272727272727,0.17693709141571107,0.6613528382095524,0.8148465687850535,2.5649493574615367,4.653960350157523,B1
296,7,178.1,242.92,40109.73,0.0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.0,0.42857142857142855,Retail,noreste,rent,44,10,26,34,9.45,0.39473684210526316,0.2178156146179402,0.6094961240310077,0.781890227021041,2.0794415416798357,3.8066624897703196,B1
297,15,1544.7,134.20999999999998,33174.835,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.2,0.3333333333333333,Retail,centro,rent,112,25,75,86,6.4,0.47191011235955055,0.21924393436021342,0.6667253934695795,0.7730376858283835,2.772588722239781,4.727387818712341,B2
298,5,975.2,172.565,52396.770000000004,0.4,0.0,0.4,0.2,0.6,0.2,0.2,Retail,occidente,rent,27,4,13,18,9.1,0.47368421052631576,0.16894041139464197,0.553356424212436,0.7242760538158857,1.791759469228055,3.332204510175204,B1
299,7,1030.4,307.28,48415.100000000006,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.0,0.5714285714285714,Office,centro,both,51,8,29,37,5.3,0.6363636363636364,0.16817182162743904,0.5916584779997817,0.7470559792865722,2.0794415416798357,3.9512437185814275,B1
300,8,1537.15,207.44,52890.17,0.25,0.25,0.25,0.25,0.25,0.125,0.625,Industrial,centro,both,68,16,43,55,8.3,0.3508771929824561,0.22659317426759287,0.6364517265680056,0.807283801469848,2.1972245773362196,4.23410650459726,B2
