inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours,search_sector,search_modality,entity,anomaly_group,anomaly_score,isolation_forest_flag,anomaly_percentile_within_group,robust_deviation_explanation
11679,2569,2228,2026-01-20 13:54:17,app,229,11337.4,5226.67,911389.31,,True,scheduled_visit,16.0,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.10210014832185932,True,1.0,requested_budget_mxn_rent_monthly=3.1 MAD; requested_budget_mxn_sale_total=3.0 MAD; requested_area_sqm=2.7 MAD
13820,3038,872,2026-03-06 14:43:49,whatsapp,68,100.0,,30987836.45,,True,rejected,8.5,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.021689400652683988,True,0.9911504424778761,message_length=2.1 MAD; requested_area_sqm=1.3 MAD; requested_budget_mxn_sale_total=0.6 MAD
1016,236,2299,2025-02-10 17:30:30,whatsapp,149,28498.9,,1935414.12,12.0,True,accepted,8.6,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.021663043111406877,True,0.9882478632478633,urgency_days=3.9 MAD; requested_area_sqm=2.8 MAD; requested_budget_mxn_sale_total=0.7 MAD
1968,447,2343,2026-04-23 12:46:36,web,128,6628.3,72215.7,,,True,no_response,5.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.02156679830379471,True,0.9879482657260436,requested_area_sqm=3.4 MAD; message_length=0.9 MAD; requested_budget_mxn_rent_monthly=0.7 MAD
19632,4324,1767,2026-04-30 07:45:00,app,765,642.0,50687.29,,3.0,False,no_response,9.6,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.021396205235677868,True,0.9876543209876543,urgency_days=5.6 MAD; message_length=2.7 MAD; requested_budget_mxn_rent_monthly=1.2 MAD
5149,1135,2075,2025-07-19 09:02:00,web,51,455.4,,40790614.4,,True,no_response,18.5,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.021379665932571235,True,0.9884393063583815,message_length=2.6 MAD; requested_budget_mxn_sale_total=0.8 MAD; requested_area_sqm=0.2 MAD
15946,3510,1111,2026-05-17 17:34:49,whatsapp,167,18628.1,4668.38,1021343.43,320.0,True,accepted,12.1,Land,both,inquiry,search_sector=Land | search_modality=both,0.021260220552781872,True,0.9841269841269841,urgency_days=2.8 MAD; requested_area_sqm=2.5 MAD; requested_budget_mxn_rent_monthly=2.2 MAD
5318,1177,1785,2025-10-14 07:40:00,phone,116,100.0,544384.64,,,True,accepted,7.7,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.02117671863060533,True,0.9862110311750599,requested_budget_mxn_rent_monthly=2.2 MAD; requested_area_sqm=1.2 MAD; message_length=1.1 MAD
10253,2261,2765,2025-05-15 18:44:46,app,202,721.7,,3461281.87,1.0,False,accepted,4.3,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.02116249560167016,True,0.9906846762925011,urgency_days=6.6 MAD; requested_budget_mxn_sale_total=2.6 MAD; requested_area_sqm=0.8 MAD
13846,3042,248,2025-07-19 17:23:42,whatsapp,51,5241.8,34886.99,,12.0,True,scheduled_visit,2.5,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.020794198925924934,True,0.9906284454244763,urgency_days=3.3 MAD; message_length=2.6 MAD; requested_area_sqm=1.3 MAD
11784,2592,493,2025-04-01 12:24:17,app,242,1515.4,238038.56,,1.0,True,accepted,24.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.020784359351198378,True,0.9873603762492651,urgency_days=6.9 MAD; requested_area_sqm=1.6 MAD; requested_budget_mxn_rent_monthly=0.9 MAD
2803,622,1920,2025-10-19 20:24:00,web,52,150.0,,20119746.31,,True,accepted,42.2,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.02063854123202813,True,0.9879138202837625,message_length=2.6 MAD; requested_area_sqm=1.0 MAD; requested_budget_mxn_sale_total=0.1 MAD
21815,4830,273,2026-02-28 17:48:00,email,445,8176.0,4335.71,1025102.52,268.0,True,accepted,8.0,Land,both,inquiry,search_sector=Land | search_modality=both,0.02062167308953311,True,0.9828042328042328,urgency_days=2.5 MAD; requested_budget_mxn_rent_monthly=2.3 MAD; requested_area_sqm=1.8 MAD
6428,1406,2385,2026-06-29 12:18:00,app,76,2960.1,227452.2,,,True,rejected,,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.020437040605409185,True,0.9870664315108759,requested_area_sqm=2.4 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=0.8 MAD
4000,888,291,2025-11-27 16:38:43,whatsapp,568,100.0,68045.7,,267.0,True,accepted,7.2,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02035728692877714,True,0.989679321784003,urgency_days=2.5 MAD; message_length=2.1 MAD; requested_area_sqm=2.0 MAD
11079,2441,2907,2025-08-28 19:39:13,whatsapp,529,1307.5,204481.62,,,True,scheduled_visit,,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.02020169678056738,True,0.9893107261334316,message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.6 MAD; requested_area_sqm=0.5 MAD
743,171,745,2026-01-29 08:48:00,web,192,2045.1,,178037625.37,,True,accepted,18.7,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.020169399870747617,True,0.9873883342091434,requested_budget_mxn_sale_total=2.8 MAD; requested_area_sqm=1.9 MAD; message_length=0.1 MAD
17169,3780,2138,2026-04-21 13:07:00,app,100,1206.7,1068222.03,,298.0,True,accepted,3.6,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.019936297388093882,True,0.9867724867724867,requested_budget_mxn_rent_monthly=2.9 MAD; urgency_days=2.7 MAD; message_length=1.4 MAD
16658,3677,1633,2025-03-27 16:11:16,whatsapp,65,157.5,,62781823.32,351.0,True,no_response,4.9,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.019773481302230222,True,0.9902189101071263,urgency_days=2.7 MAD; message_length=2.2 MAD; requested_budget_mxn_sale_total=1.6 MAD
17044,3757,589,2026-07-06 17:56:07,email,53,89.7,,6303736.94,80.0,True,accepted,5.2,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01962362319609945,True,0.9868628481345244,message_length=2.5 MAD; requested_budget_mxn_sale_total=1.7 MAD; requested_area_sqm=1.6 MAD
17320,3809,2631,2026-05-02 10:53:29,whatsapp,111,244.0,140099.99,,1.0,True,accepted,2.3,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01961944989347497,True,0.9859112709832134,urgency_days=7.1 MAD; message_length=1.2 MAD; requested_budget_mxn_rent_monthly=0.4 MAD
22361,4950,1427,2025-09-12 10:38:00,whatsapp,121,9836.9,212326.96,,,False,scheduled_visit,6.0,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.019577135492322317,True,0.9900771775082691,requested_budget_mxn_rent_monthly=3.3 MAD; requested_area_sqm=1.7 MAD; message_length=0.9 MAD
8085,1787,61,2025-09-01 13:05:51,app,172,100.0,486126.78,,1.0,False,accepted,9.2,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.019557417241965802,True,0.9864785420340976,urgency_days=6.9 MAD; requested_budget_mxn_rent_monthly=1.8 MAD; requested_area_sqm=1.6 MAD
9564,2117,434,2026-04-14 15:24:00,email,114,5336.1,74222.34,,,True,scheduled_visit,21.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.019454068449060946,True,0.9861845972957084,requested_area_sqm=3.1 MAD; message_length=1.1 MAD; requested_budget_mxn_rent_monthly=0.7 MAD
22256,4930,2697,2025-05-31 19:25:00,web,414,1554.0,97538.93,,,True,no_response,,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.01939516988190515,True,0.9895259095920618,requested_budget_mxn_rent_monthly=2.2 MAD; message_length=1.4 MAD; requested_area_sqm=0.4 MAD
2905,640,869,2025-08-28 15:18:00,app,202,8467.7,,49258612.63,,True,accepted,3.1,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.019311363781372215,True,0.9863373620599054,requested_area_sqm=3.5 MAD; requested_budget_mxn_sale_total=1.1 MAD; message_length=0.0 MAD
12584,2764,485,2026-06-23 20:47:00,web,205,74.2,20757.75,,,True,scheduled_visit,7.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.019264674687151873,True,0.9858906525573192,requested_budget_mxn_rent_monthly=2.4 MAD; requested_area_sqm=1.9 MAD; message_length=0.0 MAD
9818,2169,1737,2025-10-24 18:37:53,whatsapp,282,100.0,770538.49,143824099.46,33.0,True,no_response,26.8,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.019133299188189623,True,0.9873328641801549,requested_budget_mxn_sale_total=2.8 MAD; requested_budget_mxn_rent_monthly=2.6 MAD; urgency_days=1.4 MAD
11355,2497,2661,2025-03-28 20:53:41,email,93,2922.0,176252.91,,210.0,True,no_response,,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.019128167185453737,True,0.9889746416758545,requested_budget_mxn_rent_monthly=3.0 MAD; urgency_days=1.9 MAD; message_length=1.5 MAD
11247,2474,1145,2025-10-08 16:34:51,web,294,15476.8,331131.81,,11.0,False,accepted,7.4,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01896383186718764,True,0.9856115107913669,requested_area_sqm=4.2 MAD; urgency_days=3.6 MAD; requested_budget_mxn_rent_monthly=1.6 MAD
14244,3137,218,2025-12-25 16:46:09,whatsapp,675,925.3,,54556835.94,,True,accepted,6.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01892045730422598,True,0.9858118759852864,message_length=2.3 MAD; requested_budget_mxn_sale_total=1.2 MAD; requested_area_sqm=1.0 MAD
3190,703,2247,2025-09-03 07:33:47,whatsapp,545,905.0,,78821417.42,,True,scheduled_visit,16.7,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01885955107760673,True,0.9852863899106674,message_length=1.9 MAD; requested_budget_mxn_sale_total=1.7 MAD; requested_area_sqm=1.0 MAD
1360,311,1429,2026-01-30 15:02:40,whatsapp,108,55.3,13270.01,,,False,accepted,25.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.018857624627361402,True,0.9853117505995204,requested_budget_mxn_rent_monthly=2.8 MAD; requested_area_sqm=1.8 MAD; message_length=1.3 MAD
3356,737,195,2026-03-27 13:21:00,email,75,851.3,,7652005.29,3.0,False,no_response,15.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01874388997913845,True,0.9847609038360483,urgency_days=5.4 MAD; message_length=1.9 MAD; requested_budget_mxn_sale_total=1.4 MAD
21181,4681,1037,2025-05-19 14:33:00,whatsapp,65,1427.2,,28891507.05,,True,accepted,69.4,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.018687432992166242,True,0.9905044510385757,message_length=2.2 MAD; requested_budget_mxn_sale_total=1.4 MAD; requested_area_sqm=0.6 MAD
14369,3165,493,2026-06-11 19:22:00,web,527,8094.8,69087.6,,79.0,True,rejected,21.7,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.018648921325910783,True,0.98559670781893,requested_area_sqm=3.6 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=0.8 MAD
4228,938,2514,2026-03-28 15:37:00,web,171,4229.7,905251.86,134037234.48,,False,scheduled_visit,19.3,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.018424561441854337,True,0.9866291344123856,requested_budget_mxn_rent_monthly=2.8 MAD; requested_budget_mxn_sale_total=2.7 MAD; requested_area_sqm=2.6 MAD
21974,4869,853,2026-04-01 16:29:00,whatsapp,84,150.0,26480.8,,,True,accepted,1.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.0183104248390219,True,0.9884233737596472,message_length=1.6 MAD; requested_area_sqm=1.4 MAD; requested_budget_mxn_rent_monthly=0.5 MAD
16594,3660,138,2025-10-26 07:59:06,web,561,6048.0,,16802329.85,123.0,True,scheduled_visit,10.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.0182923197297975,True,0.9842354177614293,requested_area_sqm=3.1 MAD; message_length=2.0 MAD; urgency_days=0.8 MAD
13888,3052,2691,2026-06-11 11:31:00,app,263,1746.9,504701.23,95320509.26,21.0,True,accepted,3.1,Office,both,inquiry,search_sector=Office | search_modality=both,0.018265835401824915,True,0.9878934624697336,urgency_days=2.4 MAD; requested_budget_mxn_sale_total=1.9 MAD; requested_budget_mxn_rent_monthly=1.8 MAD
1689,385,371,2025-03-29 11:18:41,web,110,127.7,15097.03,,,True,no_response,46.6,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.01812610776493062,True,0.9889421304828603,requested_area_sqm=1.7 MAD; requested_budget_mxn_rent_monthly=1.6 MAD; message_length=1.2 MAD
6712,1469,381,2025-05-13 20:57:21,app,228,150.0,472262.62,84668860.27,,True,accepted,3.3,Office,both,inquiry,search_sector=Office | search_modality=both,0.01808537310326308,True,0.9870863599677159,requested_budget_mxn_sale_total=1.8 MAD; requested_budget_mxn_rent_monthly=1.7 MAD; requested_area_sqm=1.0 MAD
1233,286,915,2026-01-03 11:16:00,email,214,53.1,8804.31,,,False,accepted,0.8,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.018080712106080976,True,0.9885735348322889,requested_area_sqm=2.6 MAD; requested_budget_mxn_rent_monthly=2.3 MAD; message_length=0.1 MAD
4229,938,521,2025-03-11 14:35:55,phone,111,421.0,809892.01,171178022.46,130.0,True,no_response,,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.018055359357475043,True,0.9859254046446164,requested_budget_mxn_sale_total=3.0 MAD; requested_budget_mxn_rent_monthly=2.6 MAD; message_length=1.2 MAD
20324,4483,2231,2026-06-05 17:45:51,app,143,5837.7,28432.98,,2.0,True,scheduled_visit,13.4,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.01804761877431571,True,0.9878721058434399,urgency_days=6.1 MAD; requested_area_sqm=1.3 MAD; requested_budget_mxn_rent_monthly=0.6 MAD
2601,577,1143,2025-10-08 11:51:27,whatsapp,48,2081.5,107669.47,,,False,accepted,,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.018018588763707766,True,0.9873208379272327,message_length=2.7 MAD; requested_budget_mxn_rent_monthly=2.4 MAD; requested_area_sqm=0.6 MAD
4343,965,2427,2025-04-30 16:09:53,app,101,356.0,,147518113.93,,True,scheduled_visit,1.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.017919231895697108,True,0.9837099316868103,requested_budget_mxn_sale_total=2.6 MAD; message_length=1.3 MAD; requested_area_sqm=0.0 MAD
14574,3208,1436,2026-04-21 17:47:12,whatsapp,130,7207.0,5225.07,700241.83,,True,scheduled_visit,23.2,Land,both,inquiry,search_sector=Land | search_modality=both,0.01791213233448985,True,0.9814814814814815,requested_budget_mxn_sale_total=2.2 MAD; requested_budget_mxn_rent_monthly=2.0 MAD; requested_area_sqm=1.7 MAD
17165,3780,1297,2025-01-21 18:36:39,web,278,1021.9,974207.73,,2.0,False,no_response,4.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01787072144300561,True,0.9853027630805409,urgency_days=6.1 MAD; requested_budget_mxn_rent_monthly=2.7 MAD; requested_area_sqm=1.2 MAD
2887,636,1133,2026-02-05 08:31:19,app,62,4687.2,,6473596.9,,True,accepted,,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.017715052080575888,True,0.9871794871794872,message_length=2.3 MAD; requested_area_sqm=1.3 MAD; requested_budget_mxn_sale_total=0.9 MAD
9854,2176,2401,2025-11-07 20:24:26,app,217,78.4,28287.54,,337.0,True,no_response,,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.017668001355464646,True,0.9850088183421517,urgency_days=2.9 MAD; requested_budget_mxn_rent_monthly=2.0 MAD; requested_area_sqm=1.9 MAD
12863,2824,460,2026-02-22 18:02:12,whatsapp,289,1281.0,446126.04,105171615.41,5.0,True,accepted,3.1,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.017627653261734433,True,0.9852216748768473,urgency_days=4.3 MAD; requested_budget_mxn_sale_total=2.4 MAD; requested_budget_mxn_rent_monthly=1.8 MAD
9184,2038,702,2026-01-20 13:15:00,web,337,2662.0,248947.52,40364526.8,321.0,True,accepted,2.2,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.017518412687116958,True,0.9836601307189542,urgency_days=2.8 MAD; requested_budget_mxn_rent_monthly=2.0 MAD; requested_budget_mxn_sale_total=1.8 MAD
9010,1999,1710,2026-03-01 16:59:15,whatsapp,97,1335.9,,11612301.14,1.0,True,accepted,9.8,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.017500707349622502,True,0.9899109792284867,urgency_days=7.1 MAD; message_length=1.4 MAD; requested_area_sqm=0.5 MAD
19040,4199,570,2025-06-04 15:11:45,whatsapp,552,141.2,36953.32,,,True,no_response,1.9,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.017455844804140086,True,0.9850119904076738,message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; requested_area_sqm=0.8 MAD
9117,2024,441,2026-01-15 08:30:03,whatsapp,613,100.0,428399.97,61399569.4,5.0,False,rejected,,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.0173975448825735,True,0.9845179451090781,urgency_days=4.3 MAD; message_length=2.3 MAD; requested_budget_mxn_rent_monthly=1.8 MAD
18322,4036,441,2025-12-05 18:37:00,web,140,100.0,658290.04,,,True,rejected,8.2,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.017314048071008115,True,0.9847122302158273,requested_budget_mxn_rent_monthly=2.5 MAD; requested_area_sqm=1.2 MAD; message_length=0.7 MAD
13066,2874,2766,2026-01-09 09:21:00,web,143,1423.3,190649.43,176428759.88,8.0,True,scheduled_visit,,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.017240311935270314,True,0.983814215341309,urgency_days=3.6 MAD; requested_budget_mxn_sale_total=3.1 MAD; requested_area_sqm=1.5 MAD
12484,2744,1161,2026-02-23 20:50:18,email,76,5574.1,,10869689.68,,True,rejected,9.2,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.017115446291523728,True,0.9861111111111112,message_length=1.9 MAD; requested_budget_mxn_sale_total=1.6 MAD; requested_area_sqm=1.4 MAD
13471,2960,2845,2025-10-20 16:07:03,app,545,1078.0,297155.96,253619130.96,129.0,True,accepted,0.6,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.01706391514240746,True,0.9831104855735397,requested_budget_mxn_sale_total=3.6 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.3 MAD
18585,4093,1584,2026-05-01 09:34:09,app,369,2532.9,,1663527.39,337.0,True,accepted,7.3,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.01706090206365385,True,0.9893175074183976,urgency_days=2.9 MAD; requested_budget_mxn_sale_total=2.6 MAD; message_length=1.2 MAD
2469,550,2137,2026-03-24 13:06:25,web,625,125.0,21871.72,4601069.96,186.0,True,accepted,9.3,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.01701341812028312,True,0.9824067558057706,message_length=2.3 MAD; requested_budget_mxn_rent_monthly=2.1 MAD; requested_budget_mxn_sale_total=2.1 MAD
13470,2960,1661,2025-10-24 11:01:45,web,200,977.3,352543.84,190002281.76,,True,accepted,34.5,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.016934212160659712,True,0.9817030260380014,requested_budget_mxn_sale_total=3.2 MAD; requested_budget_mxn_rent_monthly=1.5 MAD; requested_area_sqm=1.1 MAD
6531,1430,2515,2025-11-24 19:36:00,whatsapp,206,6328.2,41030.65,,2.0,True,accepted,0.5,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.016911797031903264,True,0.9882049391817177,urgency_days=6.3 MAD; requested_area_sqm=2.0 MAD; requested_budget_mxn_rent_monthly=0.4 MAD
7953,1752,1372,2026-02-04 10:53:35,app,856,152.7,69389.89,,,True,rejected,21.0,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.016911122885165275,True,0.9847148736037625,message_length=2.9 MAD; requested_area_sqm=1.1 MAD; requested_budget_mxn_rent_monthly=0.8 MAD
4758,1053,2017,2025-05-05 17:03:00,web,89,10513.0,3952.68,703572.97,17.0,False,scheduled_visit,3.0,Land,both,inquiry,search_sector=Land | search_modality=both,0.01690261951609906,True,0.9801587301587301,urgency_days=2.8 MAD; requested_budget_mxn_rent_monthly=2.5 MAD; requested_budget_mxn_sale_total=2.2 MAD
14495,3190,2429,2025-10-03 17:44:29,whatsapp,181,69.2,16449.3,3885600.24,18.0,True,accepted,11.8,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.016850189732889986,True,0.9809992962702322,requested_budget_mxn_rent_monthly=2.5 MAD; urgency_days=2.3 MAD; requested_budget_mxn_sale_total=2.3 MAD
16345,3605,701,2025-05-19 16:23:46,whatsapp,226,14188.9,,4344149.92,228.0,False,accepted,19.6,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01675347868539878,True,0.9831844456121913,requested_area_sqm=4.0 MAD; requested_budget_mxn_sale_total=2.2 MAD; urgency_days=1.9 MAD
8069,1784,411,2025-08-15 10:28:00,app,307,8169.5,,5910180.53,8.0,True,no_response,12.2,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.01668362286526015,True,0.9887240356083086,urgency_days=4.2 MAD; requested_area_sqm=2.4 MAD; message_length=0.9 MAD
4534,1003,1580,2025-06-03 08:01:31,web,104,100.0,,36125285.0,37.0,True,no_response,,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.016512140716336998,True,0.9881305637982196,requested_area_sqm=2.2 MAD; requested_budget_mxn_sale_total=1.7 MAD; urgency_days=1.4 MAD
8363,1852,285,2026-04-21 09:57:35,web,48,269.1,,4207640.49,,False,no_response,1.7,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.016395978642352316,True,0.9826589595375722,message_length=2.7 MAD; requested_budget_mxn_sale_total=2.2 MAD; requested_area_sqm=0.4 MAD
9303,2063,2698,2025-09-09 12:04:43,app,105,202.5,76395.01,,1.0,True,accepted,1.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01639135229012023,True,0.9844124700239808,urgency_days=7.1 MAD; message_length=1.3 MAD; requested_area_sqm=0.5 MAD
1909,433,294,2026-06-29 16:22:00,app,94,17674.8,,5110250.97,,True,scheduled_visit,1.4,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.01625482094262032,True,0.9850427350427351,requested_area_sqm=2.4 MAD; message_length=1.5 MAD; requested_budget_mxn_sale_total=0.6 MAD
17543,3858,621,2025-06-25 12:37:06,email,244,84.1,4418.6,,203.0,True,scheduled_visit,1.9,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.016159788858859825,True,0.9867695700110254,requested_area_sqm=1.8 MAD; urgency_days=1.8 MAD; requested_budget_mxn_rent_monthly=1.8 MAD
14126,3106,2642,2026-02-13 19:26:00,email,108,281.6,,4466302.23,9.0,True,accepted,2.0,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.01614197894196512,True,0.9897531439217513,urgency_days=3.7 MAD; requested_budget_mxn_sale_total=2.2 MAD; message_length=1.2 MAD
2409,541,513,2025-12-30 14:45:38,whatsapp,83,2064.4,373750.45,,331.0,True,accepted,6.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01606062202728309,True,0.9844209288653734,urgency_days=2.9 MAD; requested_area_sqm=2.0 MAD; message_length=1.8 MAD
22459,4977,1540,2026-02-20 17:31:00,email,82,661.8,,135529804.36,51.0,True,scheduled_visit,4.3,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.016036292886405068,True,0.9892873777363763,requested_budget_mxn_sale_total=2.7 MAD; message_length=1.8 MAD; requested_area_sqm=0.7 MAD
16340,3604,62,2026-04-28 20:39:40,web,104,256.0,649553.16,,,True,no_response,31.2,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.016032745093881307,True,0.9841127098321343,requested_budget_mxn_rent_monthly=2.5 MAD; message_length=1.3 MAD; requested_area_sqm=0.2 MAD
8113,1793,713,2025-10-09 11:19:00,app,786,1862.3,,97720101.2,,False,accepted,9.9,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01596464768310424,True,0.9821334734629532,message_length=2.6 MAD; requested_budget_mxn_sale_total=2.0 MAD; requested_area_sqm=1.8 MAD
18323,4036,426,2025-02-14 09:46:09,email,71,1968.8,689276.23,,,False,accepted,12.9,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.015930854354884505,True,0.9838129496402878,requested_budget_mxn_rent_monthly=2.6 MAD; message_length=2.1 MAD; requested_area_sqm=2.0 MAD
5255,1162,2456,2025-04-21 09:03:56,web,256,12135.7,30341.9,,,True,scheduled_visit,24.1,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.0158689204740321,True,0.9878363435311464,requested_area_sqm=2.6 MAD; requested_budget_mxn_rent_monthly=0.8 MAD; message_length=0.5 MAD
17292,3804,2886,2026-05-10 14:22:00,app,81,2414.2,,36812424.6,,True,accepted,10.3,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.015808550026435664,True,0.9816079873883342,requested_area_sqm=2.1 MAD; message_length=1.7 MAD; requested_budget_mxn_sale_total=0.7 MAD
20077,4432,2782,2026-01-02 09:00:00,app,84,10921.5,18306.27,,,True,accepted,4.4,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.015748970519305128,True,0.9862183020948181,requested_area_sqm=1.8 MAD; message_length=1.6 MAD; requested_budget_mxn_rent_monthly=0.1 MAD
2140,483,2260,2025-11-25 15:23:20,app,153,12101.0,181006.19,,171.0,True,accepted,1.7,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01572181911144266,True,0.9835131894484412,requested_area_sqm=3.9 MAD; urgency_days=1.5 MAD; requested_budget_mxn_rent_monthly=0.7 MAD
22427,4968,1443,2025-09-06 09:17:09,whatsapp,164,2616.5,205676.18,49645923.8,,True,scheduled_visit,20.8,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.015686785934405312,True,0.9828431372549019,requested_budget_mxn_sale_total=2.0 MAD; requested_budget_mxn_rent_monthly=1.8 MAD; requested_area_sqm=1.2 MAD
1334,305,675,2026-04-22 08:19:30,app,307,1943.0,,28060739.81,3.0,True,accepted,40.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.015664028847299005,True,0.9875370919881306,urgency_days=5.7 MAD; requested_budget_mxn_sale_total=1.4 MAD; requested_area_sqm=0.9 MAD
20982,4638,288,2026-04-07 10:01:37,app,203,1643.7,61536.6,,2.0,True,accepted,8.4,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.015663551479199733,True,0.9856670341786108,urgency_days=6.1 MAD; requested_budget_mxn_rent_monthly=1.6 MAD; requested_area_sqm=0.4 MAD
4897,1078,1102,2025-02-09 18:27:26,app,239,11972.0,197596.01,,,True,accepted,7.6,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.0155638668144088,True,0.9841269841269841,requested_area_sqm=4.1 MAD; requested_budget_mxn_rent_monthly=0.6 MAD; message_length=0.4 MAD
18674,4115,804,2025-11-21 19:07:00,phone,76,2391.5,14124.52,,18.0,True,no_response,14.4,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.015511741368614884,True,0.987467747880575,urgency_days=2.7 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.7 MAD
19813,4364,2174,2025-06-03 07:05:34,whatsapp,165,335.6,7892.02,,,True,accepted,,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.01546497273035874,True,0.9870991522300037,requested_budget_mxn_rent_monthly=2.5 MAD; requested_area_sqm=0.8 MAD; message_length=0.4 MAD
