spot_id,snapshots,transitions,ever_changes,always_available,always_unavailable,available_share,median_competing_inquiries_30d
1799,12,4,True,False,False,0.5,5.0
1800,8,3,True,False,False,0.25,6.5
1801,7,6,True,False,False,0.5714285714285714,2.0
1802,17,4,True,False,False,0.7647058823529411,5.0
1803,4,1,True,False,False,0.75,7.5
1804,13,3,True,False,False,0.6923076923076923,3.0
1805,10,7,True,False,False,0.6,5.5
1806,8,2,True,False,False,0.125,5.0
1807,3,1,True,False,False,0.6666666666666666,8.0
1808,6,1,True,False,False,0.8333333333333334,2.0
1809,12,4,True,False,False,0.75,4.5
1810,5,1,True,False,False,0.8,5.0
1811,7,3,True,False,False,0.42857142857142855,5.0
1812,6,3,True,False,False,0.6666666666666666,6.0
1813,20,8,True,False,False,0.7,7.0
1814,7,2,True,False,False,0.14285714285714285,4.0
1815,5,0,False,False,True,0.0,4.0
1816,2,0,False,True,False,1.0,4.5
1817,11,2,True,False,False,0.09090909090909091,4.0
1818,6,2,True,False,False,0.6666666666666666,2.5
1819,14,6,True,False,False,0.7857142857142857,5.5
1820,16,0,False,False,True,0.0,3.0
1821,2,1,True,False,False,0.5,6.0
1822,10,2,True,False,False,0.8,4.0
1823,17,8,True,False,False,0.7647058823529411,4.0
1824,15,5,True,False,False,0.6666666666666666,7.0
1825,17,5,True,False,False,0.7058823529411765,7.0
1826,8,4,True,False,False,0.25,7.0
1827,9,2,True,False,False,0.8888888888888888,5.0
1828,11,2,True,False,False,0.09090909090909091,6.0
1829,13,4,True,False,False,0.5384615384615384,6.0
1830,13,7,True,False,False,0.5384615384615384,7.0
1831,5,1,True,False,False,0.6,8.0
1832,1,0,False,False,True,0.0,9.0
1833,13,7,True,False,False,0.6153846153846154,6.0
1834,7,5,True,False,False,0.5714285714285714,4.0
1835,7,3,True,False,False,0.42857142857142855,4.0
1836,4,1,True,False,False,0.25,4.0
1837,1,0,False,True,False,1.0,4.0
1838,6,2,True,False,False,0.8333333333333334,5.0
1839,5,1,True,False,False,0.8,4.0
1840,6,2,True,False,False,0.8333333333333334,6.5
1841,4,1,True,False,False,0.75,7.5
1842,11,2,True,False,False,0.7272727272727273,9.0
1843,15,4,True,False,False,0.8666666666666667,7.0
1844,1,0,False,True,False,1.0,4.0
1845,7,3,True,False,False,0.42857142857142855,6.0
1846,11,5,True,False,False,0.5454545454545454,4.0
1847,17,7,True,False,False,0.6470588235294118,5.0
1848,13,6,True,False,False,0.23076923076923078,6.0
1849,4,0,False,False,True,0.0,4.0
1850,7,2,True,False,False,0.7142857142857143,3.0
1851,3,2,True,False,False,0.6666666666666666,6.0
1852,12,4,True,False,False,0.5833333333333334,7.0
1853,13,9,True,False,False,0.5384615384615384,4.0
1854,13,4,True,False,False,0.8461538461538461,3.0
1855,11,4,True,False,False,0.18181818181818182,7.0
1856,11,4,True,False,False,0.8181818181818182,10.0
1857,15,2,True,False,False,0.8666666666666667,6.0
1858,6,2,True,False,False,0.8333333333333334,3.5
1859,13,5,True,False,False,0.7692307692307693,4.0
1860,9,2,True,False,False,0.8888888888888888,3.0
1861,4,0,False,True,False,1.0,3.5
1862,2,1,True,False,False,0.5,5.5
1863,9,4,True,False,False,0.7777777777777778,3.0
1864,11,8,True,False,False,0.36363636363636365,5.0
1865,3,2,True,False,False,0.6666666666666666,6.0
1866,9,5,True,False,False,0.5555555555555556,7.0
1867,9,6,True,False,False,0.3333333333333333,8.0
1868,8,5,True,False,False,0.625,4.5
1869,11,7,True,False,False,0.5454545454545454,5.0
1870,19,10,True,False,False,0.6842105263157895,5.0
1871,8,3,True,False,False,0.5,5.0
1872,6,4,True,False,False,0.6666666666666666,4.5
1873,18,5,True,False,False,0.7777777777777778,6.5
1874,9,3,True,False,False,0.6666666666666666,7.0
1875,7,2,True,False,False,0.7142857142857143,4.0
1876,15,7,True,False,False,0.6666666666666666,5.0
1877,4,2,True,False,False,0.5,5.0
1878,11,4,True,False,False,0.8181818181818182,4.0
1879,16,8,True,False,False,0.6875,3.0
1880,17,6,True,False,False,0.7058823529411765,8.0
1881,12,2,True,False,False,0.08333333333333333,6.5
1882,9,3,True,False,False,0.2222222222222222,4.0
1883,6,3,True,False,False,0.6666666666666666,4.0
1884,12,2,True,False,False,0.08333333333333333,4.0
1885,5,1,True,False,False,0.8,8.0
1886,13,9,True,False,False,0.46153846153846156,2.0
1887,6,4,True,False,False,0.3333333333333333,3.0
1888,2,1,True,False,False,0.5,6.5
1889,8,2,True,False,False,0.75,4.0
1890,2,1,True,False,False,0.5,6.0
1891,10,7,True,False,False,0.5,6.0
1892,12,6,True,False,False,0.6666666666666666,8.0
1893,3,1,True,False,False,0.6666666666666666,6.0
1894,16,8,True,False,False,0.5625,3.0
1895,13,6,True,False,False,0.6153846153846154,3.0
1896,8,3,True,False,False,0.375,7.0
1897,10,4,True,False,False,0.5,6.0
1898,16,8,True,False,False,0.625,4.0
1899,13,6,True,False,False,0.6923076923076923,8.0
1900,6,3,True,False,False,0.6666666666666666,3.0
1901,12,4,True,False,False,0.6666666666666666,8.0
1902,11,5,True,False,False,0.7272727272727273,9.0
1903,4,0,False,True,False,1.0,5.5
1904,9,7,True,False,False,0.5555555555555556,7.0
1905,7,2,True,False,False,0.14285714285714285,6.0
1906,16,6,True,False,False,0.5625,3.5
1907,6,1,True,False,False,0.8333333333333334,5.5
1908,4,3,True,False,False,0.5,4.0
1909,3,1,True,False,False,0.6666666666666666,7.0
1910,11,2,True,False,False,0.36363636363636365,7.0
1911,2,0,False,True,False,1.0,5.5
1912,3,0,False,True,False,1.0,4.0
1913,18,9,True,False,False,0.6111111111111112,6.0
1914,16,4,True,False,False,0.8125,4.5
1915,11,5,True,False,False,0.7272727272727273,5.0
1916,4,1,True,False,False,0.25,10.0
1917,1,0,False,True,False,1.0,6.0
1918,4,2,True,False,False,0.75,7.0
1919,14,5,True,False,False,0.35714285714285715,3.0
1920,9,2,True,False,False,0.7777777777777778,7.0
1921,5,0,False,False,True,0.0,4.0
1922,10,4,True,False,False,0.7,3.5
1923,8,2,True,False,False,0.875,7.5
1924,18,8,True,False,False,0.5555555555555556,6.0
1925,4,1,True,False,False,0.25,11.0
1926,13,7,True,False,False,0.6153846153846154,8.0
1927,7,3,True,False,False,0.5714285714285714,5.0
1928,9,5,True,False,False,0.6666666666666666,4.0
1929,2,0,False,True,False,1.0,4.0
1930,14,3,True,False,False,0.14285714285714285,4.0
1931,13,5,True,False,False,0.5384615384615384,4.0
1932,12,4,True,False,False,0.8333333333333334,3.0
1933,12,6,True,False,False,0.5833333333333334,6.0
1934,9,1,True,False,False,0.8888888888888888,6.0
1935,17,11,True,False,False,0.6470588235294118,7.0
1936,11,4,True,False,False,0.45454545454545453,5.0
1937,18,6,True,False,False,0.7777777777777778,5.0
1938,6,4,True,False,False,0.3333333333333333,5.5
1939,13,6,True,False,False,0.6923076923076923,9.0
1940,7,2,True,False,False,0.7142857142857143,6.0
1941,10,5,True,False,False,0.6,3.0
1942,9,6,True,False,False,0.6666666666666666,3.0
1943,3,1,True,False,False,0.6666666666666666,3.0
1944,10,2,True,False,False,0.2,6.0
1945,8,4,True,False,False,0.75,3.5
1946,4,1,True,False,False,0.75,4.5
1947,13,5,True,False,False,0.6923076923076923,4.0
1948,13,5,True,False,False,0.6153846153846154,7.0
1949,14,3,True,False,False,0.8571428571428571,4.5
1950,21,8,True,False,False,0.5714285714285714,8.0
1951,18,8,True,False,False,0.5,6.0
1952,5,1,True,False,False,0.4,6.0
1953,15,8,True,False,False,0.6,5.0
1954,11,2,True,False,False,0.18181818181818182,5.0
1955,11,7,True,False,False,0.6363636363636364,8.0
1956,3,0,False,True,False,1.0,8.0
1957,12,3,True,False,False,0.6666666666666666,1.5
1958,7,0,False,True,False,1.0,3.0
1959,11,5,True,False,False,0.5454545454545454,5.0
1960,7,3,True,False,False,0.42857142857142855,9.0
1961,10,4,True,False,False,0.2,7.0
1962,12,1,True,False,False,0.8333333333333334,4.0
1963,18,11,True,False,False,0.5,4.0
1964,13,2,True,False,False,0.9230769230769231,5.0
1965,16,3,True,False,False,0.6875,5.0
1966,5,3,True,False,False,0.4,7.0
1967,14,5,True,False,False,0.6428571428571429,4.0
1968,10,4,True,False,False,0.6,7.5
1969,8,4,True,False,False,0.25,4.0
1970,12,3,True,False,False,0.8333333333333334,3.0
1971,15,3,True,False,False,0.2,5.0
1972,9,3,True,False,False,0.7777777777777778,5.0
1973,15,6,True,False,False,0.7333333333333333,7.0
1974,13,5,True,False,False,0.7692307692307693,5.0
1975,18,3,True,False,False,0.8888888888888888,3.0
1976,11,5,True,False,False,0.6363636363636364,8.0
1977,11,4,True,False,False,0.8181818181818182,5.0
1978,14,6,True,False,False,0.6428571428571429,4.0
1979,13,4,True,False,False,0.15384615384615385,4.0
1980,15,8,True,False,False,0.6666666666666666,10.0
1981,11,5,True,False,False,0.7272727272727273,4.0
1982,12,3,True,False,False,0.5833333333333334,4.0
1983,14,8,True,False,False,0.5,7.0
1984,14,5,True,False,False,0.42857142857142855,4.0
1985,11,5,True,False,False,0.6363636363636364,8.0
1986,4,2,True,False,False,0.25,3.0
1987,10,2,True,False,False,0.9,2.0
1988,3,1,True,False,False,0.6666666666666666,5.0
1989,10,1,True,False,False,0.6,5.0
1990,18,6,True,False,False,0.7777777777777778,5.0
1991,13,4,True,False,False,0.7692307692307693,6.0
1992,12,2,True,False,False,0.08333333333333333,5.5
1993,12,7,True,False,False,0.5833333333333334,7.5
1994,17,4,True,False,False,0.8235294117647058,4.0
1995,13,6,True,False,False,0.6923076923076923,5.0
1996,8,3,True,False,False,0.75,4.0
1997,6,0,False,True,False,1.0,5.0
1998,11,5,True,False,False,0.45454545454545453,7.0
1999,11,5,True,False,False,0.7272727272727273,3.0
2000,2,0,False,True,False,1.0,3.0
2001,7,0,False,False,True,0.0,5.0
2002,13,4,True,False,False,0.7692307692307693,10.0
2003,8,5,True,False,False,0.625,3.0
2004,16,2,True,False,False,0.0625,5.5
2005,14,5,True,False,False,0.7857142857142857,8.0
2006,6,1,True,False,False,0.6666666666666666,4.5
2007,14,5,True,False,False,0.5,7.5
2008,11,5,True,False,False,0.7272727272727273,5.0
2009,10,5,True,False,False,0.3,5.5
2010,4,1,True,False,False,0.25,9.5
2011,12,6,True,False,False,0.6666666666666666,7.0
2012,11,5,True,False,False,0.6363636363636364,3.0
2013,11,6,True,False,False,0.7272727272727273,11.0
2014,15,7,True,False,False,0.6,6.0
2015,15,9,True,False,False,0.4666666666666667,5.0
2016,9,4,True,False,False,0.4444444444444444,3.0
2017,19,8,True,False,False,0.7368421052631579,3.0
2018,8,4,True,False,False,0.75,2.0
2019,14,4,True,False,False,0.7142857142857143,4.0
2020,6,1,True,False,False,0.8333333333333334,10.0
2021,6,3,True,False,False,0.6666666666666666,5.0
2022,8,1,True,False,False,0.25,4.0
2023,4,2,True,False,False,0.75,3.0
2024,12,6,True,False,False,0.75,3.5
2025,2,1,True,False,False,0.5,6.5
2026,7,5,True,False,False,0.5714285714285714,5.0
2027,11,3,True,False,False,0.7272727272727273,7.0
2028,10,4,True,False,False,0.7,4.0
2029,5,3,True,False,False,0.6,4.0
2030,13,5,True,False,False,0.5384615384615384,5.0
2031,9,7,True,False,False,0.4444444444444444,2.0
2032,20,7,True,False,False,0.7,4.0
2033,7,3,True,False,False,0.5714285714285714,10.0
2034,2,0,False,False,True,0.0,4.0
2035,6,4,True,False,False,0.6666666666666666,6.5
2036,1,0,False,True,False,1.0,6.0
2037,9,6,True,False,False,0.3333333333333333,7.0
2038,10,1,True,False,False,0.9,2.0
2039,9,3,True,False,False,0.7777777777777778,5.0
2040,12,6,True,False,False,0.5,7.0
2041,8,5,True,False,False,0.375,5.0
2042,11,2,True,False,False,0.09090909090909091,4.0
2043,11,3,True,False,False,0.18181818181818182,7.0
2044,15,8,True,False,False,0.6666666666666666,4.0
2045,5,2,True,False,False,0.6,4.0
2046,13,5,True,False,False,0.5384615384615384,4.0
2047,4,3,True,False,False,0.5,8.0
2048,7,3,True,False,False,0.42857142857142855,9.0
2049,19,13,True,False,False,0.42105263157894735,8.0
2050,11,4,True,False,False,0.5454545454545454,4.0
2051,13,8,True,False,False,0.46153846153846156,4.0
2052,4,0,False,False,True,0.0,4.5
2053,13,4,True,False,False,0.6923076923076923,3.0
2054,11,5,True,False,False,0.6363636363636364,5.0
2055,14,7,True,False,False,0.5,4.0
2056,3,1,True,False,False,0.3333333333333333,7.0
2057,1,0,False,True,False,1.0,3.0
2058,3,1,True,False,False,0.6666666666666666,8.0
2059,18,6,True,False,False,0.7777777777777778,5.0
2060,23,7,True,False,False,0.8260869565217391,5.0
2061,9,3,True,False,False,0.6666666666666666,6.0
2062,19,8,True,False,False,0.7894736842105263,5.0
2063,11,6,True,False,False,0.7272727272727273,5.0
2064,17,5,True,False,False,0.17647058823529413,4.0
2065,15,3,True,False,False,0.7333333333333333,5.0
2066,11,6,True,False,False,0.7272727272727273,4.0
2067,8,2,True,False,False,0.375,9.5
2068,14,5,True,False,False,0.7857142857142857,4.0
2069,13,5,True,False,False,0.7692307692307693,10.0
2070,17,8,True,False,False,0.7647058823529411,4.0
2071,9,5,True,False,False,0.5555555555555556,7.0
2072,12,3,True,False,False,0.8333333333333334,6.0
2073,10,4,True,False,False,0.8,5.0
2074,3,2,True,False,False,0.3333333333333333,6.0
2075,9,7,True,False,False,0.4444444444444444,8.0
2076,6,2,True,False,False,0.16666666666666666,6.0
2077,5,2,True,False,False,0.6,7.0
2078,12,5,True,False,False,0.5,8.0
2079,11,2,True,False,False,0.09090909090909091,6.0
2080,13,4,True,False,False,0.6923076923076923,5.0
2081,8,2,True,False,False,0.75,5.5
2082,18,7,True,False,False,0.6666666666666666,5.0
2083,1,0,False,True,False,1.0,11.0
2084,5,1,True,False,False,0.8,7.0
2085,6,4,True,False,False,0.6666666666666666,4.0
2086,10,8,True,False,False,0.5,5.5
2087,14,7,True,False,False,0.5,7.0
2088,14,6,True,False,False,0.7857142857142857,4.0
2089,14,7,True,False,False,0.5714285714285714,2.0
2090,6,3,True,False,False,0.5,2.0
2091,1,0,False,True,False,1.0,11.0
2092,11,7,True,False,False,0.5454545454545454,4.0
2093,14,8,True,False,False,0.6428571428571429,3.5
2094,9,4,True,False,False,0.7777777777777778,4.0
2095,4,1,True,False,False,0.75,10.0
2096,7,3,True,False,False,0.7142857142857143,5.0
2097,13,5,True,False,False,0.5384615384615384,4.0
2098,5,2,True,False,False,0.8,4.0
2099,14,7,True,False,False,0.7142857142857143,4.5
2100,12,5,True,False,False,0.6666666666666666,7.0
2101,7,4,True,False,False,0.5714285714285714,3.0
2102,12,3,True,False,False,0.5833333333333334,9.0
2103,5,2,True,False,False,0.8,2.0
2104,13,6,True,False,False,0.6923076923076923,3.0
2105,16,2,True,False,False,0.0625,2.0
2106,1,0,False,False,True,0.0,5.0
2107,15,4,True,False,False,0.6,7.0
2108,12,7,True,False,False,0.5833333333333334,3.0
2109,3,1,True,False,False,0.6666666666666666,4.0
2110,1,0,False,True,False,1.0,5.0
2111,9,4,True,False,False,0.3333333333333333,7.0
2112,2,1,True,False,False,0.5,3.5
2113,17,6,True,False,False,0.8235294117647058,5.0
2114,7,4,True,False,False,0.7142857142857143,6.0
2115,12,3,True,False,False,0.6666666666666666,4.0
2116,13,4,True,False,False,0.23076923076923078,6.0
2117,14,4,True,False,False,0.8571428571428571,5.0
2118,13,3,True,False,False,0.15384615384615385,4.0
2119,9,5,True,False,False,0.4444444444444444,6.0
2120,13,2,True,False,False,0.07692307692307693,8.0
2121,4,1,True,False,False,0.75,2.5
2122,6,3,True,False,False,0.5,5.0
2123,8,5,True,False,False,0.375,5.5
2124,9,5,True,False,False,0.3333333333333333,5.0
2125,12,5,True,False,False,0.75,4.0
2126,16,10,True,False,False,0.5625,4.0
2127,2,1,True,False,False,0.5,6.0
2128,14,10,True,False,False,0.5714285714285714,7.0
2129,3,1,True,False,False,0.6666666666666666,6.0
2130,11,5,True,False,False,0.36363636363636365,8.0
2131,5,1,True,False,False,0.8,4.0
2132,11,2,True,False,False,0.09090909090909091,5.0
2133,1,0,False,True,False,1.0,6.0
2134,6,0,False,True,False,1.0,6.0
2135,8,4,True,False,False,0.625,4.0
2136,8,5,True,False,False,0.5,8.0
2137,9,3,True,False,False,0.4444444444444444,6.0
2138,4,2,True,False,False,0.75,6.0
2139,13,2,True,False,False,0.07692307692307693,3.0
2140,4,0,False,True,False,1.0,4.0
2141,9,6,True,False,False,0.4444444444444444,5.0
2142,12,3,True,False,False,0.75,6.5
2143,10,3,True,False,False,0.7,3.0
2144,1,0,False,False,True,0.0,4.0
2145,17,6,True,False,False,0.5294117647058824,3.0
2146,10,4,True,False,False,0.6,7.0
2147,3,2,True,False,False,0.3333333333333333,5.0
2148,5,2,True,False,False,0.6,7.0
2149,11,4,True,False,False,0.5454545454545454,8.0
2150,14,4,True,False,False,0.21428571428571427,3.0
2151,16,7,True,False,False,0.6875,6.0
2152,16,3,True,False,False,0.3125,5.0
2153,21,10,True,False,False,0.7142857142857143,6.0
2154,13,4,True,False,False,0.5384615384615384,4.0
2155,1,0,False,True,False,1.0,5.0
2156,9,2,True,False,False,0.6666666666666666,4.0
2157,8,3,True,False,False,0.375,4.0
2158,10,5,True,False,False,0.6,9.5
2159,15,4,True,False,False,0.7333333333333333,5.0
2160,13,6,True,False,False,0.6923076923076923,6.0
2161,5,0,False,True,False,1.0,5.0
2162,5,0,False,True,False,1.0,2.0
2163,11,6,True,False,False,0.7272727272727273,5.0
2164,11,4,True,False,False,0.7272727272727273,5.0
2165,16,10,True,False,False,0.5625,5.5
2166,4,2,True,False,False,0.75,9.0
2167,10,4,True,False,False,0.8,3.0
2168,10,4,True,False,False,0.6,8.5
2169,4,0,False,True,False,1.0,4.0
2170,12,5,True,False,False,0.6666666666666666,6.0
2171,6,1,True,False,False,0.8333333333333334,4.0
2172,10,4,True,False,False,0.8,5.0
2173,13,6,True,False,False,0.46153846153846156,7.0
2174,16,10,True,False,False,0.5625,5.5
2175,11,5,True,False,False,0.6363636363636364,2.0
2176,12,6,True,False,False,0.5833333333333334,4.0
2177,15,2,True,False,False,0.8666666666666667,6.0
2178,8,2,True,False,False,0.875,4.5
2179,12,7,True,False,False,0.6666666666666666,4.5
2180,10,2,True,False,False,0.8,3.5
2181,1,0,False,False,True,0.0,4.0
2182,11,3,True,False,False,0.18181818181818182,3.0
2183,17,2,True,False,False,0.11764705882352941,7.0
2184,8,3,True,False,False,0.5,5.0
2185,2,1,True,False,False,0.5,2.0
2186,11,3,True,False,False,0.45454545454545453,5.0
2187,9,4,True,False,False,0.7777777777777778,4.0
2188,2,0,False,False,True,0.0,5.0
2189,5,3,True,False,False,0.6,4.0
2190,13,3,True,False,False,0.3076923076923077,4.0
2191,15,5,True,False,False,0.6,3.0
2192,10,2,True,False,False,0.8,4.0
2193,24,12,True,False,False,0.5833333333333334,3.0
2194,19,6,True,False,False,0.5789473684210527,5.0
2195,1,0,False,True,False,1.0,2.0
2196,14,9,True,False,False,0.5,4.0
2197,5,3,True,False,False,0.4,6.0
2198,19,7,True,False,False,0.7368421052631579,5.0
2199,12,6,True,False,False,0.5,8.0
2200,6,2,True,False,False,0.8333333333333334,9.5
2201,16,3,True,False,False,0.8125,5.0
2202,9,5,True,False,False,0.5555555555555556,8.0
2203,14,4,True,False,False,0.2857142857142857,5.0
2204,5,2,True,False,False,0.6,5.0
2205,8,3,True,False,False,0.625,4.0
2206,3,0,False,True,False,1.0,8.0
2207,7,4,True,False,False,0.7142857142857143,3.0
2208,6,3,True,False,False,0.5,5.0
2209,8,4,True,False,False,0.75,5.5
2210,9,5,True,False,False,0.5555555555555556,6.0
2211,7,2,True,False,False,0.8571428571428571,4.0
2212,9,4,True,False,False,0.6666666666666666,8.0
2213,3,1,True,False,False,0.3333333333333333,8.0
2214,8,3,True,False,False,0.625,5.0
2215,6,0,False,False,True,0.0,3.5
2216,11,7,True,False,False,0.6363636363636364,6.0
2217,6,2,True,False,False,0.8333333333333334,4.0
2218,15,9,True,False,False,0.6,5.0
2219,14,5,True,False,False,0.5,7.0
2220,4,1,True,False,False,0.75,3.5
2221,4,2,True,False,False,0.75,4.5
2222,7,3,True,False,False,0.5714285714285714,7.0
2223,18,8,True,False,False,0.6111111111111112,9.0
2224,15,5,True,False,False,0.8,5.0
2225,5,0,False,False,True,0.0,10.0
2226,9,4,True,False,False,0.2222222222222222,4.0
2227,15,3,True,False,False,0.13333333333333333,8.0
2228,9,1,True,False,False,0.7777777777777778,7.0
2229,13,8,True,False,False,0.38461538461538464,3.0
2230,4,2,True,False,False,0.25,8.0
2231,9,7,True,False,False,0.5555555555555556,3.0
2232,3,1,True,False,False,0.6666666666666666,5.0
2233,7,5,True,False,False,0.42857142857142855,3.0
2234,14,7,True,False,False,0.6428571428571429,8.0
2235,11,2,True,False,False,0.09090909090909091,4.0
2236,8,2,True,False,False,0.25,4.5
2237,9,5,True,False,False,0.5555555555555556,8.0
2238,7,4,True,False,False,0.5714285714285714,7.0
2239,3,2,True,False,False,0.3333333333333333,2.0
2240,13,6,True,False,False,0.6923076923076923,3.0
2241,16,4,True,False,False,0.8125,4.0
2242,7,2,True,False,False,0.7142857142857143,7.0
2243,16,4,True,False,False,0.8125,5.5
2244,13,3,True,False,False,0.15384615384615385,5.0
2245,11,4,True,False,False,0.8181818181818182,5.0
2246,10,4,True,False,False,0.7,4.0
2247,7,3,True,False,False,0.2857142857142857,7.0
2248,12,6,True,False,False,0.6666666666666666,8.5
2249,15,3,True,False,False,0.8,4.0
2250,3,2,True,False,False,0.6666666666666666,5.0
2251,15,7,True,False,False,0.6,7.0
2252,16,8,True,False,False,0.375,5.0
2253,13,8,True,False,False,0.6923076923076923,4.0
2254,6,4,True,False,False,0.6666666666666666,5.0
2255,7,4,True,False,False,0.7142857142857143,6.0
2256,11,4,True,False,False,0.18181818181818182,5.0
2257,8,5,True,False,False,0.5,4.5
2258,10,2,True,False,False,0.8,6.0
2259,16,7,True,False,False,0.5625,5.0
2260,10,3,True,False,False,0.7,3.5
2261,9,3,True,False,False,0.4444444444444444,4.0
2262,6,3,True,False,False,0.6666666666666666,6.0
2263,17,6,True,False,False,0.17647058823529413,6.0
2264,11,5,True,False,False,0.5454545454545454,5.0
2265,3,1,True,False,False,0.3333333333333333,4.0
2266,8,3,True,False,False,0.625,8.0
2267,13,6,True,False,False,0.6923076923076923,6.0
2268,12,4,True,False,False,0.5833333333333334,5.5
2269,11,6,True,False,False,0.45454545454545453,4.0
2270,15,7,True,False,False,0.5333333333333333,6.0
2271,11,6,True,False,False,0.5454545454545454,3.0
2272,9,5,True,False,False,0.6666666666666666,5.0
2273,8,4,True,False,False,0.75,6.5
2274,5,3,True,False,False,0.4,3.0
2275,2,1,True,False,False,0.5,6.0
2276,12,6,True,False,False,0.5833333333333334,4.0
2277,14,9,True,False,False,0.6428571428571429,6.5
2278,17,0,False,False,True,0.0,5.0
2279,16,6,True,False,False,0.75,2.0
2280,10,3,True,False,False,0.7,4.0
2281,18,9,True,False,False,0.4444444444444444,5.5
2282,4,3,True,False,False,0.5,4.5
2283,9,6,True,False,False,0.6666666666666666,3.0
2284,17,3,True,False,False,0.8235294117647058,5.0
2285,12,8,True,False,False,0.5,6.5
2286,19,9,True,False,False,0.631578947368421,10.0
2287,3,2,True,False,False,0.6666666666666666,5.0
2288,3,1,True,False,False,0.3333333333333333,6.0
2289,16,7,True,False,False,0.6875,4.0
2290,6,3,True,False,False,0.5,7.5
2291,12,5,True,False,False,0.5833333333333334,5.0
2292,9,0,False,True,False,1.0,4.0
2293,10,6,True,False,False,0.3,5.0
2294,4,2,True,False,False,0.75,7.0
2295,5,0,False,False,True,0.0,6.0
2296,1,0,False,True,False,1.0,3.0
2297,8,5,True,False,False,0.5,8.0
2298,10,3,True,False,False,0.7,7.0
2299,17,7,True,False,False,0.5882352941176471,7.0
2300,10,3,True,False,False,0.8,6.0
2301,14,2,True,False,False,0.8571428571428571,7.0
2302,14,3,True,False,False,0.7142857142857143,6.0
2303,9,2,True,False,False,0.6666666666666666,5.0
2304,20,8,True,False,False,0.8,4.5
2305,11,2,True,False,False,0.8181818181818182,3.0
2306,15,6,True,False,False,0.6,5.0
2307,7,3,True,False,False,0.5714285714285714,2.0
2308,15,7,True,False,False,0.7333333333333333,6.0
2309,6,4,True,False,False,0.6666666666666666,7.0
2310,17,8,True,False,False,0.5882352941176471,6.0
2311,13,3,True,False,False,0.23076923076923078,4.0
2312,4,2,True,False,False,0.5,2.5
2313,7,2,True,False,False,0.42857142857142855,4.0
2314,13,1,True,False,False,0.9230769230769231,4.0
2315,15,8,True,False,False,0.4666666666666667,5.0
2316,14,4,True,False,False,0.7142857142857143,7.0
2317,10,4,True,False,False,0.6,4.0
2318,15,3,True,False,False,0.6,7.0
2319,15,3,True,False,False,0.8,5.0
2320,17,8,True,False,False,0.29411764705882354,4.0
2321,14,5,True,False,False,0.21428571428571427,2.0
2322,3,1,True,False,False,0.6666666666666666,7.0
2323,9,3,True,False,False,0.2222222222222222,5.0
2324,14,4,True,False,False,0.6428571428571429,5.0
2325,11,6,True,False,False,0.5454545454545454,3.0
2326,18,9,True,False,False,0.6111111111111112,4.0
2327,7,2,True,False,False,0.7142857142857143,7.0
2328,9,2,True,False,False,0.7777777777777778,3.0
2329,10,2,True,False,False,0.8,6.5
2330,14,4,True,False,False,0.7857142857142857,3.0
2331,14,2,True,False,False,0.9285714285714286,3.5
2332,8,0,False,False,True,0.0,5.5
2333,5,1,True,False,False,0.4,8.0
2334,18,6,True,False,False,0.7777777777777778,5.0
2335,13,4,True,False,False,0.15384615384615385,4.0
2336,13,4,True,False,False,0.8461538461538461,2.0
2337,8,3,True,False,False,0.5,6.0
2338,4,2,True,False,False,0.75,5.5
2339,13,2,True,False,False,0.8461538461538461,7.0
2340,18,6,True,False,False,0.16666666666666666,4.0
2341,16,4,True,False,False,0.125,4.5
2342,5,2,True,False,False,0.2,8.0
2343,10,7,True,False,False,0.5,7.5
2344,15,6,True,False,False,0.5333333333333333,7.0
2345,5,1,True,False,False,0.4,5.0
2346,3,0,False,True,False,1.0,11.0
2347,15,6,True,False,False,0.26666666666666666,6.0
2348,16,8,True,False,False,0.5625,5.0
2349,2,1,True,False,False,0.5,5.5
2350,13,5,True,False,False,0.6153846153846154,5.0
2351,11,5,True,False,False,0.45454545454545453,6.0
2352,3,0,False,True,False,1.0,4.0
2353,8,3,True,False,False,0.625,6.0
2354,7,2,True,False,False,0.14285714285714285,6.0
2355,15,6,True,False,False,0.6666666666666666,3.0
2356,13,5,True,False,False,0.6923076923076923,3.0
2357,11,5,True,False,False,0.7272727272727273,5.0
2358,14,3,True,False,False,0.5,5.0
2359,12,6,True,False,False,0.6666666666666666,6.0
2360,8,4,True,False,False,0.75,5.0
2361,17,9,True,False,False,0.7058823529411765,3.0
2362,10,6,True,False,False,0.5,5.5
2363,14,5,True,False,False,0.6428571428571429,6.0
2364,4,0,False,True,False,1.0,3.0
2365,11,6,True,False,False,0.6363636363636364,3.0
2366,8,2,True,False,False,0.25,8.5
2367,10,4,True,False,False,0.7,4.5
2368,12,6,True,False,False,0.6666666666666666,10.0
2369,11,6,True,False,False,0.36363636363636365,4.0
2370,12,7,True,False,False,0.5833333333333334,6.5
2371,10,4,True,False,False,0.8,2.0
2372,14,8,True,False,False,0.42857142857142855,7.0
2373,14,9,True,False,False,0.5714285714285714,4.5
2374,3,1,True,False,False,0.3333333333333333,6.0
2375,13,6,True,False,False,0.7692307692307693,5.0
2376,8,4,True,False,False,0.625,5.0
2377,14,4,True,False,False,0.8571428571428571,4.0
2378,5,0,False,False,True,0.0,5.0
2379,1,0,False,False,True,0.0,7.0
