prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L4317:T2:I19597,4317,T2,2025-02-24T11:20:00.000Z,13,12,0,0,1
L4318:T0,4318,T0,2025-01-05T00:00:00.000Z,32,11,0,21,0
L4318:T1:I19602,4318,T1,2025-01-12T13:50:24.000Z,37,13,0,23,1
L4318:T2:I19603,4318,T2,2025-01-18T07:42:35.000Z,37,13,0,24,0
L4318:T2:I19599,4318,T2,2025-03-29T19:44:00.000Z,43,14,0,28,1
L4318:T2:I19601,4318,T2,2025-08-29T20:39:00.000Z,74,25,0,48,1
L4318:T2:I19600,4318,T2,2025-09-30T13:34:00.000Z,78,25,0,53,0
L4319:T0,4319,T0,2025-05-20T00:00:00.000Z,26,17,0,9,0
L4319:T1:I19605,4319,T1,2025-05-24T18:40:41.000Z,27,17,0,9,1
L4319:T2:I19606,4319,T2,2025-05-26T07:28:59.000Z,27,17,0,9,1
L4319:T2:I19608,4319,T2,2025-05-30T15:48:38.000Z,27,17,0,9,1
L4319:T2:I19609,4319,T2,2025-06-02T13:14:46.000Z,28,17,0,10,1
L4319:T2:I19607,4319,T2,2025-11-22T11:50:00.000Z,44,24,0,19,1
L4319:T2:I19610,4319,T2,2025-11-22T19:48:00.000Z,44,24,0,19,1
L4319:T2:I19604,4319,T2,2026-05-17T10:41:00.000Z,57,29,0,27,1
L4320:T0,4320,T0,2026-06-27T00:00:00.000Z,70,37,0,33,0
L4320:T1:I19612,4320,T1,2026-06-28T18:59:10.000Z,71,37,0,33,1
L4320:T2:I19614,4320,T2,2026-06-29T18:07:53.000Z,71,37,0,33,1
L4320:T2:I19615,4320,T2,2026-07-01T11:48:38.000Z,71,37,0,33,1
L4320:T2:I19616,4320,T2,2026-07-06T20:39:08.000Z,70,37,0,33,0
L4320:T2:I19613,4320,T2,2026-07-08T12:05:27.000Z,71,37,0,33,1
L4320:T2:I19611,4320,T2,2026-07-10T10:02:17.000Z,71,37,0,33,1
L4321:T0,4321,T0,2025-11-02T00:00:00.000Z,44,18,0,26,0
L4321:T1:I19620,4321,T1,2025-11-07T07:47:27.000Z,45,18,0,26,1
L4321:T2:I19617,4321,T2,2025-11-13T07:24:53.000Z,45,18,0,26,1
L4321:T2:I19619,4321,T2,2026-01-08T13:20:00.000Z,54,24,0,29,1
L4321:T2:I19618,4321,T2,2026-02-24T08:23:00.000Z,60,27,0,32,1
L4322:T0,4322,T0,2026-03-24T00:00:00.000Z,21,0,21,0,0
L4322:T1:I19625,4322,T1,2026-03-26T15:59:02.000Z,22,0,21,0,1
L4322:T2:I19622,4322,T2,2026-04-01T11:38:38.000Z,22,0,21,0,1
L4322:T2:I19621,4322,T2,2026-04-03T08:06:29.000Z,22,0,21,0,1
L4322:T2:I19626,4322,T2,2026-04-05T19:36:53.000Z,22,0,21,0,1
L4322:T2:I19623,4322,T2,2026-04-06T14:33:39.000Z,22,0,21,0,1
L4322:T2:I19624,4322,T2,2026-05-10T12:24:00.000Z,25,0,24,0,1
L4323:T0,4323,T0,2026-04-04T00:00:00.000Z,43,23,0,20,0
L4323:T1:I19631,4323,T1,2026-04-04T09:46:59.000Z,44,23,0,20,1
L4323:T2:I19627,4323,T2,2026-04-10T11:34:31.000Z,44,23,0,20,1
L4323:T2:I19629,4323,T2,2026-04-14T09:58:16.000Z,44,23,0,20,1
L4323:T2:I19628,4323,T2,2026-04-14T14:42:29.000Z,44,23,0,20,1
L4323:T2:I19630,4323,T2,2026-04-16T16:25:22.000Z,44,23,0,20,1
L4324:T0,4324,T0,2025-05-28T00:00:00.000Z,17,17,0,0,0
L4324:T1:I19632,4324,T1,2026-04-30T07:45:00.000Z,31,30,0,0,1
L4325:T0,4325,T0,2026-01-14T00:00:00.000Z,31,13,18,0,0
L4325:T1:I19637,4325,T1,2026-01-17T13:56:43.000Z,32,13,18,0,1
L4325:T2:I19633,4325,T2,2026-01-29T09:58:00.000Z,32,13,18,0,1
L4325:T2:I19636,4325,T2,2026-04-08T12:30:00.000Z,34,15,19,0,0
L4325:T2:I19634,4325,T2,2026-05-05T12:59:00.000Z,38,16,22,0,0
L4325:T2:I19635,4325,T2,2026-06-06T09:05:00.000Z,41,18,23,0,0
L4326:T0,4326,T0,2025-12-02T00:00:00.000Z,18,18,0,0,0
L4326:T1:I19638,4326,T1,2025-12-09T10:52:44.000Z,19,18,0,0,1
L4327:T0,4327,T0,2026-05-31T00:00:00.000Z,21,21,0,0,0
L4327:T1:I19639,4327,T1,2026-06-03T12:13:38.000Z,22,21,0,0,1
L4327:T2:I19642,4327,T2,2026-06-06T15:46:29.000Z,22,21,0,0,1
L4327:T2:I19641,4327,T2,2026-06-07T20:03:35.000Z,22,21,0,0,1
L4327:T2:I19640,4327,T2,2026-06-11T17:55:37.000Z,22,21,0,0,1
L4328:T0,4328,T0,2025-01-09T00:00:00.000Z,22,11,0,11,0
L4328:T1:I19646,4328,T1,2025-01-11T17:26:51.000Z,25,12,0,12,1
L4328:T2:I19647,4328,T2,2025-01-20T18:34:20.000Z,25,12,0,12,1
L4328:T2:I19644,4328,T2,2025-02-21T11:21:00.000Z,29,13,0,15,1
L4328:T2:I19645,4328,T2,2025-07-17T14:18:00.000Z,48,27,0,20,1
L4328:T2:I19649,4328,T2,2025-08-21T18:23:00.000Z,56,33,0,23,0
L4328:T2:I19643,4328,T2,2025-10-09T16:19:00.000Z,63,35,0,27,1
L4328:T2:I19648,4328,T2,2026-05-14T18:57:00.000Z,87,50,0,36,1
L4329:T0,4329,T0,2026-06-27T00:00:00.000Z,38,38,0,0,0
L4329:T1:I19651,4329,T1,2026-07-03T18:41:04.000Z,39,38,0,0,1
L4329:T2:I19653,4329,T2,2026-07-04T12:03:15.000Z,39,38,0,0,1
L4329:T2:I19655,4329,T2,2026-07-06T15:42:30.000Z,39,38,0,0,1
L4329:T2:I19654,4329,T2,2026-07-07T15:34:45.000Z,38,38,0,0,0
L4329:T2:I19650,4329,T2,2026-07-09T17:28:56.000Z,39,38,0,0,1
L4329:T2:I19652,4329,T2,2026-07-10T18:42:03.000Z,39,38,0,0,1
L4330:T0,4330,T0,2025-07-27T00:00:00.000Z,11,11,0,0,0
L4330:T1:I19660,4330,T1,2025-07-27T17:57:00.000Z,12,11,0,0,1
L4330:T2:I19659,4330,T2,2025-07-28T16:52:14.000Z,12,11,0,0,1
L4330:T2:I19657,4330,T2,2025-08-06T20:14:21.000Z,12,11,0,0,1
L4330:T2:I19656,4330,T2,2025-10-19T20:14:00.000Z,15,14,0,0,1
L4330:T2:I19658,4330,T2,2026-04-06T12:13:00.000Z,17,16,0,0,1
L4331:T0,4331,T0,2025-05-29T00:00:00.000Z,12,12,0,0,0
L4331:T1:I19665,4331,T1,2025-05-31T17:34:42.000Z,13,12,0,0,1
L4331:T2:I19664,4331,T2,2025-06-03T17:10:44.000Z,13,12,0,0,1
L4331:T2:I19662,4331,T2,2025-06-07T07:10:23.000Z,13,12,0,0,1
L4331:T2:I19667,4331,T2,2025-06-20T17:14:00.000Z,13,12,0,0,1
L4331:T2:I19663,4331,T2,2025-09-25T10:05:00.000Z,16,15,0,0,1
L4331:T2:I19661,4331,T2,2025-10-25T15:04:00.000Z,16,15,0,0,1
L4331:T2:I19666,4331,T2,2026-02-25T16:16:00.000Z,19,19,0,0,0
L4332:T0,4332,T0,2025-10-17T00:00:00.000Z,32,32,0,0,0
L4332:T1:I19668,4332,T1,2025-10-25T18:10:00.000Z,33,32,0,0,1
L4332:T2:I19673,4332,T2,2025-10-28T08:49:22.000Z,33,32,0,0,1
L4332:T2:I19672,4332,T2,2025-10-28T10:07:37.000Z,32,32,0,0,0
L4332:T2:I19670,4332,T2,2026-04-20T19:37:00.000Z,44,43,0,0,1
L4332:T2:I19669,4332,T2,2026-05-11T20:17:00.000Z,44,43,0,0,1
L4332:T2:I19671,4332,T2,2026-06-26T08:10:00.000Z,48,47,0,0,1
L4333:T0,4333,T0,2025-12-22T00:00:00.000Z,30,30,0,0,0
L4333:T1:I19680,4333,T1,2025-12-22T17:35:22.000Z,31,30,0,0,1
L4333:T2:I19679,4333,T2,2025-12-22T19:27:04.000Z,31,30,0,0,1
L4333:T2:I19675,4333,T2,2025-12-24T20:48:48.000Z,31,30,0,0,1
L4333:T2:I19681,4333,T2,2025-12-26T13:13:56.000Z,31,30,0,0,1
L4333:T2:I19677,4333,T2,2025-12-28T07:34:54.000Z,31,30,0,0,1
L4333:T2:I19674,4333,T2,2025-12-28T19:32:59.000Z,31,30,0,0,1
L4333:T2:I19678,4333,T2,2026-02-01T08:56:00.000Z,34,33,0,0,1
L4333:T2:I19676,4333,T2,2026-05-11T13:09:00.000Z,41,41,0,0,0
L4334:T0,4334,T0,2025-09-18T00:00:00.000Z,45,23,0,22,0
L4334:T1:I19683,4334,T1,2025-09-26T10:47:16.000Z,46,23,0,22,1
L4334:T2:I19684,4334,T2,2026-03-12T19:13:00.000Z,59,29,0,29,1
L4334:T2:I19682,4334,T2,2026-04-22T19:38:00.000Z,67,33,0,33,1
L4335:T0,4335,T0,2026-02-09T00:00:00.000Z,40,22,0,18,0
L4335:T1:I19685,4335,T1,2026-02-09T10:49:55.000Z,41,22,0,18,1
L4335:T2:I19691,4335,T2,2026-02-10T16:07:16.000Z,41,22,0,18,1
L4335:T2:I19690,4335,T2,2026-02-10T18:50:11.000Z,41,22,0,18,1
L4335:T2:I19689,4335,T2,2026-02-13T18:18:43.000Z,40,22,0,18,0
L4335:T2:I19692,4335,T2,2026-02-22T15:29:00.000Z,41,22,0,18,1
L4335:T2:I19688,4335,T2,2026-04-13T11:14:00.000Z,44,23,0,20,1
L4335:T2:I19687,4335,T2,2026-04-20T18:52:00.000Z,44,23,0,20,1
L4335:T2:I19686,4335,T2,2026-06-01T15:39:00.000Z,44,23,0,20,1
L4336:T0,4336,T0,2025-07-04T00:00:00.000Z,13,13,0,0,0
L4336:T1:I19694,4336,T1,2025-07-05T20:47:46.000Z,14,13,0,0,1
L4336:T2:I19697,4336,T2,2025-07-06T12:18:35.000Z,14,13,0,0,1
L4336:T2:I19699,4336,T2,2025-07-14T10:54:56.000Z,14,13,0,0,1
L4336:T2:I19696,4336,T2,2025-07-17T18:55:59.000Z,14,13,0,0,1
L4336:T2:I19695,4336,T2,2025-10-18T08:45:00.000Z,17,16,0,0,1
L4336:T2:I19698,4336,T2,2026-02-13T12:24:00.000Z,23,23,0,0,0
L4336:T2:I19693,4336,T2,2026-06-02T15:40:00.000Z,31,30,0,0,1
L4337:T0,4337,T0,2025-01-29T00:00:00.000Z,8,8,0,0,0
L4337:T1:I19700,4337,T1,2025-12-13T19:43:00.000Z,17,16,0,0,1
L4338:T0,4338,T0,2025-10-27T00:00:00.000Z,35,15,0,20,0
L4338:T1:I19701,4338,T1,2025-10-31T09:52:26.000Z,36,15,0,20,1
L4338:T2:I19703,4338,T2,2025-11-02T15:19:44.000Z,36,15,0,20,1
L4338:T2:I19702,4338,T2,2025-11-04T11:43:40.000Z,35,15,0,20,0
L4338:T2:I19704,4338,T2,2025-11-04T17:54:06.000Z,36,15,0,20,1
L4338:T2:I19705,4338,T2,2025-12-26T20:03:00.000Z,37,15,0,21,1
L4338:T2:I19706,4338,T2,2026-06-20T13:13:00.000Z,52,21,0,31,0
L4339:T0,4339,T0,2025-10-06T00:00:00.000Z,35,18,17,0,0
L4339:T1:I19710,4339,T1,2025-10-11T12:28:25.000Z,36,18,17,0,1
L4339:T2:I19708,4339,T2,2025-10-13T11:02:24.000Z,36,18,17,0,1
L4339:T2:I19711,4339,T2,2025-10-19T08:37:52.000Z,36,19,17,0,0
L4339:T2:I19709,4339,T2,2026-03-15T09:00:00.000Z,44,23,20,0,1
L4339:T2:I19707,4339,T2,2026-03-27T10:21:00.000Z,45,23,21,0,1
L4340:T0,4340,T0,2025-08-08T00:00:00.000Z,43,15,0,28,0
L4340:T1:I19714,4340,T1,2025-08-14T18:03:29.000Z,44,15,0,28,1
L4340:T2:I19715,4340,T2,2025-08-16T18:37:04.000Z,44,15,0,28,1
L4340:T2:I19713,4340,T2,2025-08-21T13:15:02.000Z,44,15,0,28,1
L4340:T2:I19716,4340,T2,2025-11-13T16:26:00.000Z,55,17,0,38,0
L4340:T2:I19712,4340,T2,2026-06-11T16:38:00.000Z,86,29,0,56,1
L4341:T0,4341,T0,2026-02-27T00:00:00.000Z,60,32,0,28,0
L4341:T1:I19724,4341,T1,2026-03-06T14:56:10.000Z,61,32,0,28,1
L4341:T2:I19721,4341,T2,2026-03-08T19:01:12.000Z,62,32,0,29,1
L4341:T2:I19720,4341,T2,2026-03-09T19:12:36.000Z,62,32,0,29,1
L4341:T2:I19722,4341,T2,2026-03-10T13:46:02.000Z,62,32,0,29,1
L4341:T2:I19718,4341,T2,2026-03-19T16:11:00.000Z,64,34,0,29,1
L4341:T2:I19719,4341,T2,2026-04-06T20:13:00.000Z,67,35,0,31,1
L4341:T2:I19717,4341,T2,2026-05-02T11:56:00.000Z,71,37,0,34,0
L4341:T2:I19723,4341,T2,2026-05-07T10:31:00.000Z,72,37,0,34,1
L4342:T0,4342,T0,2026-04-10T00:00:00.000Z,69,29,0,40,0
L4342:T1:I19725,4342,T1,2026-04-12T10:21:30.000Z,70,29,0,40,1
L4342:T2:I19726,4342,T2,2026-04-14T13:15:38.000Z,69,29,0,40,0
L4342:T2:I19728,4342,T2,2026-04-18T09:17:44.000Z,70,29,0,40,1
L4342:T2:I19727,4342,T2,2026-04-19T14:47:10.000Z,70,29,0,40,1
L4343:T0,4343,T0,2025-09-13T00:00:00.000Z,60,29,0,31,0
L4343:T1:I19732,4343,T1,2025-09-16T07:53:09.000Z,61,29,0,31,1
L4343:T2:I19730,4343,T2,2025-09-18T09:53:13.000Z,61,29,0,31,1
L4343:T2:I19731,4343,T2,2026-01-16T13:49:00.000Z,77,36,0,40,1
L4343:T2:I19729,4343,T2,2026-05-06T10:55:00.000Z,94,41,0,52,1
L4344:T0,4344,T0,2025-05-12T00:00:00.000Z,10,10,0,0,0
L4344:T1:I19734,4344,T1,2025-05-15T13:47:19.000Z,12,11,0,0,1
L4344:T2:I19733,4344,T2,2025-08-20T15:19:00.000Z,13,12,0,0,1
L4344:T2:I19736,4344,T2,2025-10-19T18:49:00.000Z,13,12,0,0,1
L4344:T2:I19735,4344,T2,2025-11-18T17:14:00.000Z,14,13,0,0,1
L4345:T0,4345,T0,2025-08-15T00:00:00.000Z,53,16,0,37,0
L4345:T1:I19738,4345,T1,2025-08-16T08:34:57.000Z,54,16,0,37,1
L4345:T2:I19737,4345,T2,2025-08-21T15:29:09.000Z,55,16,0,38,1
L4345:T2:I19740,4345,T2,2025-08-22T09:39:42.000Z,55,16,0,38,1
L4345:T2:I19739,4345,T2,2025-10-25T15:58:00.000Z,62,19,0,42,1
L4346:T0,4346,T0,2026-02-04T00:00:00.000Z,26,26,0,0,0
L4346:T1:I19742,4346,T1,2026-02-10T16:13:00.000Z,27,26,0,0,1
L4346:T2:I19741,4346,T2,2026-05-02T19:09:00.000Z,31,30,0,0,1
L4347:T0,4347,T0,2025-10-27T00:00:00.000Z,17,17,0,0,0
L4347:T1:I19748,4347,T1,2025-10-27T08:17:04.000Z,18,17,0,0,1
L4347:T2:I19747,4347,T2,2025-11-02T17:41:30.000Z,18,17,0,0,1
L4347:T2:I19744,4347,T2,2025-11-05T14:32:01.000Z,18,17,0,0,1
L4347:T2:I19745,4347,T2,2025-11-09T20:09:21.000Z,18,17,0,0,1
L4347:T2:I19746,4347,T2,2025-12-19T16:46:00.000Z,21,21,0,0,0
L4347:T2:I19743,4347,T2,2026-06-09T09:58:00.000Z,33,32,0,0,1
L4348:T0,4348,T0,2026-03-11T00:00:00.000Z,47,0,47,0,0
L4348:T1:I19751,4348,T1,2026-03-17T07:06:04.000Z,48,0,47,0,1
L4348:T2:I19749,4348,T2,2026-03-17T09:33:38.000Z,48,0,47,0,1
L4348:T2:I19750,4348,T2,2026-03-17T14:33:29.000Z,48,0,47,0,1
L4348:T2:I19752,4348,T2,2026-03-24T15:18:20.000Z,48,0,47,0,1
L4349:T0,4349,T0,2025-02-28T00:00:00.000Z,38,15,0,23,0
L4349:T1:I19754,4349,T1,2025-04-30T19:59:00.000Z,45,19,0,25,1
L4349:T2:I19755,4349,T2,2025-06-03T11:26:00.000Z,49,20,0,28,1
L4349:T2:I19753,4349,T2,2025-12-02T17:52:00.000Z,69,26,0,42,1
L4349:T2:I19756,4349,T2,2026-01-14T19:43:00.000Z,75,29,0,45,1
L4350:T0,4350,T0,2026-06-02T00:00:00.000Z,63,30,0,33,0
L4350:T1:I19757,4350,T1,2026-06-03T20:27:51.000Z,64,30,0,33,1
L4351:T0,4351,T0,2025-02-10T00:00:00.000Z,3,3,0,0,0
L4351:T1:I19758,4351,T1,2026-01-09T12:49:00.000Z,14,13,0,0,1
L4352:T0,4352,T0,2026-01-01T00:00:00.000Z,17,17,0,0,0
L4352:T1:I19759,4352,T1,2026-06-10T18:41:00.000Z,31,30,0,0,1
L4353:T0,4353,T0,2025-01-06T00:00:00.000Z,21,0,13,8,0
L4353:T1:I19761,4353,T1,2025-01-17T07:08:33.000Z,21,0,13,8,0
L4353:T2:I19764,4353,T2,2025-05-10T14:01:00.000Z,27,0,17,9,1
L4353:T2:I19760,4353,T2,2025-08-01T18:19:00.000Z,36,0,20,15,1
L4353:T2:I19766,4353,T2,2025-10-08T14:44:00.000Z,38,0,21,16,1
L4353:T2:I19763,4353,T2,2025-11-10T14:53:00.000Z,44,0,24,19,1
L4353:T2:I19765,4353,T2,2025-11-26T20:14:00.000Z,44,0,24,19,1
L4353:T2:I19762,4353,T2,2026-05-02T17:00:00.000Z,57,0,29,27,1
L4354:T0,4354,T0,2025-08-15T00:00:00.000Z,28,15,0,13,0
L4354:T1:I19771,4354,T1,2025-08-16T10:55:25.000Z,29,15,0,13,1
L4354:T2:I19768,4354,T2,2025-08-18T20:18:16.000Z,30,15,0,14,1
L4354:T2:I19770,4354,T2,2025-08-20T08:47:16.000Z,30,15,0,14,1
L4354:T2:I19769,4354,T2,2025-08-27T09:05:10.000Z,31,16,0,14,1
L4354:T2:I19767,4354,T2,2026-06-27T13:42:00.000Z,64,34,0,29,1
L4355:T0,4355,T0,2025-08-14T00:00:00.000Z,13,13,0,0,0
L4355:T1:I19773,4355,T1,2025-08-16T12:38:50.000Z,14,13,0,0,1
L4355:T2:I19776,4355,T2,2025-09-25T08:21:00.000Z,15,14,0,0,1
L4355:T2:I19774,4355,T2,2026-01-08T18:52:00.000Z,17,17,0,0,0
L4355:T2:I19772,4355,T2,2026-01-21T18:19:00.000Z,18,17,0,0,1
L4355:T2:I19775,4355,T2,2026-03-30T08:58:00.000Z,19,19,0,0,0
L4356:T0,4356,T0,2025-09-28T00:00:00.000Z,42,17,0,25,0
L4356:T1:I19778,4356,T1,2025-12-11T12:02:00.000Z,49,21,0,27,1
L4356:T2:I19779,4356,T2,2026-05-01T20:48:00.000Z,71,34,0,36,1
L4356:T2:I19777,4356,T2,2026-06-14T18:17:00.000Z,78,36,0,41,1
L4357:T0,4357,T0,2025-09-09T00:00:00.000Z,57,0,24,33,0
L4357:T1:I19782,4357,T1,2025-09-14T15:32:30.000Z,60,0,26,33,1
L4357:T2:I19780,4357,T2,2025-09-18T10:51:15.000Z,60,0,26,33,1
L4357:T2:I19781,4357,T2,2026-04-09T19:51:00.000Z,82,0,36,45,1
L4358:T0,4358,T0,2025-02-11T00:00:00.000Z,11,11,0,0,0
L4358:T1:I19783,4358,T1,2025-08-30T17:56:00.000Z,21,20,0,0,1
L4358:T2:I19784,4358,T2,2025-12-19T09:44:00.000Z,29,28,0,0,1
L4359:T0,4359,T0,2026-06-01T00:00:00.000Z,38,38,0,0,0
L4359:T1:I19785,4359,T1,2026-06-05T08:23:33.000Z,39,38,0,0,1
L4359:T2:I19788,4359,T2,2026-06-09T09:16:09.000Z,39,38,0,0,1
L4359:T2:I19787,4359,T2,2026-06-09T16:42:45.000Z,39,38,0,0,1
L4359:T2:I19789,4359,T2,2026-06-10T10:45:12.000Z,39,38,0,0,1
L4359:T2:I19786,4359,T2,2026-06-18T13:44:00.000Z,39,38,0,0,1
L4360:T0,4360,T0,2025-11-07T00:00:00.000Z,39,23,0,16,0
L4360:T1:I19791,4360,T1,2025-11-11T10:34:26.000Z,41,24,0,16,1
L4360:T2:I19792,4360,T2,2025-11-11T20:26:08.000Z,41,24,0,16,1
L4360:T2:I19793,4360,T2,2025-11-13T12:51:08.000Z,40,24,0,16,0
L4360:T2:I19794,4360,T2,2025-11-13T16:27:53.000Z,41,24,0,16,1
L4360:T2:I19790,4360,T2,2025-11-18T10:39:57.000Z,41,24,0,16,1
L4360:T2:I19795,4360,T2,2026-02-15T07:50:00.000Z,46,26,0,19,1
L4361:T0,4361,T0,2026-05-13T00:00:00.000Z,20,20,0,0,0
L4361:T1:I19798,4361,T1,2026-05-17T17:21:03.000Z,21,20,0,0,1
L4361:T2:I19797,4361,T2,2026-05-21T10:51:50.000Z,21,20,0,0,1
L4361:T2:I19796,4361,T2,2026-05-21T19:03:03.000Z,21,20,0,0,1
L4362:T0,4362,T0,2025-03-28T00:00:00.000Z,21,12,0,9,0
L4362:T1:I19799,4362,T1,2025-03-29T09:52:33.000Z,22,12,0,9,1
L4362:T2:I19800,4362,T2,2025-04-09T08:49:43.000Z,25,13,0,11,1
L4362:T2:I19802,4362,T2,2025-10-19T11:13:00.000Z,41,24,0,16,1
L4362:T2:I19801,4362,T2,2026-06-10T14:59:00.000Z,54,33,0,20,1
L4363:T0,4363,T0,2025-07-28T00:00:00.000Z,15,15,0,0,0
L4363:T1:I19810,4363,T1,2025-07-29T09:05:30.000Z,15,15,0,0,0
L4363:T2:I19808,4363,T2,2025-07-31T20:55:18.000Z,16,15,0,0,1
L4363:T2:I19809,4363,T2,2025-08-07T07:41:31.000Z,16,15,0,0,1
L4363:T2:I19806,4363,T2,2025-08-07T18:01:57.000Z,16,15,0,0,1
L4363:T2:I19804,4363,T2,2026-01-06T13:45:00.000Z,19,18,0,0,1
L4363:T2:I19803,4363,T2,2026-03-18T14:18:00.000Z,23,22,0,0,1
L4363:T2:I19807,4363,T2,2026-04-04T09:08:00.000Z,24,23,0,0,1
L4363:T2:I19805,4363,T2,2026-04-21T19:10:00.000Z,24,23,0,0,1
L4364:T0,4364,T0,2025-05-22T00:00:00.000Z,15,15,0,0,0
L4364:T1:I19815,4364,T1,2025-05-28T09:41:59.000Z,16,15,0,0,1
L4364:T2:I19812,4364,T2,2025-05-30T10:35:09.000Z,16,15,0,0,1
L4364:T2:I19813,4364,T2,2025-06-03T07:05:34.000Z,17,16,0,0,1
L4364:T2:I19814,4364,T2,2025-06-03T09:43:23.000Z,17,16,0,0,1
L4364:T2:I19811,4364,T2,2025-07-05T13:18:00.000Z,20,19,0,0,1
L4364:T2:I19816,4364,T2,2026-03-27T12:36:00.000Z,30,29,0,0,1
L4365:T0,4365,T0,2026-06-14T00:00:00.000Z,67,38,29,0,0
L4365:T1:I19823,4365,T1,2026-06-15T18:43:12.000Z,68,38,29,0,1
L4365:T2:I19817,4365,T2,2026-06-16T14:05:59.000Z,68,39,29,0,0
L4365:T2:I19818,4365,T2,2026-06-17T17:54:23.000Z,69,39,29,0,1
L4365:T2:I19821,4365,T2,2026-06-19T19:39:16.000Z,69,39,29,0,1
L4365:T2:I19822,4365,T2,2026-06-23T09:47:15.000Z,69,39,29,0,1
L4365:T2:I19820,4365,T2,2026-06-23T11:35:56.000Z,68,39,29,0,0
L4365:T2:I19819,4365,T2,2026-06-23T13:38:04.000Z,69,39,29,0,1
L4366:T0,4366,T0,2025-09-19T00:00:00.000Z,14,14,0,0,0
L4366:T1:I19825,4366,T1,2025-09-20T09:12:24.000Z,14,14,0,0,0
L4366:T2:I19824,4366,T2,2025-09-25T14:40:00.000Z,15,14,0,0,1
L4366:T2:I19826,4366,T2,2025-09-29T11:21:16.000Z,15,14,0,0,1
L4367:T0,4367,T0,2025-03-28T00:00:00.000Z,17,17,0,0,0
L4367:T1:I19827,4367,T1,2025-07-17T12:00:00.000Z,20,19,0,0,1
L4368:T0,4368,T0,2025-09-19T00:00:00.000Z,33,11,0,22,0
L4368:T1:I19832,4368,T1,2025-09-19T17:04:29.000Z,34,11,0,22,1
L4368:T2:I19829,4368,T2,2025-09-21T19:52:07.000Z,34,11,0,22,1
L4368:T2:I19828,4368,T2,2025-09-24T11:02:07.000Z,34,11,0,22,1
L4368:T2:I19831,4368,T2,2025-10-02T19:21:30.000Z,36,11,0,24,1
L4368:T2:I19830,4368,T2,2026-01-11T17:07:00.000Z,40,14,0,25,1
L4369:T0,4369,T0,2025-05-10T00:00:00.000Z,10,10,0,0,0
L4369:T1:I19833,4369,T1,2025-05-11T11:20:08.000Z,11,10,0,0,1
L4369:T2:I19835,4369,T2,2025-10-06T09:22:00.000Z,13,12,0,0,1
L4369:T2:I19834,4369,T2,2026-01-08T14:42:00.000Z,14,13,0,0,1
L4370:T0,4370,T0,2025-11-14T00:00:00.000Z,19,19,0,0,0
L4370:T1:I19836,4370,T1,2025-11-19T10:05:20.000Z,20,19,0,0,1
L4371:T0,4371,T0,2025-10-11T00:00:00.000Z,36,21,15,0,0
L4371:T1:I19837,4371,T1,2026-02-05T08:14:00.000Z,47,25,21,0,1
L4372:T0,4372,T0,2026-02-27T00:00:00.000Z,36,13,0,23,0
L4372:T1:I19840,4372,T1,2026-03-04T07:39:14.000Z,37,13,0,23,1
L4372:T2:I19838,4372,T2,2026-03-09T13:03:28.000Z,37,13,0,23,1
L4372:T2:I19839,4372,T2,2026-03-10T09:33:13.000Z,37,13,0,23,1
L4372:T2:I19841,4372,T2,2026-03-10T14:29:46.000Z,37,13,0,23,1
L4373:T0,4373,T0,2025-07-23T00:00:00.000Z,32,19,0,13,0
L4373:T1:I19842,4373,T1,2025-07-26T19:04:56.000Z,33,19,0,13,1
L4373:T2:I19848,4373,T2,2025-08-01T19:40:22.000Z,33,19,0,13,1
L4373:T2:I19846,4373,T2,2025-08-04T20:59:36.000Z,33,19,0,13,1
L4373:T2:I19847,4373,T2,2025-08-19T09:20:00.000Z,34,20,0,13,1
L4373:T2:I19845,4373,T2,2025-09-02T13:52:00.000Z,36,20,0,15,1
L4373:T2:I19843,4373,T2,2026-01-29T19:18:00.000Z,45,26,0,18,1
L4373:T2:I19844,4373,T2,2026-04-25T20:44:00.000Z,53,30,0,22,1
L4374:T0,4374,T0,2025-04-27T00:00:00.000Z,19,0,19,0,0
L4374:T1:I19849,4374,T1,2025-08-04T16:37:00.000Z,24,0,23,0,1
L4374:T2:I19851,4374,T2,2025-11-21T13:02:00.000Z,27,0,26,0,1
L4374:T2:I19850,4374,T2,2026-05-30T10:28:00.000Z,35,0,34,0,1
L4375:T0,4375,T0,2025-10-17T00:00:00.000Z,71,33,0,38,0
L4375:T1:I19854,4375,T1,2025-10-17T08:38:04.000Z,72,33,0,38,1
L4375:T2:I19852,4375,T2,2025-10-20T14:22:27.000Z,73,33,0,39,1
L4375:T2:I19857,4375,T2,2025-10-21T07:05:26.000Z,72,33,0,39,0
L4375:T2:I19855,4375,T2,2025-10-21T12:26:10.000Z,73,33,0,39,1
L4375:T2:I19856,4375,T2,2025-10-26T09:17:07.000Z,73,33,0,39,1
L4375:T2:I19853,4375,T2,2025-10-30T09:48:41.000Z,73,33,0,39,1
L4376:T0,4376,T0,2025-07-28T00:00:00.000Z,40,24,16,0,0
L4376:T1:I19861,4376,T1,2025-07-28T13:10:10.000Z,40,24,16,0,0
L4376:T2:I19865,4376,T2,2025-07-29T12:36:43.000Z,41,24,16,0,1
L4376:T2:I19864,4376,T2,2025-08-08T13:44:10.000Z,42,24,17,0,1
