lead_id,lead_created_at,score_inquiry_id,score_time,first_broker_response,first_broker_response_hours,inquiry_count,last_inquiry_at,a_eventual_first_scheduled_visit,a_mature_7,a_mature_14,a_mature_30,primary_t1_eligible,primary_t1_label,b30_status,b30_label,b30_positive_inquiry_id,b30_positive_response_event_at,b30_ambiguous_untimed_scheduled_count,b30_timed_scheduled_count,c30_status_maturity14,c30_label_maturity14,c30_positive_inquiry_id,c30_positive_inquiry_at,c30_mature_7,c30_mature_14,c30_mature_30
4072,2025-11-18T00:00:00.000000,18488,2025-11-19T11:04:03.000000,scheduled_visit,5.6,7,2026-04-19T16:55:00.000000,1,true,true,true,true,1,LABELED,1,18488,2025-11-19T16:40:03.000Z,0,1,LABELED,1,18488,2025-11-19T11:04:03.000000,true,true,true
4073,2026-06-19T00:00:00.000000,18489,2026-06-26T17:56:36.000000,accepted,8.1,3,2026-07-01T15:55:20.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4074,2025-05-26T00:00:00.000000,18495,2025-05-28T17:12:30.000000,accepted,1.3,8,2026-04-11T17:19:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4075,2025-08-14T00:00:00.000000,18502,2025-08-15T13:05:02.000000,accepted,3.8,6,2025-09-22T11:00:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4076,2025-08-11T00:00:00.000000,18506,2026-03-07T17:58:00.000000,accepted,,1,2026-03-07T17:58:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4077,2025-10-04T00:00:00.000000,18507,2025-10-09T13:01:18.000000,accepted,0.5,1,2025-10-09T13:01:18.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4078,2026-03-24T00:00:00.000000,18508,2026-03-27T16:49:33.000000,scheduled_visit,3.1,2,2026-03-30T18:59:14.000000,1,true,true,true,true,1,LABELED,1,18508,2026-03-27T19:55:33.000Z,0,2,LABELED,1,18508,2026-03-27T16:49:33.000000,true,true,true
4079,2025-04-23T00:00:00.000000,18513,2025-04-26T11:47:48.000000,accepted,12.2,4,2025-06-30T17:05:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4080,2025-05-07T00:00:00.000000,18515,2025-05-08T15:12:24.000000,no_response,15.5,5,2026-04-12T14:51:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,18516,2025-05-15T14:46:08.000000,true,true,true
4081,2025-03-05T00:00:00.000000,18519,2025-03-07T13:46:45.000000,accepted,,5,2026-04-21T08:27:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4082,2025-02-07T00:00:00.000000,18526,2025-02-10T13:58:16.000000,accepted,11,5,2026-06-10T18:26:00.000000,0,true,true,true,true,0,LABELED,1,18524,2025-02-12T23:31:13.000Z,0,1,LABELED,1,18524,2025-02-12T09:55:13.000000,true,true,true
4083,2025-09-02T00:00:00.000000,18529,2025-09-05T17:27:22.000000,scheduled_visit,13.3,8,2026-04-24T11:59:00.000000,1,true,true,true,true,1,LABELED,1,18529,2025-09-06T06:45:22.000Z,0,2,LABELED,1,18529,2025-09-05T17:27:22.000000,true,true,true
4084,2025-03-24T00:00:00.000000,18541,2025-03-27T11:45:29.000000,accepted,8.2,6,2026-01-17T10:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4085,2025-12-12T00:00:00.000000,18543,2025-12-12T13:44:17.000000,accepted,15.2,5,2026-05-01T10:18:00.000000,0,true,true,true,true,0,LABELED,1,18546,2025-12-19T22:47:36.000Z,1,1,LABELED,1,18546,2025-12-19T19:23:36.000000,true,true,true
4086,2025-03-28T00:00:00.000000,18552,2025-04-05T16:14:52.000000,no_response,7.9,5,2026-05-18T19:48:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4087,2026-04-22T00:00:00.000000,18554,2026-04-29T13:41:15.000000,accepted,,2,2026-04-30T13:35:40.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4088,2025-05-13T00:00:00.000000,18558,2025-05-13T15:03:06.000000,rejected,5.4,6,2025-09-17T17:03:00.000000,0,true,true,true,true,0,LABELED,1,18560,2025-05-19T19:50:00.000Z,0,2,LABELED,1,18560,2025-05-19T11:50:00.000000,true,true,true
4089,2025-06-30T00:00:00.000000,18562,2025-11-01T18:12:00.000000,scheduled_visit,8.1,2,2026-06-14T09:30:00.000000,1,true,true,true,true,1,LABELED,1,18562,2025-11-02T02:18:00.000Z,0,1,LABELED,1,18562,2025-11-01T18:12:00.000000,true,true,true
4090,2026-06-05T00:00:00.000000,18564,2026-06-06T13:16:41.000000,accepted,1.5,8,2026-06-18T16:25:45.000000,0,true,true,true,true,0,LABELED,1,18570,2026-06-09T11:04:17.000Z,0,3,CENSORED,,,,true,false,false
4091,2025-08-08T00:00:00.000000,18571,2025-08-20T10:46:01.000000,accepted,27.6,1,2025-08-20T10:46:01.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4092,2026-02-17T00:00:00.000000,18577,2026-02-17T11:30:37.000000,no_response,3.7,6,2026-03-02T09:50:04.000000,0,true,true,true,true,0,LABELED,1,18572,2026-02-26T04:13:52.000Z,0,1,LABELED,1,18572,2026-02-25T14:13:52.000000,true,true,true
4093,2026-04-21T00:00:00.000000,18580,2026-04-22T16:15:10.000000,accepted,17.9,8,2026-06-14T12:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4094,2025-10-25T00:00:00.000000,18588,2025-10-29T08:45:20.000000,rejected,5.6,5,2025-11-07T19:37:06.000000,0,true,true,true,true,0,LABELED,1,18590,2025-11-06T09:59:31.000Z,0,1,LABELED,1,18590,2025-11-05T12:47:31.000000,true,true,true
4095,2026-01-22T00:00:00.000000,18592,2026-01-23T17:37:25.000000,no_response,9.8,3,2026-01-30T15:48:20.000000,0,true,true,true,true,0,LABELED,1,18593,2026-02-01T07:18:20.000Z,1,1,LABELED,1,18591,2026-01-23T20:56:41.000000,true,true,true
4096,2025-02-16T00:00:00.000000,18598,2025-02-26T08:29:19.000000,accepted,,5,2026-02-18T14:03:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4097,2025-06-04T00:00:00.000000,18599,2025-06-15T07:41:35.000000,accepted,11.9,2,2025-06-17T15:20:12.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4098,2025-03-03T00:00:00.000000,18606,2025-03-03T07:30:34.000000,accepted,2.8,8,2026-03-12T14:51:00.000000,0,true,true,true,true,0,LABELED,1,18608,2025-03-13T10:05:25.000Z,0,3,LABELED,1,18608,2025-03-12T10:17:25.000000,true,true,true
4099,2026-05-15T00:00:00.000000,18609,2026-05-22T16:14:00.000000,rejected,,2,2026-06-09T12:50:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4100,2026-04-25T00:00:00.000000,18612,2026-04-29T20:20:56.000000,accepted,,2,2026-05-05T18:16:19.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4101,2025-01-27T00:00:00.000000,18613,2025-08-07T14:53:00.000000,accepted,6.9,1,2025-08-07T14:53:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4102,2025-10-16T00:00:00.000000,18614,2026-02-06T17:49:00.000000,no_response,17.1,2,2026-04-18T14:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4103,2025-12-18T00:00:00.000000,18616,2025-12-29T15:08:48.000000,accepted,16,1,2025-12-29T15:08:48.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4104,2025-10-07T00:00:00.000000,18617,2025-10-14T07:22:52.000000,rejected,1.6,1,2025-10-14T07:22:52.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4105,2026-06-15T00:00:00.000000,18618,2026-06-17T08:33:06.000000,rejected,3.7,2,2026-06-28T20:40:21.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4106,2025-01-13T00:00:00.000000,18621,2025-01-14T14:48:48.000000,rejected,30,8,2026-06-04T13:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4107,2025-02-03T00:00:00.000000,18631,2025-02-05T12:04:32.000000,accepted,10,5,2026-02-25T19:24:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4108,2026-06-28T00:00:00.000000,18634,2026-07-05T14:02:59.000000,accepted,28.3,2,2026-07-07T18:59:51.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4109,2025-10-29T00:00:00.000000,18639,2025-11-02T09:28:34.000000,no_response,5.2,6,2025-11-10T17:37:10.000000,0,true,true,true,true,0,LABELED,1,18640,2025-11-08T16:50:48.000Z,0,1,LABELED,1,18640,2025-11-08T12:20:48.000000,true,true,true
4110,2025-11-17T00:00:00.000000,18645,2025-11-18T19:51:47.000000,accepted,,6,2026-03-15T19:46:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4111,2025-07-21T00:00:00.000000,18649,2025-08-01T15:56:40.000000,accepted,0.5,3,2025-08-25T19:11:00.000000,0,true,true,true,true,0,LABELED,1,18647,2025-08-02T09:45:39.000Z,0,1,LABELED,1,18647,2025-08-02T08:45:39.000000,true,true,true
4112,2025-04-24T00:00:00.000000,18654,2025-04-26T09:31:17.000000,scheduled_visit,33.9,8,2026-03-01T17:57:00.000000,1,true,true,true,true,1,LABELED,1,18654,2025-04-27T19:25:17.000Z,0,2,LABELED,1,18654,2025-04-26T09:31:17.000000,true,true,true
4113,2025-08-13T00:00:00.000000,18658,2025-08-23T07:21:17.000000,accepted,27.4,1,2025-08-23T07:21:17.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4114,2025-12-10T00:00:00.000000,18666,2025-12-10T07:10:48.000000,accepted,3.4,8,2026-05-04T10:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4115,2025-05-12T00:00:00.000000,18673,2025-05-19T10:17:30.000000,no_response,6,8,2026-06-16T17:02:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4116,2025-03-01T00:00:00.000000,18679,2025-03-07T12:53:58.000000,accepted,,8,2026-03-15T09:02:00.000000,0,true,true,true,true,0,LABELED,0,,,0,3,LABELED,0,,,true,true,true
4117,2026-05-11T00:00:00.000000,18686,2026-05-17T08:56:34.000000,accepted,6.2,8,2026-06-15T18:49:00.000000,0,true,true,true,true,0,LABELED,1,18683,2026-05-19T14:46:34.000Z,0,2,LABELED,1,18683,2026-05-18T10:34:34.000000,true,true,false
4118,2026-01-30T00:00:00.000000,18691,2026-02-01T11:06:54.000000,accepted,,7,2026-06-02T12:35:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4119,2025-03-28T00:00:00.000000,18700,2025-04-10T08:35:22.000000,accepted,,3,2025-05-18T17:45:00.000000,0,true,true,true,true,0,LABELED,1,18699,2025-04-12T14:36:00.000Z,0,1,LABELED,1,18699,2025-04-12T07:12:00.000000,true,true,true
4120,2025-02-26T00:00:00.000000,18707,2025-03-04T15:52:09.000000,accepted,14.9,7,2025-12-03T19:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4121,2025-02-14T00:00:00.000000,18708,2025-04-12T20:07:00.000000,scheduled_visit,28.5,4,2026-06-28T13:37:00.000000,1,true,true,true,true,1,LABELED,1,18708,2025-04-14T00:37:00.000Z,0,1,LABELED,1,18708,2025-04-12T20:07:00.000000,true,true,true
4122,2026-04-29T00:00:00.000000,18714,2026-05-08T07:29:03.000000,no_response,7,3,2026-05-11T16:51:30.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4123,2025-02-24T00:00:00.000000,18716,2025-03-06T11:25:27.000000,rejected,,3,2026-01-28T13:19:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4124,2025-01-03T00:00:00.000000,18719,2025-04-06T19:32:00.000000,accepted,2.7,4,2026-06-02T20:36:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4125,2025-01-22T00:00:00.000000,18722,2025-04-06T11:10:00.000000,accepted,7,2,2025-12-23T12:42:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4126,2025-09-19T00:00:00.000000,18724,2025-09-20T09:54:49.000000,accepted,13.1,4,2026-03-04T09:09:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4127,2025-11-07T00:00:00.000000,18734,2025-11-07T10:27:01.000000,rejected,2.5,7,2026-04-02T07:24:00.000000,0,true,true,true,true,0,LABELED,1,18730,2025-11-09T10:27:03.000Z,0,2,LABELED,1,18730,2025-11-09T08:03:03.000000,true,true,true
4128,2025-06-14T00:00:00.000000,18738,2025-06-16T19:27:29.000000,scheduled_visit,11.5,7,2026-04-05T07:25:00.000000,1,true,true,true,true,1,LABELED,1,18738,2025-06-17T06:57:29.000Z,1,2,LABELED,1,18738,2025-06-16T19:27:29.000000,true,true,true
4129,2025-05-19T00:00:00.000000,18743,2025-05-27T08:17:20.000000,rejected,10.6,2,2026-01-27T07:32:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4130,2026-05-20T00:00:00.000000,18744,2026-05-23T09:36:50.000000,accepted,18.7,1,2026-05-23T09:36:50.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4131,2026-05-07T00:00:00.000000,18745,2026-05-07T19:49:35.000000,scheduled_visit,,7,2026-05-19T19:08:52.000000,1,true,true,true,true,1,LABELED,1,18747,2026-05-13T09:31:15.000Z,1,3,LABELED,1,18745,2026-05-07T19:49:35.000000,true,true,true
4132,2025-04-27T00:00:00.000000,18755,2025-05-01T16:02:11.000000,scheduled_visit,4.7,7,2026-06-16T12:55:00.000000,1,true,true,true,true,1,LABELED,1,18755,2025-05-01T20:44:11.000Z,0,2,LABELED,1,18755,2025-05-01T16:02:11.000000,true,true,true
4133,2026-03-02T00:00:00.000000,18762,2026-03-06T18:01:32.000000,rejected,8.3,5,2026-06-25T14:40:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4134,2025-11-02T00:00:00.000000,18765,2025-11-29T18:38:00.000000,accepted,6.6,4,2026-06-17T18:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4135,2025-11-30T00:00:00.000000,18768,2025-12-10T15:03:22.000000,no_response,3.3,1,2025-12-10T15:03:22.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4136,2026-03-29T00:00:00.000000,18770,2026-03-30T13:25:29.000000,rejected,3.9,4,2026-04-05T15:45:36.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,18772,2026-04-05T15:45:36.000000,true,true,true
4137,2025-05-28T00:00:00.000000,18775,2025-05-31T13:46:57.000000,rejected,14.7,4,2026-06-13T20:39:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4138,2026-05-15T00:00:00.000000,18779,2026-05-16T19:45:34.000000,rejected,11.8,3,2026-05-27T11:12:39.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4139,2026-06-10T00:00:00.000000,18782,2026-06-14T14:33:22.000000,accepted,10.9,4,2026-06-23T17:22:18.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4140,2025-12-28T00:00:00.000000,18790,2025-12-30T16:58:00.000000,scheduled_visit,3.1,8,2026-06-29T08:52:00.000000,1,true,true,true,true,1,LABELED,1,18790,2025-12-30T20:04:00.000Z,0,1,LABELED,1,18790,2025-12-30T16:58:00.000000,true,true,true
4141,2025-04-02T00:00:00.000000,18793,2025-04-02T19:06:32.000000,accepted,1.5,8,2025-11-06T11:46:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,1,LABELED,1,18799,2025-04-03T08:17:55.000000,true,true,true
4142,2025-08-20T00:00:00.000000,18805,2025-08-24T17:34:37.000000,no_response,14.1,7,2026-04-09T07:43:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4143,2026-05-25T00:00:00.000000,18807,2026-05-26T18:39:10.000000,accepted,12.4,4,2026-05-29T09:43:19.000000,0,true,true,true,true,0,LABELED,1,18808,2026-05-28T18:55:06.000Z,0,1,LABELED,1,18808,2026-05-28T11:43:06.000000,true,true,false
4144,2026-03-01T00:00:00.000000,18812,2026-03-04T08:15:18.000000,accepted,4.8,2,2026-03-12T12:02:50.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4145,2025-06-27T00:00:00.000000,18816,2025-06-29T19:31:29.000000,accepted,36,8,2026-06-30T09:55:00.000000,0,true,true,true,true,0,LABELED,1,18815,2025-06-30T12:35:42.000Z,0,3,LABELED,1,18815,2025-06-30T09:35:42.000000,true,true,true
4146,2026-05-04T00:00:00.000000,18821,2026-05-13T19:46:45.000000,scheduled_visit,23.9,1,2026-05-13T19:46:45.000000,1,true,true,true,true,1,LABELED,1,18821,2026-05-14T19:40:45.000Z,0,1,LABELED,1,18821,2026-05-13T19:46:45.000000,true,true,true
4147,2026-01-20T00:00:00.000000,18823,2026-01-20T15:35:41.000000,no_response,1.4,5,2026-06-24T10:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4148,2026-03-23T00:00:00.000000,18829,2026-03-23T17:52:34.000000,scheduled_visit,8.8,5,2026-04-04T07:11:56.000000,1,true,true,true,true,1,LABELED,1,18829,2026-03-24T02:40:34.000Z,0,1,LABELED,1,18829,2026-03-23T17:52:34.000000,true,true,true
4149,2026-01-20T00:00:00.000000,18832,2026-01-27T16:01:42.000000,no_response,9.9,2,2026-01-27T18:43:32.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4150,2026-06-12T00:00:00.000000,18835,2026-06-14T07:09:55.000000,no_response,1.8,4,2026-06-30T20:11:00.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4151,2025-10-20T00:00:00.000000,18838,2026-05-07T11:16:00.000000,scheduled_visit,10.1,1,2026-05-07T11:16:00.000000,1,true,true,true,true,1,LABELED,1,18838,2026-05-07T21:22:00.000Z,0,1,LABELED,1,18838,2026-05-07T11:16:00.000000,true,true,true
4152,2025-01-11T00:00:00.000000,18841,2025-01-23T17:10:35.000000,accepted,26.8,3,2025-09-12T17:17:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4153,2025-07-02T00:00:00.000000,18843,2025-07-04T17:59:11.000000,accepted,10.9,2,2025-12-02T12:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4154,2025-10-27T00:00:00.000000,18845,2025-10-29T17:51:08.000000,accepted,12,7,2026-06-18T11:04:00.000000,0,true,true,true,true,0,LABELED,1,18849,2025-11-06T10:59:16.000Z,0,1,LABELED,1,18849,2025-11-05T16:17:16.000000,true,true,true
4155,2025-05-21T00:00:00.000000,18853,2025-06-01T08:11:36.000000,accepted,5.9,6,2026-05-02T18:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4156,2025-10-13T00:00:00.000000,18857,2025-10-17T15:12:31.000000,scheduled_visit,0.8,3,2026-02-27T09:23:00.000000,1,true,true,true,true,1,LABELED,1,18857,2025-10-17T16:00:31.000Z,0,1,LABELED,1,18857,2025-10-17T15:12:31.000000,true,true,true
4157,2025-08-26T00:00:00.000000,18860,2025-08-31T13:17:24.000000,accepted,6.2,1,2025-08-31T13:17:24.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4158,2025-04-04T00:00:00.000000,18861,2026-05-23T07:07:00.000000,accepted,2.8,1,2026-05-23T07:07:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4159,2026-05-12T00:00:00.000000,18863,2026-05-12T09:49:48.000000,accepted,16.2,8,2026-05-21T11:36:13.000000,0,true,true,true,true,0,LABELED,1,18865,2026-05-14T17:07:40.000Z,0,4,LABELED,1,18865,2026-05-14T12:07:40.000000,true,true,true
4160,2025-09-16T00:00:00.000000,18870,2025-09-18T13:47:55.000000,rejected,,2,2025-09-23T17:32:07.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4161,2025-06-23T00:00:00.000000,18873,2025-06-26T10:32:56.000000,scheduled_visit,0.6,3,2025-07-02T15:33:44.000000,1,true,true,true,true,1,LABELED,1,18873,2025-06-26T11:08:56.000Z,0,2,LABELED,1,18873,2025-06-26T10:32:56.000000,true,true,true
4162,2025-08-07T00:00:00.000000,18880,2025-08-08T20:05:20.000000,no_response,32.4,8,2025-08-20T11:53:00.000000,0,true,true,true,true,0,LABELED,1,18875,2025-08-09T00:17:52.000Z,0,1,LABELED,1,18875,2025-08-08T20:05:52.000000,true,true,true
4163,2025-12-02T00:00:00.000000,18890,2025-12-03T12:02:10.000000,accepted,3.8,8,2025-12-15T12:48:45.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4164,2025-05-08T00:00:00.000000,18891,2025-12-19T08:31:00.000000,scheduled_visit,14.5,1,2025-12-19T08:31:00.000000,1,true,true,true,true,1,LABELED,1,18891,2025-12-19T23:01:00.000Z,0,1,LABELED,1,18891,2025-12-19T08:31:00.000000,true,true,true
4165,2025-02-14T00:00:00.000000,18892,2025-06-06T20:12:00.000000,rejected,13.1,1,2025-06-06T20:12:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4166,2025-11-11T00:00:00.000000,18896,2025-11-14T11:31:12.000000,accepted,,4,2025-11-23T15:59:59.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,18894,2025-11-15T11:03:48.000000,true,true,true
4167,2025-04-05T00:00:00.000000,18902,2025-04-06T15:01:05.000000,accepted,24.3,6,2025-12-05T12:03:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4168,2026-06-29T00:00:00.000000,18905,2026-06-30T12:45:28.000000,accepted,6.3,4,2026-07-11T15:52:06.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4169,2025-01-08T00:00:00.000000,18907,2025-02-17T15:28:00.000000,rejected,4.6,6,2026-04-29T16:58:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4170,2026-04-02T00:00:00.000000,18917,2026-04-03T20:10:05.000000,scheduled_visit,11.6,5,2026-04-08T15:33:34.000000,1,true,true,true,true,1,LABELED,1,18917,2026-04-04T07:46:05.000Z,0,2,LABELED,1,18917,2026-04-03T20:10:05.000000,true,true,true
4171,2026-05-14T00:00:00.000000,18923,2026-05-15T18:20:01.000000,accepted,10.5,6,2026-05-26T15:31:34.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,18922,2026-05-17T18:41:10.000000,true,true,false
4172,2025-12-15T00:00:00.000000,18924,2025-12-20T10:08:32.000000,no_response,4.2,6,2025-12-25T12:01:48.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4173,2025-12-04T00:00:00.000000,18931,2025-12-05T07:35:58.000000,no_response,7.7,5,2026-06-26T07:28:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4174,2026-05-12T00:00:00.000000,18935,2026-05-17T07:21:44.000000,accepted,7.4,3,2026-05-24T19:24:56.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4175,2026-02-10T00:00:00.000000,18939,2026-02-12T19:46:41.000000,accepted,3.1,5,2026-06-27T10:04:00.000000,0,true,true,true,true,0,LABELED,1,18940,2026-02-13T17:53:34.000Z,0,2,LABELED,1,18940,2026-02-13T12:53:34.000000,true,true,true
4176,2025-01-21T00:00:00.000000,18946,2025-02-28T18:57:00.000000,accepted,18.4,5,2026-05-23T10:14:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4177,2026-01-29T00:00:00.000000,18949,2026-01-31T16:47:55.000000,no_response,34.4,4,2026-04-01T18:32:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4178,2025-09-04T00:00:00.000000,18955,2025-09-10T17:18:43.000000,accepted,2.5,4,2026-04-07T12:49:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4179,2025-01-13T00:00:00.000000,18956,2025-01-16T16:53:07.000000,accepted,1.8,2,2025-09-01T10:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4180,2025-05-03T00:00:00.000000,18959,2025-05-15T17:55:02.000000,rejected,14.4,2,2025-10-08T10:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4181,2025-09-15T00:00:00.000000,18961,2025-09-15T09:52:46.000000,accepted,0.5,2,2025-12-21T07:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4182,2025-02-25T00:00:00.000000,18963,2025-03-02T10:28:30.000000,no_response,25.2,3,2026-04-28T12:42:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4183,2026-05-05T00:00:00.000000,18966,2026-05-08T18:40:38.000000,accepted,6.7,5,2026-05-17T10:56:01.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4184,2025-06-02T00:00:00.000000,18970,2026-04-20T20:41:00.000000,accepted,,1,2026-04-20T20:41:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4185,2026-02-05T00:00:00.000000,18977,2026-02-06T07:19:18.000000,accepted,16.8,8,2026-05-16T08:16:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4186,2025-05-16T00:00:00.000000,18980,2025-05-17T10:25:53.000000,no_response,,4,2026-05-01T13:21:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4187,2026-01-21T00:00:00.000000,18983,2026-01-21T18:17:07.000000,accepted,7.8,1,2026-01-21T18:17:07.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4188,2026-05-11T00:00:00.000000,18984,2026-05-12T13:23:26.000000,accepted,20.6,2,2026-05-15T20:27:59.000000,0,true,true,true,true,0,LABELED,1,18985,2026-05-16T07:33:59.000Z,0,1,LABELED,1,18985,2026-05-15T20:27:59.000000,true,true,true
4189,2025-12-05T00:00:00.000000,18990,2025-12-07T13:53:04.000000,rejected,4.5,6,2026-02-11T11:14:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
