spot_id,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
2335,true,7,0,cctv,0,7,7.2,75,good,concrete,"[""meeting_rooms""]"
2336,true,40,5,cctv,1,1,3.5,6,good,concrete,"[""parking""]"
2337,true,5,0,none,10,13,0.0,2,good,concrete,"[""gym"", ""parking"", ""loading_dock""]"
2338,false,5,0,basic,5,4,7.6,22,fair,ceramic,"[""lounge""]"
2339,true,0,0,cctv,16,5,,3,good,concrete,"[""cafeteria"", ""loading_dock"", ""rooftop"", ""kitchen""]"
2340,false,1,0,basic,0,18,,143,good,polished_concrete,"[""parking"", ""loading_dock""]"
2341,true,2,0,basic,0,15,7.8,143,fair,carpet,[]
2342,true,0,0,basic,1,1,5.5,5,good,carpet,"[""conference_room"", ""gym"", ""reception"", ""lounge""]"
2343,true,9,0,basic,1,44,0.0,2,fair,carpet,"[""kitchen"", ""storage"", ""parking""]"
2344,true,0,0,basic,0,1,,6,good,concrete,[]
2345,true,0,10,basic,0,1,3.3,33,good,concrete,[]
2346,true,6,0,basic,3,3,3.3,3,good,concrete,[]
2347,true,3,0,none,3,2,3.9,6,good,carpet,"[""parking"", ""kitchen"", ""loading_dock"", ""rooftop""]"
2348,true,29,0,basic,0,2,3.4,1,new,concrete,[]
2349,true,0,0,full,0,2,3.5,13,good,carpet,"[""storage"", ""security_booth"", ""rooftop""]"
2350,true,27,,basic,0,33,0.0,3,needs_renovation,concrete,[]
2351,true,11,4,full,0,6,9.8,42,good,polished_concrete,"[""storage"", ""cafeteria"", ""gym""]"
2352,true,5,0,cctv,0,8,0.0,2,fair,ceramic,"[""loading_dock"", ""conference_room""]"
2353,true,0,0,cctv,0,3,4.0,61,fair,concrete,"[""loading_dock""]"
2354,true,1,0,basic,11,3,3.9,3,good,polished_concrete,"[""kitchen""]"
2355,true,5,1,basic,2,1,2.9,7,good,polished_concrete,"[""kitchen""]"
2356,true,9,0,none,0,3,3.1,2,new,concrete,[]
2357,false,0,0,basic,0,22,8.4,219,fair,ceramic,[]
2358,false,0,1,cctv,1,1,3.0,3,good,,"[""cafeteria""]"
2359,true,2,,basic,0,2,2.7,19,good,carpet,"[""conference_room""]"
2360,true,0,0,cctv,2,1,7.2,13,good,concrete,[]
2361,true,1,,cctv,4,12,7.0,87,needs_renovation,polished_concrete,[]
2362,true,22,4,basic,0,6,0.0,0,new,wood,"[""conference_room"", ""gym""]"
2363,true,0,0,cctv,4,2,2.7,4,good,,[]
2364,true,0,0,none,0,2,6.8,6,good,concrete,[]
2365,true,1,0,basic,0,0,2.7,6,good,ceramic,[]
2366,true,8,0,cctv,28,10,2.8,4,good,concrete,"[""cafeteria""]"
2367,true,0,5,basic,1,1,4.2,13,needs_renovation,wood,"[""reception"", ""parking"", ""lounge"", ""storage""]"
2368,true,23,0,basic,0,3,3.6,7,new,concrete,"[""storage"", ""lounge""]"
2369,true,1,0,basic,0,13,,5,fair,concrete,"[""storage"", ""lounge"", ""meeting_rooms""]"
2370,true,4,0,basic,1,1,3.7,6,good,polished_concrete,[]
2371,true,4,,cctv,0,0,2.6,3,new,carpet,"[""loading_dock""]"
2372,true,8,,basic,3,2,4.6,11,new,concrete,[]
2373,true,0,,cctv,30,173,,5,new,concrete,"[""security_booth"", ""reception""]"
2374,true,0,3,cctv,2,7,0.0,1,needs_renovation,concrete,"[""meeting_rooms"", ""lounge"", ""parking"", ""conference_room""]"
2375,true,5,,full,5,2,4.0,7,good,polished_concrete,[]
2376,true,0,0,basic,0,5,0.0,0,good,ceramic,[]
2377,true,0,5,basic,5,1,3.2,12,good,polished_concrete,"[""security_booth"", ""lounge"", ""reception"", ""cafeteria""]"
2378,true,0,0,basic,0,0,3.0,5,fair,concrete,"[""security_booth"", ""parking"", ""cafeteria"", ""lounge""]"
2379,true,12,,cctv,17,8,2.8,25,good,polished_concrete,[]
2380,true,0,0,cctv,0,0,,2,needs_renovation,ceramic,[]
2381,true,0,1,none,0,2,0.0,3,fair,polished_concrete,"[""rooftop"", ""gym"", ""loading_dock"", ""kitchen""]"
2382,true,0,0,basic,0,6,0.0,3,new,polished_concrete,"[""kitchen"", ""storage"", ""meeting_rooms"", ""cafeteria""]"
2383,true,0,0,cctv,0,17,5.9,179,good,concrete,"[""storage"", ""parking"", ""conference_room"", ""meeting_rooms""]"
2384,true,4,4,cctv,0,12,8.1,121,good,carpet,"[""cafeteria"", ""kitchen"", ""security_booth""]"
2385,false,9,5,none,2,22,0.0,0,needs_renovation,polished_concrete,"[""conference_room"", ""reception"", ""meeting_rooms"", ""storage""]"
2386,true,5,0,cctv,26,12,4.0,48,new,ceramic,"[""conference_room"", ""kitchen"", ""storage"", ""gym""]"
2387,true,0,0,none,3,29,6.9,278,needs_renovation,concrete,"[""security_booth"", ""storage""]"
2388,true,0,0,cctv,6,2,2.9,2,new,concrete,[]
2389,true,4,0,basic,12,8,0.0,2,good,wood,[]
2390,true,1,0,full,3,2,4.5,0,new,polished_concrete,[]
2391,true,8,4,basic,0,5,,58,fair,carpet,[]
2392,true,0,1,basic,0,6,2.8,99,good,carpet,"[""loading_dock"", ""security_booth"", ""meeting_rooms"", ""storage""]"
2393,false,2,,full,5,39,0.0,1,good,polished_concrete,"[""kitchen"", ""meeting_rooms"", ""gym"", ""loading_dock""]"
2394,true,4,,basic,0,25,11.2,230,good,concrete,"[""parking"", ""kitchen""]"
2395,true,6,0,cctv,0,0,2.1,13,new,concrete,"[""meeting_rooms"", ""parking"", ""reception""]"
2396,true,11,5,full,0,0,,1,fair,ceramic,"[""cafeteria"", ""rooftop"", ""reception""]"
2397,true,1,0,full,0,0,4.1,7,good,,"[""kitchen"", ""security_booth""]"
2398,true,8,0,basic,0,4,2.6,31,fair,,"[""meeting_rooms"", ""rooftop"", ""kitchen"", ""lounge""]"
2399,true,0,,basic,2,11,0.0,3,new,polished_concrete,"[""reception"", ""cafeteria"", ""parking"", ""conference_room""]"
2400,true,39,,none,0,1,2.3,25,fair,wood,"[""loading_dock"", ""parking""]"
2401,true,7,,cctv,0,2,,5,good,,[]
2402,true,0,5,basic,0,7,6.2,59,new,ceramic,[]
2403,false,4,,cctv,30,11,,2,good,concrete,"[""storage""]"
2404,false,13,0,basic,23,14,6.9,64,good,polished_concrete,"[""conference_room""]"
2405,true,0,0,none,0,14,0.0,0,good,polished_concrete,[]
2406,false,4,0,basic,0,1,3.7,5,new,ceramic,"[""rooftop"", ""parking"", ""storage"", ""meeting_rooms""]"
2407,true,0,0,cctv,2,2,8.2,21,needs_renovation,polished_concrete,"[""conference_room"", ""rooftop"", ""parking"", ""security_booth""]"
2408,false,1,0,basic,0,0,1.9,2,fair,ceramic,[]
2409,true,4,0,cctv,0,7,3.3,139,good,concrete,"[""kitchen"", ""loading_dock""]"
2410,true,0,0,basic,0,3,3.2,27,new,concrete,"[""security_booth"", ""loading_dock"", ""cafeteria""]"
2411,false,11,2,basic,0,0,,4,good,ceramic,"[""conference_room"", ""lounge""]"
2412,false,12,,basic,2,3,3.9,42,new,ceramic,[]
2413,true,1,0,cctv,14,4,4.0,5,new,concrete,"[""kitchen"", ""gym"", ""parking"", ""rooftop""]"
2414,true,0,,cctv,0,3,2.3,70,good,,"[""security_booth""]"
2415,false,15,0,full,3,3,3.8,3,needs_renovation,carpet,"[""cafeteria"", ""conference_room"", ""meeting_rooms""]"
2416,true,0,7,cctv,0,0,2.9,3,good,concrete,"[""security_booth"", ""gym"", ""conference_room""]"
2417,true,0,0,none,0,0,3.4,4,fair,concrete,"[""loading_dock"", ""conference_room"", ""storage"", ""security_booth""]"
2418,false,13,3,cctv,10,5,2.7,5,fair,wood,"[""gym""]"
2419,true,0,2,basic,0,0,0.0,1,good,carpet,[]
2420,true,0,0,basic,4,4,3.8,3,good,,[]
2421,false,0,0,none,0,3,9.0,26,good,concrete,"[""loading_dock"", ""kitchen"", ""meeting_rooms"", ""parking""]"
2422,false,31,0,full,2,3,2.8,9,good,ceramic,"[""kitchen""]"
2423,false,1,,full,5,20,,2,good,concrete,"[""meeting_rooms"", ""security_booth""]"
2424,true,0,,basic,2,1,4.3,8,good,ceramic,[]
2425,false,5,2,basic,10,6,,3,fair,carpet,[]
2426,false,0,4,full,0,3,2.8,40,good,concrete,[]
2427,true,15,,basic,0,1,,6,fair,polished_concrete,"[""lounge""]"
2428,true,3,0,basic,0,3,2.5,5,good,concrete,"[""storage"", ""meeting_rooms""]"
2429,true,3,3,cctv,2,1,4.4,4,new,concrete,"[""reception"", ""meeting_rooms"", ""rooftop""]"
2430,true,0,0,none,0,2,3.3,40,fair,ceramic,"[""lounge""]"
2431,true,0,0,none,1,3,3.9,15,needs_renovation,concrete,"[""lounge"", ""rooftop"", ""reception"", ""parking""]"
2432,true,18,,cctv,1,34,0.0,2,good,concrete,"[""storage"", ""rooftop""]"
2433,false,0,0,basic,0,141,0.0,3,needs_renovation,concrete,"[""security_booth"", ""meeting_rooms"", ""conference_room""]"
2434,true,4,0,none,6,7,0.0,2,good,carpet,"[""storage"", ""cafeteria"", ""parking""]"
2435,true,3,,basic,0,23,,231,good,ceramic,[]
2436,false,0,0,cctv,0,3,10.4,25,new,concrete,"[""loading_dock""]"
2437,false,2,1,basic,0,2,3.6,5,fair,concrete,[]
2438,false,15,,none,0,0,,13,fair,concrete,"[""loading_dock"", ""kitchen""]"
2439,false,14,0,basic,25,9,11.1,13,good,carpet,[]
2440,true,11,0,cctv,4,2,9.9,7,needs_renovation,,"[""meeting_rooms""]"
2441,false,0,0,basic,0,0,5.5,3,good,ceramic,"[""conference_room"", ""cafeteria"", ""gym"", ""kitchen""]"
2442,true,1,0,cctv,3,1,4.2,0,fair,wood,"[""storage"", ""loading_dock"", ""cafeteria"", ""gym""]"
2443,false,19,0,cctv,6,4,9.3,17,good,concrete,"[""cafeteria"", ""parking"", ""lounge"", ""meeting_rooms""]"
2444,true,0,4,cctv,10,3,4.2,4,good,ceramic,"[""storage"", ""cafeteria""]"
2445,false,6,0,cctv,0,16,8.6,153,new,,"[""security_booth"", ""storage"", ""rooftop""]"
2446,true,28,0,cctv,6,3,2.1,17,good,wood,"[""loading_dock""]"
2447,false,0,0,cctv,0,5,5.9,35,good,concrete,"[""loading_dock"", ""gym"", ""parking""]"
2448,true,1,0,full,2,3,3.4,21,fair,concrete,[]
2449,true,1,0,basic,2,6,2.5,97,new,concrete,"[""kitchen"", ""meeting_rooms""]"
2450,true,0,0,basic,0,10,8.5,95,needs_renovation,ceramic,"[""meeting_rooms"", ""cafeteria"", ""kitchen"", ""loading_dock""]"
2451,true,0,4,basic,0,0,3.7,15,new,ceramic,[]
2452,true,0,0,basic,3,1,,4,good,wood,[]
2453,true,0,0,basic,0,2,2.3,27,new,ceramic,"[""security_booth"", ""gym"", ""kitchen"", ""cafeteria""]"
2454,false,0,0,basic,0,15,6.7,150,good,concrete,[]
2455,true,3,0,cctv,0,2,3.3,3,good,wood,[]
2456,true,0,0,basic,9,86,9.1,810,good,carpet,[]
2457,false,5,0,full,0,0,,2,good,,[]
2458,true,2,0,cctv,0,3,10.1,30,good,ceramic,"[""rooftop"", ""storage""]"
2459,true,0,0,cctv,1,3,,11,good,polished_concrete,"[""security_booth"", ""loading_dock"", ""storage""]"
2460,true,5,0,cctv,4,9,2.5,127,new,wood,"[""meeting_rooms"", ""loading_dock"", ""kitchen"", ""conference_room""]"
2461,true,1,0,basic,0,2,2.4,2,needs_renovation,concrete,[]
2462,false,0,,cctv,0,22,0.0,1,new,polished_concrete,[]
2463,false,0,0,full,3,4,10.1,39,good,polished_concrete,"[""cafeteria"", ""lounge"", ""reception"", ""security_booth""]"
2464,false,13,0,basic,0,11,6.8,111,needs_renovation,concrete,"[""gym"", ""parking"", ""kitchen""]"
2465,true,12,0,cctv,3,1,3.8,6,fair,polished_concrete,"[""kitchen"", ""lounge"", ""conference_room""]"
2466,true,35,,basic,1,2,2.3,9,new,concrete,[]
2467,true,0,0,basic,0,3,0.0,2,good,,[]
2468,true,13,0,none,3,2,3.6,7,fair,concrete,"[""loading_dock""]"
2469,true,0,0,full,1,4,0.0,1,good,,"[""lounge"", ""conference_room"", ""rooftop""]"
2470,true,3,0,cctv,0,0,2.4,13,good,carpet,"[""reception"", ""meeting_rooms"", ""lounge"", ""security_booth""]"
2471,false,10,0,basic,3,9,,86,fair,wood,[]
2472,false,15,0,full,0,3,3.3,64,needs_renovation,polished_concrete,[]
2473,false,0,18,basic,0,7,8.1,66,good,ceramic,"[""cafeteria""]"
2474,false,12,5,basic,0,1,2.5,5,fair,concrete,[]
2475,true,0,0,basic,10,7,0.0,0,good,concrete,[]
2476,false,0,,basic,0,3,0.0,1,good,wood,"[""security_booth"", ""cafeteria"", ""kitchen""]"
2477,true,0,0,full,1,2,,7,good,polished_concrete,"[""security_booth""]"
2478,false,8,,full,9,7,0.0,0,fair,polished_concrete,[]
2479,true,9,0,cctv,0,2,2.9,55,good,concrete,"[""meeting_rooms"", ""parking"", ""loading_dock"", ""rooftop""]"
2480,true,5,0,basic,1,0,5.7,4,fair,concrete,[]
2481,true,4,0,basic,0,8,0.0,3,needs_renovation,wood,[]
2482,false,3,7,cctv,0,6,9.9,64,good,wood,"[""cafeteria""]"
2483,true,0,0,basic,0,19,9.2,180,fair,ceramic,"[""conference_room"", ""lounge"", ""reception""]"
2484,false,1,0,none,8,5,,2,good,ceramic,[]
2485,true,1,0,cctv,8,10,0.0,3,good,concrete,"[""conference_room"", ""reception"", ""rooftop"", ""kitchen""]"
2486,true,0,3,full,1,39,9.1,386,needs_renovation,polished_concrete,[]
2487,false,0,0,basic,0,1,9.5,13,new,ceramic,"[""rooftop"", ""conference_room"", ""cafeteria"", ""reception""]"
2488,false,0,0,basic,4,5,3.9,21,new,ceramic,[]
2489,true,10,0,full,5,2,,26,needs_renovation,concrete,"[""kitchen""]"
2490,true,9,0,basic,24,9,3.1,8,fair,ceramic,"[""parking""]"
2491,true,0,,none,3,7,,33,good,ceramic,[]
2492,true,1,0,cctv,0,0,4.6,4,needs_renovation,concrete,"[""parking"", ""storage"", ""conference_room""]"
2493,true,13,0,cctv,10,3,2.9,3,needs_renovation,polished_concrete,[]
2494,false,5,0,full,0,19,0.0,1,needs_renovation,,"[""security_booth""]"
2495,false,5,0,cctv,0,66,6.1,636,new,ceramic,[]
2496,true,11,0,cctv,0,1,3.4,1,fair,concrete,"[""lounge"", ""reception"", ""cafeteria""]"
2497,false,6,,basic,0,2,6.0,16,good,polished_concrete,[]
2498,false,25,2,full,3,109,0.0,2,good,ceramic,[]
2499,false,0,0,full,1,1,2.9,5,new,,"[""parking"", ""storage""]"
2500,false,3,0,basic,0,7,0.0,1,fair,concrete,[]
2501,true,9,,basic,13,6,,3,good,polished_concrete,[]
2502,true,14,,cctv,0,3,3.6,82,needs_renovation,concrete,"[""parking"", ""lounge"", ""storage"", ""conference_room""]"
2503,false,13,0,basic,0,12,6.1,125,fair,concrete,"[""gym""]"
2504,true,3,0,cctv,1,15,,0,needs_renovation,,[]
2505,true,0,0,basic,0,9,0.0,2,fair,concrete,"[""storage"", ""gym"", ""security_booth""]"
2506,true,0,,full,0,1,2.8,6,good,carpet,"[""security_booth""]"
2507,false,0,9,basic,2,4,6.8,42,good,concrete,"[""security_booth""]"
2508,false,14,,none,27,28,,2,new,ceramic,"[""parking"", ""loading_dock"", ""lounge"", ""conference_room""]"
2509,true,2,0,basic,2,3,4.3,3,good,ceramic,"[""kitchen"", ""meeting_rooms""]"
2510,true,0,0,full,0,64,0.0,5,good,concrete,[]
2511,true,1,0,cctv,0,28,7.7,287,new,,[]
2512,true,0,0,none,0,26,0.0,2,fair,polished_concrete,"[""kitchen"", ""reception"", ""cafeteria"", ""rooftop""]"
2513,true,1,0,basic,9,13,8.4,90,good,ceramic,[]
2514,true,0,5,cctv,1,31,0.0,1,good,concrete,[]
2515,true,3,,basic,3,43,6.8,423,fair,ceramic,"[""cafeteria"", ""rooftop"", ""security_booth""]"
2516,true,5,0,basic,2,1,3.2,3,good,carpet,[]
2517,true,0,0,none,6,3,2.6,39,good,wood,"[""reception"", ""loading_dock""]"
2518,true,19,0,basic,0,1,3.9,2,good,concrete,[]
2519,true,6,0,basic,0,13,8.6,77,new,polished_concrete,[]
2520,false,9,0,basic,0,8,9.2,74,new,wood,"[""rooftop""]"
2521,true,3,0,none,8,4,3.8,25,needs_renovation,polished_concrete,"[""conference_room"", ""lounge""]"
2522,true,3,0,basic,0,2,3.4,3,new,ceramic,[]
2523,true,0,,basic,12,5,,9,new,ceramic,[]
2524,true,0,0,cctv,16,13,8.5,90,fair,wood,[]
2525,true,1,0,basic,0,9,9.5,87,good,wood,"[""meeting_rooms"", ""security_booth"", ""reception"", ""cafeteria""]"
2526,true,5,0,none,0,1,2.3,10,good,,[]
2527,true,0,11,cctv,12,5,3.1,17,fair,wood,"[""lounge"", ""gym""]"
2528,true,0,0,full,0,1,3.6,11,new,polished_concrete,"[""parking"", ""gym"", ""loading_dock"", ""kitchen""]"
2529,true,0,0,cctv,22,11,7.8,25,new,polished_concrete,"[""conference_room"", ""kitchen"", ""loading_dock""]"
2530,true,0,0,none,3,2,4.2,3,fair,wood,[]
2531,true,0,0,none,27,11,8.1,13,fair,concrete,"[""parking"", ""lounge"", ""storage"", ""conference_room""]"
2532,false,29,3,none,0,1,3.2,8,needs_renovation,ceramic,"[""security_booth"", ""rooftop""]"
2533,false,3,0,basic,27,9,3.1,5,new,ceramic,"[""gym"", ""parking"", ""security_booth""]"
2534,true,1,,basic,2,3,6.5,19,good,ceramic,"[""kitchen""]"
2535,true,2,3,basic,0,0,5.0,4,good,ceramic,"[""cafeteria"", ""security_booth"", ""gym""]"
2536,true,0,0,basic,0,3,7.8,35,good,concrete,"[""gym"", ""parking"", ""meeting_rooms""]"
2537,false,15,0,basic,4,3,3.0,16,needs_renovation,polished_concrete,[]
2538,true,3,0,none,2,3,2.9,51,fair,ceramic,[]
2539,false,4,0,basic,1,1,6.7,5,fair,ceramic,[]
2540,true,2,,cctv,3,7,0.0,2,fair,ceramic,"[""conference_room"", ""gym"", ""security_booth""]"
2541,true,0,,basic,12,12,0.0,0,fair,carpet,[]
2542,false,1,0,basic,0,5,11.0,59,needs_renovation,ceramic,"[""cafeteria"", ""loading_dock"", ""security_booth""]"
2543,true,0,0,basic,8,3,2.7,12,good,ceramic,"[""security_booth"", ""reception"", ""meeting_rooms"", ""storage""]"
2544,true,10,0,basic,0,2,7.7,28,fair,polished_concrete,"[""rooftop"", ""gym""]"
2545,true,0,0,none,8,4,,11,fair,concrete,"[""loading_dock""]"
2546,false,2,0,basic,2,10,5.3,100,fair,ceramic,"[""storage"", ""security_booth"", ""rooftop""]"
2547,true,0,0,none,8,53,0.0,2,good,polished_concrete,[]
2548,false,19,0,basic,0,2,,28,needs_renovation,polished_concrete,"[""conference_room"", ""storage"", ""meeting_rooms"", ""cafeteria""]"
2549,true,2,,basic,0,1,,12,good,polished_concrete,"[""loading_dock"", ""gym"", ""parking""]"
2550,true,11,,full,10,39,0.0,1,good,polished_concrete,[]
2551,true,0,0,basic,3,2,4.6,5,good,concrete,"[""meeting_rooms"", ""lounge""]"
2552,false,4,0,basic,22,7,3.2,6,good,ceramic,"[""cafeteria"", ""rooftop""]"
2553,true,15,0,basic,1,4,0.0,1,new,ceramic,[]
2554,false,7,17,full,0,2,6.7,12,good,ceramic,[]
2555,true,2,0,cctv,21,11,,43,good,concrete,[]
2556,false,0,,full,6,2,3.5,7,good,carpet,"[""gym"", ""storage"", ""lounge"", ""parking""]"
2557,true,4,5,none,2,1,3.6,4,good,polished_concrete,[]
2558,true,0,0,full,0,2,,1,good,polished_concrete,"[""rooftop"", ""storage""]"
2559,true,24,,full,0,4,5.8,42,good,concrete,"[""lounge"", ""rooftop""]"
2560,true,5,3,cctv,4,1,4.4,11,good,concrete,"[""lounge"", ""rooftop""]"
2561,true,0,0,cctv,30,10,4.6,2,new,carpet,"[""kitchen""]"
2562,true,28,,basic,0,1,2.4,4,good,polished_concrete,[]
2563,false,2,2,basic,4,3,,20,new,ceramic,[]
2564,false,14,0,cctv,0,37,8.2,366,good,polished_concrete,"[""conference_room"", ""storage"", ""gym"", ""lounge""]"
2565,true,3,0,cctv,8,3,,5,good,wood,"[""conference_room"", ""loading_dock"", ""cafeteria""]"
2566,true,1,0,basic,0,4,8.6,37,fair,polished_concrete,[]
2567,true,4,0,basic,0,12,8.6,116,good,ceramic,"[""lounge"", ""conference_room""]"
2568,false,4,0,basic,0,1,2.9,7,good,carpet,[]
2569,true,3,5,none,17,5,4.3,2,good,concrete,[]
2570,false,0,1,cctv,9,7,6.4,41,good,polished_concrete,"[""kitchen""]"
2571,true,0,0,cctv,2,26,0.0,0,new,concrete,"[""parking"", ""reception""]"
2572,true,0,0,full,1,1,4.5,13,fair,,[]
2573,false,0,4,basic,0,1,3.0,2,fair,concrete,"[""lounge"", ""meeting_rooms"", ""security_booth"", ""kitchen""]"
2574,false,0,0,cctv,0,0,6.9,5,needs_renovation,carpet,[]
2575,true,10,18,basic,1,2,,10,good,concrete,"[""meeting_rooms"", ""security_booth""]"
2576,true,0,,basic,8,2,4.6,6,good,polished_concrete,[]
2577,false,1,,cctv,8,20,8.5,166,good,ceramic,"[""gym""]"
2578,true,3,,basic,0,83,0.0,2,good,ceramic,"[""reception"", ""gym""]"
2579,false,4,3,none,14,9,,101,good,polished_concrete,[]
2580,true,12,4,cctv,3,6,7.8,57,good,concrete,"[""kitchen"", ""parking""]"
2581,true,5,0,basic,2,1,4.8,6,needs_renovation,ceramic,"[""security_booth"", ""cafeteria"", ""gym""]"
2582,true,3,0,basic,3,3,,3,good,carpet,"[""storage"", ""parking"", ""lounge""]"
2583,true,28,5,cctv,0,3,3.0,49,fair,concrete,"[""gym"", ""conference_room"", ""loading_dock""]"
2584,true,0,,basic,0,46,0.0,2,fair,concrete,[]
2585,true,0,,cctv,0,2,9.3,7,needs_renovation,polished_concrete,"[""conference_room"", ""meeting_rooms"", ""loading_dock"", ""storage""]"
2586,true,0,0,basic,0,1,3.1,16,good,concrete,"[""storage""]"
2587,false,0,,basic,0,2,,9,fair,concrete,[]
2588,false,0,,none,0,54,0.0,1,fair,concrete,[]
2589,true,0,0,basic,23,8,3.0,15,good,ceramic,"[""cafeteria""]"
2590,true,4,5,cctv,0,1,2.5,6,good,polished_concrete,"[""meeting_rooms"", ""cafeteria"", ""reception"", ""rooftop""]"
2591,true,13,,cctv,0,9,4.1,98,good,concrete,"[""meeting_rooms""]"
2592,true,7,0,none,0,2,,7,good,,[]
2593,false,0,0,cctv,0,1,7.4,18,needs_renovation,ceramic,[]
2594,true,27,2,basic,0,1,4.1,4,needs_renovation,concrete,"[""security_booth""]"
2595,true,1,,basic,0,4,8.1,33,new,,[]
2596,true,4,2,full,8,5,2.7,11,fair,polished_concrete,[]
2597,true,0,0,none,3,24,3.5,527,needs_renovation,concrete,[]
2598,true,3,0,basic,0,0,4.1,10,good,wood,[]
2599,true,3,0,full,0,3,7.2,24,new,carpet,[]
2600,true,7,0,cctv,0,2,6.5,27,good,concrete,"[""kitchen"", ""storage"", ""meeting_rooms"", ""lounge""]"
2601,false,0,0,cctv,0,2,2.1,64,good,ceramic,"[""meeting_rooms"", ""parking"", ""cafeteria"", ""loading_dock""]"
2602,true,19,,basic,0,1,2.8,9,good,concrete,[]
2603,true,2,,full,2,3,3.9,41,new,ceramic,"[""rooftop"", ""lounge"", ""security_booth""]"
2604,true,10,0,none,0,1,,3,good,concrete,"[""reception"", ""meeting_rooms""]"
2605,true,0,,basic,0,3,7.2,41,fair,ceramic,[]
2606,false,0,,basic,2,4,6.2,40,new,concrete,"[""reception"", ""storage"", ""parking"", ""rooftop""]"
2607,true,38,1,full,0,1,3.0,37,new,ceramic,[]
2608,true,1,1,cctv,9,9,8.8,69,good,concrete,"[""kitchen""]"
2609,true,0,0,cctv,0,8,,87,good,polished_concrete,"[""conference_room""]"
2610,false,2,,basic,29,11,2.4,25,new,ceramic,"[""meeting_rooms"", ""loading_dock"", ""kitchen"", ""rooftop""]"
2611,false,3,,cctv,0,1,2.4,11,needs_renovation,carpet,"[""cafeteria"", ""rooftop"", ""kitchen""]"
2612,true,4,,cctv,0,3,3.4,7,good,ceramic,[]
2613,true,9,0,cctv,0,5,3.9,5,needs_renovation,wood,"[""lounge"", ""meeting_rooms"", ""loading_dock""]"
2614,true,0,0,basic,0,2,2.7,74,good,polished_concrete,"[""conference_room"", ""security_booth"", ""cafeteria""]"
2615,false,12,4,cctv,0,4,8.5,26,good,ceramic,"[""cafeteria"", ""gym"", ""loading_dock""]"
2616,false,2,19,none,1,4,0.0,0,good,carpet,"[""lounge""]"
2617,true,1,0,none,0,1,,7,good,concrete,"[""cafeteria"", ""parking"", ""storage"", ""reception""]"
2618,true,5,5,none,2,3,0.0,2,good,concrete,"[""gym"", ""conference_room""]"
2619,true,0,0,cctv,3,2,3.5,5,new,,"[""meeting_rooms"", ""gym""]"
2620,true,0,0,basic,0,2,3.4,7,fair,concrete,"[""reception"", ""parking"", ""cafeteria""]"
2621,true,12,0,none,29,12,4.1,34,good,ceramic,[]
2622,true,9,0,none,1,8,5.8,78,fair,wood,"[""security_booth"", ""lounge"", ""loading_dock""]"
2623,false,14,0,basic,1,7,8.5,67,fair,polished_concrete,[]
2624,false,1,3,basic,3,1,4.1,6,fair,polished_concrete,"[""rooftop"", ""parking""]"
2625,false,0,0,none,0,49,0.0,4,good,ceramic,"[""security_booth""]"
2626,true,3,0,basic,24,8,3.2,3,new,wood,[]
2627,true,0,,none,7,4,3.6,6,needs_renovation,concrete,[]
2628,true,1,0,basic,5,8,7.1,51,new,wood,[]
2629,true,0,6,basic,0,1,,21,good,ceramic,"[""parking"", ""security_booth"", ""conference_room""]"
2630,true,11,0,full,0,2,,21,good,wood,"[""conference_room"", ""security_booth""]"
2631,true,0,0,basic,0,2,4.1,1,needs_renovation,carpet,"[""cafeteria"", ""kitchen"", ""storage"", ""lounge""]"
2632,true,8,,basic,0,6,9.2,55,good,concrete,[]
2633,true,5,,basic,6,3,3.1,29,fair,concrete,[]
2634,true,0,,full,3,2,2.3,4,good,concrete,[]
2635,true,0,0,full,8,5,3.8,24,new,concrete,"[""rooftop""]"
2636,true,38,0,basic,0,1,4.1,38,good,,[]
2637,true,6,0,cctv,19,12,,135,good,ceramic,"[""security_booth""]"
2638,false,5,,basic,0,1,0.0,2,new,polished_concrete,"[""parking"", ""storage""]"
2639,false,16,0,full,0,1,7.1,19,new,wood,"[""meeting_rooms""]"
2640,true,12,0,cctv,6,2,3.7,4,new,carpet,[]
2641,true,0,0,basic,26,10,3.5,1,good,ceramic,[]
2642,true,14,,none,0,6,2.9,47,new,wood,"[""cafeteria""]"
2643,false,0,3,none,2,9,,88,fair,concrete,"[""kitchen"", ""security_booth"", ""gym""]"
2644,true,12,0,cctv,1,1,2.1,14,fair,polished_concrete,[]
2645,false,5,0,basic,0,17,0.0,1,new,concrete,"[""meeting_rooms""]"
2646,false,4,,basic,2,41,0.0,1,fair,concrete,[]
2647,false,0,0,basic,2,1,9.4,8,fair,concrete,"[""cafeteria""]"
2648,true,0,6,none,5,4,2.8,20,new,concrete,[]
2649,false,9,0,cctv,3,3,3.9,11,good,concrete,"[""lounge"", ""rooftop""]"
2650,false,0,0,basic,2,19,0.0,2,good,,"[""parking""]"
2651,true,0,1,basic,0,0,,2,good,carpet,"[""rooftop"", ""storage"", ""security_booth""]"
2652,true,24,19,basic,0,0,2.6,9,good,concrete,[]
2653,true,18,3,none,26,9,2.4,3,good,concrete,"[""meeting_rooms"", ""reception"", ""storage"", ""cafeteria""]"
2654,false,40,0,full,1,46,0.0,3,good,concrete,"[""storage"", ""loading_dock""]"
