inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours
18244,4021,2826,2025-12-13T20:17:00.000000,web,98,104.0,14287.98,1924722.65,81,true,accepted,7.4
18245,4021,1576,2025-10-18T11:29:00.000000,app,173,304.5,14287.98,1799847.51,36,false,rejected,2.1
18246,4022,840,2026-06-14T18:35:00.000000,email,178,307.2,88984.97,,304,true,accepted,82.2
18247,4022,207,2026-01-27T18:25:00.000000,whatsapp,305,240.1,93921.01,,82,true,scheduled_visit,0.5
18248,4022,2146,2025-05-30T12:01:00.000000,app,209,467.7,101524.23,,42,true,rejected,4.1
18249,4022,935,2025-12-08T14:00:00.000000,web,314,322.6,114189.9,,62,false,accepted,33.5
18250,4022,944,2025-10-06T20:17:00.000000,email,123,301.1,114189.9,,56,false,scheduled_visit,14.3
18251,4022,1122,2026-03-21T14:59:00.000000,email,163,255.7,110600.98,,,false,no_response,16.3
18252,4023,1953,2025-06-23T17:54:17.000000,email,208,494.1,,25949599.16,267,true,no_response,12.2
18253,4023,1553,2025-07-03T16:26:33.000000,phone,126,457.2,,25306138.42,97,false,no_response,9.4
18254,4023,1167,2025-07-02T20:36:06.000000,web,72,539.9,,29483625.73,,false,rejected,15.3
18255,4023,2933,2025-12-08T11:04:00.000000,web,130,100.0,,23563496.72,,true,no_response,16.4
18256,4023,1059,2026-03-13T11:18:00.000000,email,106,254.5,,29483625.73,,true,rejected,4.0
18257,4024,1961,2026-03-26T15:22:53.000000,whatsapp,112,325.7,92238.24,,31,false,no_response,
18258,4024,779,2026-03-31T07:18:52.000000,web,273,272.5,86349.95,,,false,accepted,13.9
18259,4024,1585,2026-03-21T08:44:18.000000,web,557,272.0,92238.24,,57,false,no_response,19.4
18260,4024,2763,2026-04-01T16:33:53.000000,web,132,266.9,71517.74,,282,false,rejected,11.5
18261,4025,2764,2026-02-21T08:19:00.000000,whatsapp,160,100.0,76463.29,,319,false,no_response,16.6
18262,4025,1516,2025-08-19T08:22:51.000000,whatsapp,124,368.1,84909.69,,319,false,rejected,11.6
18263,4025,2276,2025-08-08T14:08:55.000000,whatsapp,186,201.3,97821.44,,281,true,accepted,2.2
18264,4025,2132,2025-08-10T10:37:59.000000,web,288,338.3,97385.63,,75,true,accepted,17.1
18265,4026,2506,2026-05-03T12:27:40.000000,web,205,312.2,109462.76,,,false,rejected,1.7
18266,4026,747,2026-04-28T18:51:38.000000,app,220,414.9,115509.41,,,false,accepted,
18267,4026,2903,2026-05-06T19:11:20.000000,phone,233,3990.5,120478.17,,176,false,accepted,9.6
18268,4026,2982,2026-05-02T08:41:41.000000,phone,161,298.5,112413.55,,212,true,accepted,12.3
18269,4027,437,2026-05-11T20:05:41.000000,web,86,353.3,55129.45,,267,false,no_response,2.6
18270,4027,147,2026-05-16T17:31:14.000000,email,298,337.0,44886.28,,17,false,accepted,24.8
18271,4027,2157,2026-05-04T11:05:07.000000,app,88,1874.3,52864.92,,126,false,scheduled_visit,17.8
18272,4027,1496,2026-05-05T14:09:10.000000,web,262,422.7,63138.39,,283,false,no_response,2.4
18273,4027,2027,2026-05-14T18:56:12.000000,web,334,2752.2,52671.15,,146,true,no_response,
18274,4027,1262,2026-05-12T07:48:32.000000,web,385,3003.4,52410.79,,76,false,no_response,23.6
18275,4028,1125,2025-12-30T14:40:03.000000,whatsapp,162,744.6,,18333530.41,21,false,accepted,16.0
18276,4028,303,2025-12-31T20:01:46.000000,app,112,501.0,,17968631.0,47,true,accepted,0.9
18277,4029,2911,2026-05-19T10:29:25.000000,web,392,626.2,69764.83,,67,false,accepted,1.1
18278,4029,755,2026-05-12T16:52:29.000000,web,194,573.9,76667.69,,178,false,no_response,5.7
18279,4029,1083,2026-05-14T08:35:39.000000,app,303,1486.5,86958.03,,188,false,rejected,2.8
18280,4029,2391,2026-05-18T15:51:55.000000,web,327,815.8,70989.7,,205,false,no_response,18.8
18281,4029,1128,2026-05-16T20:39:09.000000,whatsapp,180,10000.5,81974.5,,296,false,accepted,9.3
18282,4030,950,2025-08-02T08:25:00.000000,whatsapp,126,126.5,26189.48,,42,true,accepted,6.4
18283,4030,607,2025-09-23T16:30:00.000000,web,73,114.4,33703.22,,128,true,scheduled_visit,23.5
18284,4030,1751,2025-05-11T07:17:00.000000,whatsapp,234,157.2,29055.97,,89,false,accepted,7.6
18285,4030,1576,2025-10-18T17:43:00.000000,whatsapp,221,133.6,28425.28,,60,true,rejected,10.2
18286,4030,1569,2025-06-19T13:53:00.000000,app,355,100.0,34985.27,,,false,accepted,14.4
18287,4031,1871,2025-12-17T18:28:15.000000,web,204,1139.0,,59536014.6,,false,scheduled_visit,
18288,4031,2225,2025-12-15T10:27:43.000000,whatsapp,107,1022.2,,54340860.5,,false,accepted,0.7
18289,4031,999,2025-12-17T15:22:50.000000,web,125,1065.8,,49791601.56,,false,accepted,2.6
18290,4031,372,2025-12-10T08:33:12.000000,app,286,100.0,,52450220.71,,true,rejected,0.5
18291,4031,2386,2025-12-08T11:48:22.000000,email,110,940.5,,52920040.14,,true,rejected,11.1
18292,4031,1754,2025-12-07T19:10:35.000000,app,139,183.0,,51621258.56,27,true,scheduled_visit,14.5
18293,4031,332,2026-06-26T17:13:00.000000,email,264,1125.8,,59536014.6,,true,rejected,32.8
18294,4031,2020,2026-03-18T13:47:00.000000,web,280,666.5,,56876067.33,341,false,scheduled_visit,30.8
18295,4032,1626,2026-04-19T14:33:00.000000,web,230,378.8,117161.74,,10,true,accepted,5.6
18296,4032,2277,2025-12-30T09:47:33.000000,whatsapp,277,396.0,96720.3,,335,false,accepted,
18297,4032,446,2026-01-01T10:51:11.000000,web,107,429.7,122034.64,,47,false,rejected,
18298,4032,940,2026-01-03T07:02:19.000000,email,96,100.0,122034.64,,5,true,scheduled_visit,10.1
18299,4032,2033,2026-01-01T19:20:07.000000,app,182,510.8,88496.84,,173,false,no_response,2.5
18300,4033,2698,2025-06-15T07:06:00.000000,app,200,202.5,,19883411.55,37,true,accepted,35.4
18301,4033,2911,2025-02-28T11:07:04.000000,whatsapp,328,352.7,,15900968.78,4,false,accepted,
18302,4033,2413,2025-02-25T08:42:07.000000,app,151,370.4,,18292233.99,338,false,rejected,14.3
18303,4033,984,2025-06-07T10:18:00.000000,web,188,100.0,,17202262.05,143,false,accepted,15.7
18304,4033,1129,2025-03-02T14:02:04.000000,web,277,311.7,,14862506.05,243,false,accepted,1.8
18305,4034,2403,2026-01-12T15:31:35.000000,web,90,221.5,,11895214.27,334,false,no_response,2.6
18306,4034,2837,2026-06-14T07:23:00.000000,app,123,177.1,,11895214.27,56,false,no_response,11.3
18307,4034,1737,2026-01-12T12:51:34.000000,email,179,100.0,,11895214.27,,false,rejected,7.8
18308,4034,2192,2026-01-02T08:51:50.000000,whatsapp,154,203.1,,10542186.22,193,false,accepted,34.6
18309,4034,2667,2026-04-19T15:51:00.000000,email,442,185.5,,10413690.64,277,true,accepted,3.1
18310,4034,2168,2026-01-11T11:22:24.000000,whatsapp,179,180.6,,10856872.38,47,false,accepted,10.3
18311,4035,2275,2026-06-08T08:58:00.000000,web,221,1472.3,,13947989.15,312,true,rejected,1.6
18312,4035,793,2026-06-29T17:09:00.000000,app,76,702.5,,16464501.62,,false,accepted,8.3
18313,4035,802,2025-05-03T13:31:00.000000,email,121,1489.0,,16171512.77,13,false,accepted,2.4
18314,4035,2650,2025-12-08T10:22:00.000000,web,106,2899.2,,15415463.14,72,false,scheduled_visit,1.2
18315,4035,1752,2025-03-26T12:00:29.000000,email,105,1488.8,,16139528.67,34,false,accepted,4.5
18316,4035,253,2025-11-18T15:34:00.000000,app,69,1519.5,,14076730.18,125,false,rejected,1.2
18317,4035,476,2025-07-06T07:14:00.000000,web,497,4459.9,,16006037.11,12,false,rejected,69.1
18318,4036,2499,2025-07-30T15:25:00.000000,phone,178,193.0,698095.52,,,false,accepted,0.5
18319,4036,46,2026-05-27T19:19:00.000000,whatsapp,146,653.0,640664.44,,49,false,accepted,0.7
18320,4036,1424,2026-04-04T16:13:00.000000,web,162,1806.0,698095.52,,,false,rejected,5.7
18321,4036,2929,2026-03-10T11:33:00.000000,phone,216,1719.5,529414.92,,,false,no_response,4.3
18322,4036,441,2025-12-05T18:37:00.000000,web,140,100.0,658290.04,,,true,rejected,8.2
18323,4036,426,2025-02-14T09:46:09.000000,email,71,1968.8,689276.23,,,false,accepted,12.9
18324,4036,1905,2025-10-26T08:16:00.000000,web,190,100.0,667678.82,,10,false,no_response,3.0
18325,4037,2522,2025-02-12T11:26:00.000000,whatsapp,178,171.5,368057.56,,39,true,scheduled_visit,6.0
18326,4037,2402,2025-06-04T08:27:00.000000,web,337,1542.9,426780.69,,,false,no_response,1.0
18327,4038,1570,2026-02-26T10:49:41.000000,app,356,578.2,73841.96,12342796.4,71,true,accepted,13.3
18328,4038,275,2026-04-30T09:24:00.000000,email,179,513.0,73702.45,9044792.37,38,false,accepted,26.6
18329,4038,1533,2026-05-25T17:28:00.000000,whatsapp,119,258.0,59190.81,11146873.05,37,false,accepted,8.4
18330,4038,2796,2026-02-22T15:25:00.000000,app,78,384.7,59981.26,12763112.9,25,true,accepted,0.8
18331,4038,2176,2026-03-01T17:40:04.000000,phone,101,429.0,53865.25,12763112.9,102,false,accepted,1.9
18332,4038,1946,2026-05-04T09:04:00.000000,whatsapp,180,157.5,55827.37,11183693.92,77,true,rejected,7.3
18333,4038,600,2026-02-16T15:46:52.000000,whatsapp,169,299.7,57692.27,12638679.98,,false,no_response,12.8
18334,4038,408,2026-02-23T13:58:03.000000,web,86,467.3,73841.96,9477904.13,81,false,no_response,3.8
18335,4039,2939,2026-01-25T18:40:00.000000,phone,151,636.6,118004.25,25129575.92,84,false,accepted,1.5
18336,4039,259,2025-09-04T14:54:59.000000,phone,800,1242.1,93644.46,21742398.22,,false,accepted,2.6
18337,4039,1451,2025-09-08T08:36:26.000000,app,255,118.5,104275.51,22818902.04,,false,scheduled_visit,2.2
18338,4040,515,2025-07-14T16:22:20.000000,app,212,1109.2,373026.42,,227,false,accepted,5.3
18339,4040,1023,2025-09-12T13:11:00.000000,phone,194,875.4,352423.16,,70,false,rejected,23.2
18340,4040,1703,2025-07-20T17:31:16.000000,app,124,878.5,384564.46,,72,true,scheduled_visit,
18341,4040,457,2025-09-02T10:09:00.000000,whatsapp,190,164.0,328035.8,,340,false,rejected,
18342,4040,1826,2025-07-18T19:03:16.000000,web,344,1026.6,317592.81,,169,false,no_response,1.6
18343,4041,652,2026-01-10T11:01:59.000000,email,119,328.6,77028.35,,32,true,scheduled_visit,13.4
18344,4041,2216,2026-01-04T13:25:47.000000,email,120,153.0,71014.32,,67,false,no_response,1.2
18345,4041,2964,2026-01-06T16:51:44.000000,email,384,1550.3,69921.16,,324,false,no_response,28.6
18346,4042,790,2026-03-26T12:06:00.000000,whatsapp,107,563.5,174478.42,,,false,no_response,10.5
18347,4042,2689,2025-04-13T15:19:00.000000,whatsapp,185,660.5,162443.18,,16,true,accepted,
18348,4042,48,2026-01-28T07:16:00.000000,app,416,787.4,151230.69,,7,false,no_response,0.7
18349,4042,2466,2025-10-11T09:04:00.000000,whatsapp,177,449.8,178888.16,,75,false,rejected,14.3
18350,4042,2800,2026-06-14T14:41:00.000000,web,384,417.5,158861.37,,22,false,accepted,12.8
18351,4042,1782,2026-03-10T14:37:00.000000,whatsapp,269,585.7,174901.65,,192,false,accepted,43.8
18352,4043,2225,2026-06-01T11:09:26.000000,whatsapp,198,574.2,,24307917.76,231,false,scheduled_visit,8.9
18353,4043,141,2026-06-04T20:42:11.000000,app,188,434.5,,23483202.9,,false,accepted,6.0
18354,4043,2188,2026-06-08T18:00:35.000000,app,92,475.5,,22710998.07,,true,no_response,3.0
18355,4043,2190,2026-06-09T07:59:48.000000,app,115,172.0,,17133783.12,343,true,no_response,4.1
18356,4043,2297,2026-06-01T16:49:16.000000,email,213,474.2,,24307917.76,329,false,scheduled_visit,10.3
18357,4043,2572,2026-06-08T14:42:09.000000,email,251,494.4,,22587909.24,185,false,scheduled_visit,3.5
18358,4043,2517,2026-06-06T13:53:24.000000,whatsapp,260,486.1,,24307917.76,191,false,no_response,79.4
18359,4043,2981,2026-06-08T18:31:47.000000,email,215,454.1,,24307917.76,,true,accepted,3.9
18360,4044,1056,2025-01-18T18:41:29.000000,whatsapp,291,1095.3,1385605.07,,32,true,no_response,3.9
18361,4044,1809,2025-10-22T15:01:00.000000,email,356,1550.7,1414892.24,,359,true,accepted,11.5
18362,4044,1689,2025-08-01T20:10:00.000000,app,131,6241.8,1405751.89,,251,false,rejected,9.8
18363,4045,2956,2025-05-14T14:41:01.000000,app,198,1189.3,243577.5,66183514.38,,false,accepted,8.3
18364,4045,1283,2026-02-06T16:52:00.000000,web,108,1078.1,242962.22,64478541.02,5,false,scheduled_visit,19.1
18365,4045,2548,2025-12-18T07:09:00.000000,whatsapp,126,806.9,335971.62,46633057.58,,false,no_response,4.0
18366,4046,639,2026-02-16T15:36:53.000000,web,143,1396.1,69029.24,,100,true,accepted,6.2
18367,4046,2797,2026-02-03T07:56:41.000000,whatsapp,122,158.5,66407.0,,325,true,no_response,
18368,4046,2013,2026-02-14T09:28:48.000000,email,207,341.9,70871.53,,172,false,accepted,0.5
18369,4046,1186,2026-02-06T09:29:18.000000,whatsapp,135,311.5,84665.41,,,false,accepted,3.6
18370,4046,1497,2026-02-15T15:26:44.000000,web,510,983.3,86096.96,,291,false,no_response,20.7
18371,4047,2788,2025-11-06T15:25:00.000000,web,250,486.5,332818.64,60157095.15,44,false,accepted,4.8
18372,4047,952,2025-03-22T19:28:19.000000,app,133,557.0,373155.79,59011463.58,,false,scheduled_visit,2.7
18373,4047,2627,2025-05-25T09:47:00.000000,web,187,100.0,333725.22,61712992.61,304,true,no_response,
18374,4048,1616,2025-06-16T11:56:12.000000,web,261,495.1,99566.22,,,false,accepted,15.7
18375,4048,2708,2025-06-09T15:48:58.000000,email,172,1765.2,119702.94,,88,false,accepted,3.1
18376,4048,2401,2025-06-16T10:37:51.000000,web,108,452.5,107573.7,,,false,no_response,7.5
18377,4048,846,2025-06-13T09:04:21.000000,app,265,3006.0,118658.28,,,false,no_response,
18378,4048,1671,2025-06-15T10:10:57.000000,whatsapp,276,510.9,119702.94,,93,false,accepted,0.8
18379,4048,1942,2025-06-04T14:34:44.000000,app,313,213.5,110891.8,,87,false,no_response,16.4
18380,4049,1520,2025-08-02T16:40:00.000000,app,111,3782.9,100519.54,,,false,accepted,17.6
18381,4049,1023,2025-09-12T20:54:00.000000,whatsapp,156,806.7,81555.57,,247,false,scheduled_visit,
18382,4049,1029,2026-04-26T13:58:00.000000,web,167,276.2,99883.94,,351,false,accepted,0.7
18383,4049,2873,2026-04-03T08:40:00.000000,app,206,950.0,88012.2,,78,false,accepted,4.5
18384,4049,68,2026-04-04T08:43:00.000000,web,208,305.3,100519.54,,94,true,rejected,18.0
18385,4049,1244,2025-08-24T09:58:00.000000,email,162,281.1,92892.48,,206,false,accepted,2.2
18386,4050,725,2025-11-15T11:39:00.000000,app,155,645.9,71896.53,,51,false,accepted,28.6
18387,4050,2599,2025-10-01T08:34:00.000000,web,374,332.4,82138.87,,,false,scheduled_visit,9.4
18388,4050,2092,2025-02-04T20:34:09.000000,web,127,296.4,72410.9,,81,true,scheduled_visit,
18389,4050,2911,2025-02-02T19:45:21.000000,app,277,259.8,72630.25,,353,false,accepted,5.5
18390,4051,2848,2025-11-02T13:40:52.000000,app,242,460.3,120241.91,,14,false,accepted,1.6
18391,4051,2909,2025-11-01T16:31:21.000000,web,383,589.6,123456.67,,,false,accepted,16.9
18392,4052,1914,2026-02-25T20:09:00.000000,whatsapp,131,2203.0,101920.74,5793572.23,,false,accepted,10.7
18393,4052,1466,2026-02-28T14:58:45.000000,app,177,1710.4,78942.88,5279252.43,116,false,no_response,
18394,4052,1431,2026-02-28T10:12:20.000000,whatsapp,283,244.6,91553.87,6770244.66,,false,scheduled_visit,3.0
18395,4052,1413,2026-04-23T18:01:00.000000,email,95,696.5,104945.52,5443248.69,145,true,no_response,28.3
18396,4052,1765,2026-03-03T07:18:35.000000,web,201,1028.0,104945.52,5129987.74,62,false,accepted,15.0
18397,4052,2123,2026-03-02T09:17:44.000000,web,139,682.1,99954.07,4966302.23,77,false,scheduled_visit,
18398,4052,104,2026-02-21T12:52:34.000000,whatsapp,156,196.8,81933.46,5905528.81,67,false,no_response,12.0
18399,4052,1616,2026-02-28T09:17:37.000000,email,211,495.1,96526.24,7049807.83,121,false,accepted,
18400,4053,49,2025-01-26T19:48:29.000000,whatsapp,348,286.6,89442.81,,42,false,rejected,0.5
18401,4054,574,2025-06-29T13:58:49.000000,whatsapp,176,157.7,38771.18,,38,true,no_response,0.5
18402,4055,1333,2026-04-08T20:45:43.000000,app,241,515.7,25977.84,5305280.92,66,false,accepted,3.6
18403,4055,1453,2026-04-05T12:48:49.000000,web,523,368.1,27802.98,4132047.14,,false,rejected,19.5
18404,4055,375,2026-04-02T12:36:17.000000,app,245,342.1,22239.45,5199346.75,,true,rejected,10.0
18405,4055,1247,2026-03-31T17:10:29.000000,whatsapp,105,687.6,21591.67,5123032.85,,false,accepted,
18406,4056,2733,2026-01-16T20:50:48.000000,whatsapp,370,269.5,126505.01,,,false,no_response,8.4
18407,4056,1481,2026-01-23T09:16:47.000000,email,273,474.2,129339.61,,,false,scheduled_visit,3.2
18408,4056,2875,2026-02-17T14:12:00.000000,app,443,462.0,142847.45,,77,false,accepted,
18409,4056,852,2026-03-20T07:57:00.000000,app,169,490.7,176373.08,,80,true,scheduled_visit,0.8
18410,4056,1483,2026-01-15T14:04:05.000000,web,239,458.2,153041.86,,334,true,rejected,22.4
18411,4057,2509,2025-12-15T19:17:56.000000,email,186,109.5,200728.84,,16,false,rejected,5.8
18412,4057,2040,2026-02-09T11:59:00.000000,whatsapp,222,321.0,214902.95,,,false,rejected,0.9
18413,4057,889,2025-12-16T12:44:36.000000,whatsapp,188,626.4,183065.36,,189,false,accepted,9.9
18414,4057,890,2025-12-12T17:27:03.000000,whatsapp,191,647.5,195192.31,,7,false,rejected,10.4
18415,4057,720,2025-12-10T14:39:28.000000,whatsapp,76,159.0,244123.93,,6,false,accepted,13.8
18416,4058,70,2025-04-25T19:25:00.000000,phone,408,150.0,294071.04,,,false,accepted,3.3
18417,4058,530,2025-01-30T10:31:37.000000,web,281,150.0,306006.28,,,false,no_response,
18418,4058,59,2025-10-22T14:10:00.000000,app,374,626.5,309356.51,,54,false,no_response,14.9
18419,4059,1396,2026-02-28T08:55:38.000000,app,512,519.9,127890.42,,,false,scheduled_visit,6.8
18420,4059,2459,2026-02-25T16:19:30.000000,app,167,571.6,142378.23,,,false,accepted,12.4
18421,4059,2828,2026-02-23T19:17:41.000000,email,169,584.5,159766.29,,173,false,rejected,
18422,4059,2074,2026-06-05T08:38:00.000000,app,168,624.5,177457.92,,15,false,scheduled_visit,21.1
18423,4059,1289,2026-03-03T13:04:26.000000,web,187,454.2,127311.29,,79,false,no_response,27.7
18424,4059,2346,2026-04-12T14:11:00.000000,web,89,176.5,177457.92,,100,false,scheduled_visit,3.5
18425,4059,2820,2026-02-26T14:43:29.000000,app,139,293.5,177457.92,,11,false,accepted,
18426,4060,2525,2025-12-07T15:41:47.000000,email,157,1317.1,46281.14,9949740.33,28,false,accepted,0.7
18427,4060,666,2025-12-03T16:20:54.000000,web,134,3661.2,46281.14,8506511.19,238,false,scheduled_visit,4.6
18428,4060,577,2025-12-13T14:11:30.000000,web,493,115.5,46281.14,9949740.33,38,true,accepted,3.7
18429,4060,105,2025-12-04T08:52:25.000000,web,221,149.9,36734.46,9336960.47,20,false,accepted,4.8
18430,4060,907,2025-12-04T16:57:18.000000,web,432,100.0,34602.29,9949740.33,,false,scheduled_visit,10.8
18431,4060,2178,2025-12-15T18:47:27.000000,web,127,151.3,43551.69,9047789.12,210,false,accepted,2.5
18432,4060,828,2025-12-06T10:29:19.000000,whatsapp,86,144.7,36506.29,7066530.12,81,false,no_response,12.1
18433,4060,501,2025-12-14T14:34:37.000000,phone,452,158.7,41674.96,9281430.63,22,true,rejected,0.7
18434,4061,1461,2026-06-13T07:42:57.000000,app,238,219.9,72179.62,,204,false,accepted,27.7
18435,4061,2942,2026-06-15T14:54:11.000000,email,390,182.1,59980.37,,33,false,accepted,
18436,4061,922,2026-06-05T17:10:57.000000,app,184,382.3,52310.56,,34,true,accepted,5.6
18437,4061,980,2026-06-05T09:55:13.000000,whatsapp,555,180.0,54122.96,,122,true,accepted,
18438,4062,1099,2025-09-28T17:31:03.000000,web,413,100.0,,16249698.75,71,false,scheduled_visit,
18439,4062,1500,2026-04-05T15:19:00.000000,whatsapp,332,150.0,,17949689.06,204,false,accepted,34.4
18440,4062,1735,2026-03-09T08:00:00.000000,web,203,1077.2,,18285397.82,12,true,accepted,18.0
18441,4062,1960,2026-01-02T16:58:00.000000,whatsapp,277,372.2,,15830453.07,,false,accepted,2.3
18442,4063,1018,2026-02-28T11:20:00.000000,whatsapp,213,833.5,293253.54,,,false,accepted,69.5
18443,4063,2582,2026-02-05T14:59:53.000000,email,173,712.5,308056.73,,63,true,scheduled_visit,1.6
18444,4063,527,2026-02-03T18:14:27.000000,app,124,699.0,308056.73,,66,false,no_response,21.2
18445,4063,151,2026-02-03T19:50:02.000000,web,188,684.7,308056.73,,183,true,rejected,14.8
18446,4063,527,2026-02-14T07:01:36.000000,app,477,662.3,239970.34,,8,false,no_response,6.2
18447,4063,707,2026-02-13T18:46:52.000000,app,137,675.5,303236.62,,38,false,no_response,23.2
18448,4063,1337,2026-02-10T09:15:46.000000,whatsapp,248,700.4,303172.58,,,true,accepted,7.9
18449,4064,1094,2025-10-26T14:01:07.000000,email,252,234.2,12957.98,,,false,accepted,45.7
18450,4064,2135,2025-12-07T07:09:00.000000,web,234,269.1,10903.51,,,false,accepted,26.5
18451,4064,118,2025-10-27T18:28:11.000000,web,182,1179.9,12652.7,,41,false,accepted,5.7
18452,4064,772,2025-10-25T16:39:27.000000,app,130,248.3,13819.94,,44,false,accepted,1.7
18453,4064,1473,2025-10-14T16:29:04.000000,app,228,394.6,14336.53,,30,false,no_response,0.5
18454,4064,629,2025-10-23T16:09:32.000000,email,320,6454.7,14336.53,,4,true,accepted,
18455,4065,1681,2026-03-20T14:14:08.000000,web,281,1146.8,,8292918.96,239,false,accepted,14.7
18456,4065,2269,2026-03-28T15:18:55.000000,whatsapp,189,172.4,,8030390.9,90,false,scheduled_visit,63.8
18457,4065,245,2026-05-14T14:39:00.000000,web,229,193.3,,11160527.26,292,true,no_response,17.3
18458,4066,948,2025-10-24T10:03:17.000000,web,235,1048.9,,59327651.05,264,false,scheduled_visit,41.0
18459,4066,480,2025-12-26T15:53:00.000000,app,278,1006.8,,47163916.57,151,false,accepted,
18460,4066,1781,2025-10-13T09:18:03.000000,email,287,150.0,,52348428.37,274,false,no_response,16.1
18461,4066,42,2025-10-20T08:19:11.000000,app,486,100.0,,47537848.35,14,false,accepted,23.0
18462,4066,2224,2025-10-15T15:49:57.000000,web,153,1117.3,,59327651.05,,false,accepted,0.7
18463,4066,721,2025-10-19T07:42:14.000000,web,118,1093.3,,59327651.05,,false,no_response,12.2
18464,4067,2864,2025-12-25T19:05:15.000000,email,508,1120.7,,10817519.22,18,false,no_response,
18465,4067,707,2025-12-29T18:56:05.000000,email,154,242.8,,11262121.51,,true,rejected,
18466,4068,2899,2025-09-04T07:00:04.000000,app,202,131.3,46950.11,,15,false,scheduled_visit,7.8
18467,4069,2615,2025-06-01T18:29:30.000000,web,258,440.7,22540.54,,168,true,scheduled_visit,1.1
18468,4069,1709,2026-05-31T10:06:00.000000,web,206,119.5,24832.91,,335,false,scheduled_visit,3.9
18469,4069,1832,2026-06-08T13:30:00.000000,web,115,1036.4,21851.51,,80,true,accepted,11.2
18470,4069,1224,2025-06-12T10:20:49.000000,app,124,1033.0,22715.22,,,false,accepted,26.6
18471,4069,2685,2025-06-09T07:49:00.000000,whatsapp,157,40920.9,19932.69,,50,true,rejected,
18472,4070,2946,2025-04-30T09:46:00.000000,app,200,394.2,,24948805.61,119,false,scheduled_visit,22.8
18473,4070,2099,2025-07-12T12:32:00.000000,app,281,209.5,,24948805.61,,false,accepted,22.2
18474,4070,2056,2026-04-20T14:40:00.000000,web,190,355.7,,22876149.41,19,false,accepted,4.8
18475,4070,1428,2025-04-08T20:13:55.000000,web,184,445.2,,18858553.29,43,false,no_response,
18476,4071,2676,2026-04-17T12:37:00.000000,app,312,298.2,,14556110.15,61,false,scheduled_visit,21.8
18477,4071,1991,2025-11-08T12:56:00.000000,whatsapp,218,247.7,,14281032.58,50,false,accepted,4.3
18478,4071,518,2026-05-02T14:10:00.000000,email,248,236.5,,12127841.43,71,true,rejected,19.2
18479,4071,2440,2025-12-10T12:48:00.000000,web,91,321.6,,13346428.5,82,true,rejected,31.2
18480,4071,2502,2025-05-07T16:00:46.000000,web,236,468.6,,14556110.15,5,false,scheduled_visit,31.7
18481,4071,216,2025-12-13T10:52:00.000000,web,115,271.7,,10267938.92,170,false,accepted,17.2
18482,4072,1367,2026-04-19T16:55:00.000000,email,130,1650.5,14508.89,,80,false,accepted,7.5
18483,4072,227,2025-11-20T07:45:50.000000,app,204,5045.2,18611.74,,,false,rejected,2.3
18484,4072,1367,2026-04-19T07:48:00.000000,app,310,1650.5,19291.44,,,false,no_response,14.1
18485,4072,640,2025-11-23T11:27:19.000000,web,294,669.1,18704.99,,121,false,no_response,27.8
18486,4072,1862,2026-04-01T14:20:00.000000,whatsapp,196,1705.2,19189.36,,,false,accepted,11.3
18487,4072,2571,2025-12-01T07:46:38.000000,web,281,3774.1,17805.97,,50,true,no_response,20.1
18488,4072,478,2025-11-19T11:04:03.000000,phone,306,492.0,19291.44,,,true,scheduled_visit,5.6
18489,4073,2737,2026-06-26T17:56:36.000000,email,96,748.9,12366.97,,59,false,accepted,8.1
18490,4073,2510,2026-06-30T08:09:53.000000,email,119,9582.5,9151.68,,,false,rejected,
18491,4073,1831,2026-07-01T15:55:20.000000,web,452,942.8,9181.84,,,false,rejected,34.1
18492,4074,869,2025-08-28T18:18:00.000000,email,223,1951.6,,2037828.77,103,true,rejected,8.5
18493,4074,989,2025-05-31T10:33:32.000000,email,100,269.7,,2284289.98,66,false,rejected,7.4
18494,4074,272,2025-05-30T14:22:33.000000,email,164,266.5,,2023277.75,,false,accepted,9.4
18495,4074,2752,2025-05-28T17:12:30.000000,app,93,150.0,,1766452.04,,true,accepted,1.3
18496,4074,2026,2025-09-22T07:59:00.000000,web,352,3495.5,,2269805.31,18,false,rejected,2.8
18497,4074,2581,2025-07-17T20:03:00.000000,email,154,295.8,,2484391.1,5,false,accepted,
18498,4074,1095,2025-06-01T08:12:43.000000,app,447,354.4,,2191586.77,43,true,no_response,11.9
18499,4074,2859,2026-04-11T17:19:00.000000,app,545,270.5,,2374165.33,247,false,scheduled_visit,7.4
18500,4075,1989,2025-09-22T11:00:00.000000,email,159,960.0,50344.65,,267,false,scheduled_visit,15.9
18501,4075,1129,2025-08-19T14:41:53.000000,web,326,408.3,44232.14,,58,false,no_response,3.8
18502,4075,1502,2025-08-15T13:05:02.000000,web,444,247.5,48886.75,,,false,accepted,3.8
18503,4075,1505,2025-08-26T15:40:29.000000,app,374,371.6,58114.08,,303,true,no_response,0.5
18504,4075,180,2025-09-11T11:11:00.000000,whatsapp,149,423.7,58114.08,,84,false,accepted,12.1
18505,4075,2277,2025-08-20T12:24:17.000000,whatsapp,108,421.5,58114.08,,,true,accepted,29.9
18506,4076,1893,2026-03-07T17:58:00.000000,whatsapp,61,668.9,,2946985.82,316,true,accepted,
