spot_id,broker_id,sector_name,type_name,state,municipality,settlement,corridor,region,lat,lon,title,description,area_sqm,price_sqm_mxn_rent,price_sqm_mxn_sale,price_total_mxn_rent,price_total_mxn_sale,maintenance_cost_mxn,modality,days_on_market,total_inquiries,total_views,is_active,created_at
2859,161,Office,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.03426,-98.24973,Single de 104 m² en angelopolis-lomas,Zona de alta plusvalía y demanda comercial.,104.8,382.29,65061.88,40063.99,6818485.02,3920.17,both,51,6,143,true,2026-04-11T00:00:00.000000
2860,224,Land,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.962422,-89.627075,"Single Land en paseo-montejo, Mérida",Excelente ubicación con acceso a vías principales. Seguridad 24/7 y control de acceso. Perfecto para negocio en crecimiento.,24934.1,17.85,,445073.68,,35284.35,rent,239,11,304,true,2026-01-19T00:00:00.000000
2861,64,Industrial,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.6901,-103.375082,"Single Industrial en americana-chapultepec, Guadalajara",Fácil acceso a transporte público y avenidas principales. Recién remodelado con acabados modernos.,200.0,,19415.37,,3883074.0,,sale,153,7,202,true,2025-03-19T00:00:00.000000
2862,148,Office,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.038286,-98.25452,"Office Single - angelopolis-lomas, Puebla",Amplio espacio con buena iluminación natural.,350.8,608.0,104949.55,213286.4,36816302.14,11355.68,both,89,8,178,false,2024-07-02T00:00:00.000000
2863,216,Land,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.40284,-99.175743,"Single Land en del-valle-narvarte, Benito Juárez",Excelente ubicación con acceso a vías principales. Ubicación estratégica cerca de centros comerciales. Seguridad 24/7 y control de acceso.,2860.3,184.17,38323.24,526781.45,109615963.37,49360.93,both,85,3,31,true,2025-12-31T00:00:00.000000
2864,209,Office,Subspace,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.977797,-89.612696,"Subspace 3735 m², paseo-montejo",Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural. Recién remodelado con acabados modernos.,3735.6,413.55,71919.5,1544857.38,268662484.2,136075.18,both,140,6,151,true,2024-03-03T00:00:00.000000
2865,283,Retail,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.62619,-106.093842,"Subspace 109 m², centro-chihuahua",Amplio espacio con buena iluminación natural. Recién remodelado con acabados modernos.,109.8,317.57,68052.43,34869.19,7472156.81,3575.38,both,38,1,29,true,2026-06-02T00:00:00.000000
2866,123,Office,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.049898,-98.249587,"Office compartido en angelopolis-lomas, Puebla",Fácil acceso a transporte público y avenidas principales.,576.3,494.46,,284957.3,,30011.25,rent,48,5,88,true,2025-02-17T00:00:00.000000
2867,38,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.42469,-99.144951,"Industrial Single - roma-condesa, Cuauhtémoc",Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento. Espacio versátil adaptable a diferentes giros.,428.4,181.94,,77943.1,,6693.47,rent,232,14,158,true,2024-02-28T00:00:00.000000
2868,143,Industrial,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.724092,-100.449647,Single de 956 m² en juriquilla-juncos,Ideal para oficinas corporativas o centro de distribución. Excelente ubicación con acceso a vías principales. Ubicación estratégica cerca de centros comerciales.,956.5,94.0,,89911.0,,12033.74,rent,4,1,11,false,2025-10-09T00:00:00.000000
2869,83,Retail,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.672482,-103.388035,"Subspace 103 m², americana-chapultepec",Espacio versátil adaptable a diferentes giros. Recién remodelado con acabados modernos.,103.1,351.92,,36282.95,,4726.61,rent,67,5,54,true,2026-03-21T00:00:00.000000
2870,133,Land,Subspace,Guanajuato,León,Zona Centro,centro-leon,bajío,21.112516,-101.671152,"Subspace 13661 m², centro-leon",Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales.,13661.8,100.68,,1375470.02,,178305.68,rent,85,1,18,true,2025-09-01T00:00:00.000000
2871,262,Industrial,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.386956,-99.170463,Single de 2054 m² en del-valle-narvarte,Espacio versátil adaptable a diferentes giros. Zona de alta plusvalía y demanda comercial.,2054.6,95.69,,196604.67,,13737.66,rent,86,6,123,true,2024-08-14T00:00:00.000000
2872,76,Retail,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.424185,-99.171235,"Retail Single - polanco, Miguel Hidalgo",Ideal para oficinas corporativas o centro de distribución. Fácil acceso a transporte público y avenidas principales.,592.2,457.33,,270830.83,,28999.29,rent,721,32,851,true,2026-03-14T00:00:00.000000
2873,174,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.585189,-100.399633,"Single Industrial en centro-queretaro, Querétaro",Ubicación estratégica cerca de centros comerciales. Amplio espacio con buena iluminación natural. Espacio listo para ocupar con acabados de primera.,3166.6,179.06,,567011.4,,74798.44,rent,47,3,76,true,2026-04-03T00:00:00.000000
2874,145,Land,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.717308,-103.406485,"Subspace 88347 m², andares-puerta-hierro",Recién remodelado con acabados modernos.,88347.2,21.94,,1938337.57,,169389.06,rent,255,4,71,true,2024-03-09T00:00:00.000000
2875,223,Office,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.430945,-99.185269,"Office compartido en polanco, Miguel Hidalgo",Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales.,108.5,277.21,46497.71,30077.28,5045001.54,2621.51,both,340,26,749,true,2026-02-17T00:00:00.000000
2876,128,Office,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.710217,-100.454688,"Office Single - juriquilla-juncos, Querétaro",Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial.,1204.0,,61157.39,,73633497.56,,sale,18,2,29,true,2025-12-26T00:00:00.000000
2877,123,Industrial,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.652562,-100.365841,Single de 4776 m² en vasconcelos-calzada,Cuenta con todos los servicios y estacionamiento.,4776.0,168.88,,806570.88,,94485.01,rent,58,5,62,true,2026-01-09T00:00:00.000000
2878,289,Office,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.124852,-101.694671,"Office Single - centro-leon, León",Perfecto para negocio en crecimiento.,268.1,223.09,,59810.43,,5492.24,rent,1,2,58,true,2025-08-08T00:00:00.000000
2879,273,Land,Subspace,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.677288,-100.32067,"Land compartido en macroplaza, Monterrey",Seguridad 24/7 y control de acceso.,2433.6,,11099.88,,27012667.97,,sale,40,2,34,true,2024-12-08T00:00:00.000000
2880,62,Office,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.62971,-106.105772,Single de 337 m² en centro-chihuahua,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,337.6,,66681.22,,22511579.87,,sale,2,4,56,true,2026-05-18T00:00:00.000000
2881,234,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.427119,-99.16081,"Single Industrial en roma-condesa, Cuauhtémoc",Cuenta con todos los servicios y estacionamiento. Perfecto para negocio en crecimiento.,1046.2,98.2,,102736.84,,14822.03,rent,217,8,109,true,2026-03-13T00:00:00.000000
2882,234,Land,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.640999,-100.378781,"Subspace 4530 m², vasconcelos-calzada",Recién remodelado con acabados modernos.,4530.9,44.39,6417.17,201126.65,29075555.55,24694.92,both,134,6,71,false,2026-02-22T00:00:00.000000
2883,282,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.647118,-106.085395,Single de 639 m² en centro-chihuahua,Cuenta con todos los servicios y estacionamiento. Zona de alta plusvalía y demanda comercial.,639.4,94.0,,60103.6,,5923.26,rent,345,19,267,true,2025-07-20T00:00:00.000000
2884,212,Retail,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.709414,-100.454318,"Single Retail en juriquilla-juncos, Querétaro",Ubicación estratégica cerca de centros comerciales.,352.6,,59546.53,,20996106.48,,sale,9,3,71,false,2024-05-08T00:00:00.000000
2885,287,Office,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.024011,-98.257408,Single de 128 m² en angelopolis-lomas,Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural.,128.1,582.82,112445.37,74659.24,14404251.9,5435.97,both,25,5,149,true,2025-06-02T00:00:00.000000
2886,92,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.127085,-101.696579,"Industrial Single - centro-leon, León",Perfecto para negocio en crecimiento. Excelente ubicación con acceso a vías principales. Espacio versátil adaptable a diferentes giros.,8047.3,95.7,15577.98,770126.61,125360678.45,101261.63,both,271,18,376,true,2026-05-10T00:00:00.000000
2887,263,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.068872,-110.972639,Single de 7101 m² en centenario-colosio,Amplio espacio con buena iluminación natural. Espacio listo para ocupar con acabados de primera. Seguridad 24/7 y control de acceso.,7101.6,104.3,,740696.88,,85837.92,rent,14,2,35,true,2024-08-29T00:00:00.000000
2888,276,Office,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.42147,-99.154926,"Office Single - roma-condesa, Cuauhtémoc",Recién remodelado con acabados modernos.,852.8,,66897.16,,57049898.05,,sale,99,8,81,true,2024-01-30T00:00:00.000000
2889,191,Land,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.7056,-103.410708,"Subspace en Land - andares-puerta-hierro, Zapopan",Perfecto para negocio en crecimiento. Espacio listo para ocupar con acabados de primera. Zona de alta plusvalía y demanda comercial.,2133.3,29.98,,63956.33,,5771.74,rent,67,4,52,true,2025-05-09T00:00:00.000000
2890,228,Retail,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.671956,-103.377741,Single de 802 m² en americana-chapultepec,Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural.,802.8,304.11,,244139.51,,33981.21,rent,14,3,52,true,2025-04-11T00:00:00.000000
2891,233,Office,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.258045,-99.60022,"Office Single - metepec-toluca, Toluca",Excelente ubicación con acceso a vías principales. Amplio espacio con buena iluminación natural.,517.4,591.53,,306057.62,,36999.48,rent,24,2,23,true,2025-09-19T00:00:00.000000
2892,100,Retail,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.423698,-99.161425,"Retail Single - roma-condesa, Cuauhtémoc",Zona de alta plusvalía y demanda comercial.,20.0,219.2,37652.65,4384.0,753053.0,351.08,both,90,5,54,true,2026-04-29T00:00:00.000000
2893,161,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.636937,-106.083533,"Single Industrial en centro-chihuahua, Chihuahua",Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales. Cuenta con todos los servicios y estacionamiento.,2359.6,135.57,,319890.97,,20711.84,rent,159,5,54,true,2026-06-10T00:00:00.000000
2894,59,Office,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.668493,-100.324249,"Single Office en macroplaza, Monterrey",Excelente ubicación con acceso a vías principales.,262.9,,48198.19,,12671304.15,,sale,50,1,29,true,2024-05-31T00:00:00.000000
2895,112,Retail,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.027846,-98.247862,"Retail compartido en angelopolis-lomas, Puebla",Ubicación estratégica cerca de centros comerciales. Espacio versátil adaptable a diferentes giros. Recién remodelado con acabados modernos.,139.8,205.82,32781.37,28773.64,4582835.53,3489.04,both,8,5,128,true,2026-06-13T00:00:00.000000
2896,66,Land,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.521069,-117.04875,Single de 69072 m² en zona-rio-aguacaliente,Espacio listo para ocupar con acabados de primera. Fácil acceso a transporte público y avenidas principales.,69072.8,46.44,7823.43,3207740.83,540386215.7,427603.33,both,156,4,68,true,2026-02-27T00:00:00.000000
2897,269,Land,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.633428,-106.096004,"Single Land en centro-chihuahua, Chihuahua",Excelente ubicación con acceso a vías principales.,1658.7,25.06,,41567.02,,6005.9,rent,335,9,229,true,2026-06-15T00:00:00.000000
2898,190,Office,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.015616,-98.237503,Single de 181 m² en angelopolis-lomas,Zona de alta plusvalía y demanda comercial.,181.8,361.45,,65711.61,,8694.05,rent,15,2,32,true,2025-08-23T00:00:00.000000
2899,73,Retail,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.264759,-99.581038,Single de 64 m² en metepec-toluca,Espacio listo para ocupar con acabados de primera. Zona de alta plusvalía y demanda comercial.,64.0,410.99,86460.3,26303.36,5533459.2,2731.94,both,53,6,72,true,2024-10-31T00:00:00.000000
2900,295,Office,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.621068,-106.10083,Single de 141 m² en centro-chihuahua,Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales. Espacio versátil adaptable a diferentes giros.,141.0,327.88,51878.17,46231.08,7314821.97,3342.73,both,25,5,147,true,2025-03-07T00:00:00.000000
2901,15,Industrial,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.512583,-99.28165,Single de 22708 m² en lomas-verdes-satelite,Perfecto para negocio en crecimiento. Ideal para oficinas corporativas o centro de distribución.,22708.7,,19974.62,,453597653.19,,sale,30,2,31,true,2026-02-27T00:00:00.000000
2902,89,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.108364,-101.686752,"Single Industrial en centro-leon, León",Fácil acceso a transporte público y avenidas principales.,3273.3,,15880.16,,51980527.73,,sale,20,3,78,true,2026-06-13T00:00:00.000000
2903,171,Land,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.514034,-99.277734,"Land Single - lomas-verdes-satelite, Naucalpan de Juárez",Perfecto para negocio en crecimiento. Amplio espacio con buena iluminación natural.,13301.8,50.66,10367.08,673869.19,137900824.74,62591.79,both,198,8,214,true,2026-02-04T00:00:00.000000
2904,127,Office,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.448772,-99.185466,"Office Single - polanco, Miguel Hidalgo",Zona de alta plusvalía y demanda comercial.,537.9,,61075.99,,32852775.02,,sale,94,5,112,true,2026-01-20T00:00:00.000000
2905,232,Office,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.957828,-89.622449,Single de 341 m² en paseo-montejo,Seguridad 24/7 y control de acceso. Ideal para oficinas corporativas o centro de distribución.,341.3,212.62,,72567.21,,5130.65,rent,111,9,136,true,2024-10-23T00:00:00.000000
2906,169,Land,Subspace,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.071735,-110.95552,"Land compartido en centenario-colosio, Hermosillo",Perfecto para negocio en crecimiento.,17463.8,,8151.39,,142354244.68,,sale,102,5,129,true,2025-07-30T00:00:00.000000
2907,280,Retail,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.379439,-99.175524,Single de 261 m² en del-valle-narvarte,Seguridad 24/7 y control de acceso. Amplio espacio con buena iluminación natural. Espacio versátil adaptable a diferentes giros.,261.5,250.81,41993.38,65586.82,10981268.87,9711.18,both,2,0,0,true,2024-11-18T00:00:00.000000
2908,212,Land,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.420752,-99.173858,"Land Single - polanco, Miguel Hidalgo",Amplio espacio con buena iluminación natural. Excelente ubicación con acceso a vías principales. Espacio versátil adaptable a diferentes giros.,6229.4,141.34,,880463.4,,75689.58,rent,39,5,64,true,2025-01-04T00:00:00.000000
2909,10,Industrial,Single,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.730444,-103.407093,"Industrial Single - andares-puerta-hierro, Zapopan",Zona de alta plusvalía y demanda comercial.,1965.5,306.49,,602406.09,,30726.2,rent,67,5,94,true,2024-12-22T00:00:00.000000
2910,285,Industrial,Subspace,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.070858,-110.961258,"Industrial compartido en centenario-colosio, Hermosillo",Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial.,3404.1,138.44,24249.33,471263.6,82547144.25,37409.27,both,62,4,75,false,2025-02-08T00:00:00.000000
2911,18,Retail,Single,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.705127,-103.41785,"Single Retail en andares-puerta-hierro, Zapopan",Excelente ubicación con acceso a vías principales. Recién remodelado con acabados modernos.,221.9,304.45,53032.05,67557.46,11767811.9,9603.51,both,117,4,43,true,2025-01-21T00:00:00.000000
2912,31,Land,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.974717,-89.631393,Single de 2279 m² en paseo-montejo,Espacio versátil adaptable a diferentes giros.,2279.6,,4790.89,,10921312.84,,sale,111,8,167,true,2024-11-06T00:00:00.000000
2913,39,Retail,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.385451,-99.168286,"Retail Single - del-valle-narvarte, Benito Juárez",Ubicación estratégica cerca de centros comerciales. Amplio espacio con buena iluminación natural.,121.8,637.22,,77613.4,,10018.47,rent,31,2,30,true,2024-12-04T00:00:00.000000
2914,237,Office,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.261017,-99.6021,Single de 121 m² en metepec-toluca,Amplio espacio con buena iluminación natural. Cuenta con todos los servicios y estacionamiento. Fácil acceso a transporte público y avenidas principales.,121.5,,58457.15,,7102543.73,,sale,28,2,45,true,2025-07-30T00:00:00.000000
2915,81,Office,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.686904,-103.362188,"Office compartido en americana-chapultepec, Guadalajara",Ubicación estratégica cerca de centros comerciales. Espacio versátil adaptable a diferentes giros.,137.9,355.24,60881.44,48987.6,8395550.58,2862.47,both,80,3,86,true,2025-01-14T00:00:00.000000
2916,15,Office,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.154756,-100.966045,Single de 250 m² en lomas-carranza,Perfecto para negocio en crecimiento.,250.7,,59400.39,,14891677.77,,sale,118,5,146,true,2026-02-03T00:00:00.000000
2917,288,Retail,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.676454,-103.380639,"Subspace 628 m², americana-chapultepec",Cuenta con todos los servicios y estacionamiento.,628.4,343.09,,215597.76,,29151.3,rent,115,5,88,true,2025-06-02T00:00:00.000000
2918,119,Industrial,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.656331,-100.36646,Single de 3780 m² en vasconcelos-calzada,Ubicación estratégica cerca de centros comerciales. Espacio listo para ocupar con acabados de primera.,3780.9,143.56,25510.33,542786.0,96452006.7,32447.62,both,42,2,29,true,2024-02-26T00:00:00.000000
2919,171,Office,Subspace,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.519157,-99.264083,"Subspace 724 m², lomas-verdes-satelite",Seguridad 24/7 y control de acceso. Zona de alta plusvalía y demanda comercial.,724.4,,73870.96,,53512123.42,,sale,158,13,346,true,2025-06-16T00:00:00.000000
2920,145,Land,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.62261,-106.107082,Single de 14024 m² en centro-chihuahua,Fácil acceso a transporte público y avenidas principales. Excelente ubicación con acceso a vías principales.,14024.0,79.18,,1110420.32,,114917.52,rent,157,5,104,true,2025-01-12T00:00:00.000000
2921,81,Retail,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.684339,-103.385909,"Subspace 751 m², americana-chapultepec",Fácil acceso a transporte público y avenidas principales. Espacio versátil adaptable a diferentes giros.,751.5,117.6,,88376.4,,8554.48,rent,115,4,103,true,2025-02-08T00:00:00.000000
2922,57,Office,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.578292,-100.392138,"Office Single - centro-queretaro, Querétaro",Espacio versátil adaptable a diferentes giros.,97.4,216.25,,21062.75,,1286.78,rent,178,19,527,true,2025-07-30T00:00:00.000000
2923,9,Office,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.515276,-117.040081,"Subspace en Office - zona-rio-aguacaliente, Tijuana",Espacio versátil adaptable a diferentes giros. Amplio espacio con buena iluminación natural.,142.7,449.44,68282.26,64135.09,9743878.5,7006.13,both,54,5,72,true,2026-03-12T00:00:00.000000
2924,273,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.586562,-100.388035,"Industrial Single - centro-queretaro, Querétaro",Ubicación estratégica cerca de centros comerciales. Cuenta con todos los servicios y estacionamiento.,6086.2,94.0,,572102.8,,34257.73,rent,94,5,88,false,2025-04-06T00:00:00.000000
2925,195,Land,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.704854,-103.406134,"Land compartido en andares-puerta-hierro, Zapopan",Amplio espacio con buena iluminación natural. Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos.,12467.6,39.83,6116.73,496584.51,76260942.95,45060.16,both,12,3,44,true,2024-02-03T00:00:00.000000
2926,68,Office,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.653078,-100.349334,Single de 617 m² en vasconcelos-calzada,Espacio listo para ocupar con acabados de primera. Espacio versátil adaptable a diferentes giros. Recién remodelado con acabados modernos.,617.2,340.57,,210199.8,,30138.25,rent,42,2,42,false,2025-09-30T00:00:00.000000
2927,246,Office,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.052797,-98.245464,"Subspace en Office - angelopolis-lomas, Puebla",Amplio espacio con buena iluminación natural.,215.0,355.82,,76501.3,,7040.27,rent,23,2,45,true,2025-07-19T00:00:00.000000
2928,283,Industrial,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.668808,-103.365256,"Single Industrial en americana-chapultepec, Guadalajara",Espacio versátil adaptable a diferentes giros. Espacio listo para ocupar con acabados de primera. Recién remodelado con acabados modernos.,31979.0,119.72,,3828525.88,,226485.83,rent,190,8,199,true,2026-03-27T00:00:00.000000
2929,268,Retail,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.672953,-103.374449,"Retail Single - americana-chapultepec, Guadalajara",Amplio espacio con buena iluminación natural. Perfecto para negocio en crecimiento.,343.9,346.43,57215.09,119137.28,19676269.45,6882.48,both,8,2,44,false,2026-03-10T00:00:00.000000
2930,178,Land,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.431074,-99.212791,"Land compartido en polanco, Miguel Hidalgo",Ubicación estratégica cerca de centros comerciales. Ideal para oficinas corporativas o centro de distribución.,13647.9,15.05,,205400.9,,25061.76,rent,34,2,46,true,2026-02-16T00:00:00.000000
2931,246,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.102102,-101.673213,"Retail Single - centro-leon, León",Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural. Recién remodelado con acabados modernos.,20.0,160.01,24024.1,3200.2,480482.0,443.92,both,13,0,0,true,2025-03-19T00:00:00.000000
2932,224,Land,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.652738,-100.360522,Single de 2160 m² en vasconcelos-calzada,Seguridad 24/7 y control de acceso. Espacio listo para ocupar con acabados de primera. Cuenta con todos los servicios y estacionamiento.,2160.2,64.5,13778.91,139332.9,29765201.38,15365.81,both,47,5,109,true,2025-12-06T00:00:00.000000
2933,141,Retail,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.020809,-98.225588,Single de 20 m² en angelopolis-lomas,Ideal para oficinas corporativas o centro de distribución. Recién remodelado con acabados modernos. Zona de alta plusvalía y demanda comercial.,20.0,,62547.39,,1250947.8,,sale,11,3,48,true,2025-12-08T00:00:00.000000
2934,70,Land,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.662271,-103.36486,Single de 1852 m² en americana-chapultepec,Ideal para oficinas corporativas o centro de distribución.,1852.2,,12579.09,,23298990.5,,sale,47,3,44,true,2025-04-08T00:00:00.000000
2935,136,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.135413,-100.977751,"Single Industrial en lomas-carranza, San Luis Potosí",Seguridad 24/7 y control de acceso.,8871.5,143.41,,1272261.81,,91025.85,rent,20,2,38,true,2025-01-04T00:00:00.000000
2936,94,Office,Subspace,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.152222,-100.980752,"Office compartido en lomas-carranza, San Luis Potosí",Ubicación estratégica cerca de centros comerciales.,60.1,336.08,55153.53,20198.41,3314727.15,1704.46,both,25,5,138,true,2025-04-02T00:00:00.000000
2937,42,Retail,Subspace,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.389009,-99.17471,"Retail compartido en del-valle-narvarte, Benito Juárez",Perfecto para negocio en crecimiento. Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural.,157.1,327.75,,51489.53,,5136.77,rent,35,5,128,true,2025-05-10T00:00:00.000000
2938,218,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.121221,-101.682094,"Single Industrial en centro-leon, León",Espacio listo para ocupar con acabados de primera. Amplio espacio con buena iluminación natural. Excelente ubicación con acceso a vías principales.,1347.5,255.57,48251.35,344380.58,65018694.12,42473.22,both,133,8,188,true,2024-05-26T00:00:00.000000
2939,286,Retail,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.96805,-89.615509,"Single Retail en paseo-montejo, Mérida",Zona de alta plusvalía y demanda comercial.,164.3,325.15,56687.32,53422.14,9313726.68,4923.02,both,12,3,83,true,2026-01-25T00:00:00.000000
2940,48,Industrial,Subspace,Guanajuato,León,Zona Centro,centro-leon,bajío,21.125761,-101.678659,"Industrial compartido en centro-leon, León",Ideal para oficinas corporativas o centro de distribución. Espacio listo para ocupar con acabados de primera. Fácil acceso a transporte público y avenidas principales.,1355.2,,24695.96,,33467964.99,,sale,73,4,106,true,2026-03-20T00:00:00.000000
2941,122,Office,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.422787,-99.162194,Single de 350 m² en roma-condesa,Perfecto para negocio en crecimiento. Zona de alta plusvalía y demanda comercial. Amplio espacio con buena iluminación natural.,350.2,352.59,54848.04,123477.02,19207783.61,6491.84,both,27,5,119,true,2026-05-01T00:00:00.000000
2942,99,Office,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.420709,-99.18985,Single de 54 m² en polanco,Ubicación estratégica cerca de centros comerciales. Perfecto para negocio en crecimiento.,54.9,404.43,61379.0,22203.21,3369707.1,3208.93,both,5,5,132,true,2025-05-14T00:00:00.000000
